CERT,NAME,report_date,deposit_m,runoff_m,Priority score,Review
4196,SNB BANK NATIONAL ASSN,2024-03-31,121.54,1.001,0.5149432133455878,False
4196,SNB BANK NATIONAL ASSN,2024-06-30,120.539,0.177,0.7285878187379707,False
4196,SNB BANK NATIONAL ASSN,2024-09-30,120.362,0.0,0.5347874210535165,False
4208,ANCHOR D BANK,2024-03-31,294.249,11.085,1.5926490530305362,False
4208,ANCHOR D BANK,2024-06-30,283.164,0.0,2.092363731774128,False
4208,ANCHOR D BANK,2024-09-30,287.737,0.0,1.567203130751258,False
4209,FIRST BANK OF THOMAS,2024-03-31,44.082,0.0,0.3692888185317902,False
4209,FIRST BANK OF THOMAS,2024-06-30,44.1,0.805,0.5429537028924135,False
4209,FIRST BANK OF THOMAS,2024-09-30,43.295,0.958,0.420509048945139,False
4211,FIRST NB OF OKLAHOMA,2024-03-31,701.176,17.676,3.69799916176862,False
4211,FIRST NB OF OKLAHOMA,2024-06-30,683.5,0.0,4.608088665468818,False
4211,FIRST NB OF OKLAHOMA,2024-09-30,709.675,0.0,3.4374526012109126,False
4214,BOKF NATIONAL ASSN,2024-03-31,35671.838,0.0,105.46458293551458,True
4214,BOKF NATIONAL ASSN,2024-06-30,36520.082,0.0,141.41971173455278,True
4214,BOKF NATIONAL ASSN,2024-09-30,37489.165,0.0,103.77583562243677,True
4217,COMMUNITY BANK OF OKLAHOMA,2024-03-31,69.373,2.481,0.3162534365299333,False
4217,COMMUNITY BANK OF OKLAHOMA,2024-06-30,66.892,3.324,0.41588254766675464,False
4217,COMMUNITY BANK OF OKLAHOMA,2024-09-30,63.568,7.016,0.29150026855092587,False
4222,FIRST FARMERS NB OF WAURIKA,2024-03-31,45.293,0.417,0.14313095312870558,False
4222,FIRST FARMERS NB OF WAURIKA,2024-06-30,44.876,0.23,0.5243342105888029,False
4222,FIRST FARMERS NB OF WAURIKA,2024-09-30,44.646,0.0,0.4202334805476427,False
4228,FIRST BETHANY BANK&TRUST,2024-03-31,243.805,0.0,1.5310402417729887,False
4228,FIRST BETHANY BANK&TRUST,2024-06-30,247.846,6.029,2.110228763605053,False
4228,FIRST BETHANY BANK&TRUST,2024-09-30,241.817,0.0,1.4777180938994057,False
4232,STATE BANK OF WYNNEWOOD,2024-03-31,96.376,0.121,0.8100072605247668,False
4232,STATE BANK OF WYNNEWOOD,2024-06-30,96.255,0.0,1.0716429242266332,False
4232,STATE BANK OF WYNNEWOOD,2024-09-30,98.029,0.0,0.6759656051967176,False
4235,YNB,2024-03-31,235.724,4.858,1.7185930499458237,False
4235,YNB,2024-06-30,230.866,0.0,2.1755024669424734,False
4235,YNB,2024-09-30,243.157,43.001,2.0437324599242985,False
4236,SHAMROCK BANK N A,2024-03-31,403.149,0.0,2.4045535222579972,False
4236,SHAMROCK BANK N A,2024-06-30,403.976,11.295,3.425442886014136,False
4236,SHAMROCK BANK N A,2024-09-30,392.681,0.0,2.2098758029340386,False
4239,FIRST UNITED BANK&TRUST CO,2024-03-31,12812.005,686.007,35.45357592289447,True
4239,FIRST UNITED BANK&TRUST CO,2024-06-30,12125.998,0.0,45.64178310007216,True
4239,FIRST UNITED BANK&TRUST CO,2024-09-30,12379.707,0.0,31.824710277880683,True
4241,IDABEL NATIONAL BANK,2024-03-31,236.089,5.467,1.0687473649507924,False
4241,IDABEL NATIONAL BANK,2024-06-30,230.622,1.657,1.4482112278445032,False
4241,IDABEL NATIONAL BANK,2024-09-30,228.965,14.438,1.003048699416676,False
4255,CAMDEN NATIONAL BANK,2024-03-31,4586.176,38.616,16.445372088434627,True
4255,CAMDEN NATIONAL BANK,2024-06-30,4547.56,0.0,21.0522654454946,True
4255,CAMDEN NATIONAL BANK,2024-09-30,4609.875,0.0,14.988654038074962,True
4256,FIRST NATIONAL BANK,2024-03-31,2549.402,0.0,9.717845647370103,False
4256,FIRST NATIONAL BANK,2024-06-30,2578.79,0.0,13.445236558353518,True
4256,FIRST NATIONAL BANK,2024-09-30,2703.552,0.0,9.614317602404759,True
4288,FIRST NB OF LOUISIANA,2024-03-31,479.42,0.0,2.7856318764761663,False
4288,FIRST NB OF LOUISIANA,2024-06-30,487.996,12.573,3.950853653712904,False
4288,FIRST NB OF LOUISIANA,2024-09-30,475.423,0.0,2.5945816426653776,False
4290,FIRST NB OF JEANERETTE,2024-03-31,413.025,13.58,2.1911464010086275,False
4290,FIRST NB OF JEANERETTE,2024-06-30,399.445,0.0,2.4128830314016048,False
4290,FIRST NB OF JEANERETTE,2024-09-30,430.438,0.0,1.897609123706574,False
4297,CAPITAL ONE NATIONAL ASSN,2024-03-31,374089.715,1625.637,709.4481118684675,True
4297,CAPITAL ONE NATIONAL ASSN,2024-06-30,372464.078,0.0,928.0405135358704,True
4297,CAPITAL ONE NATIONAL ASSN,2024-09-30,379885.907,0.0,651.368612130413,True
4318,RIDDELL NATIONAL BANK,2024-03-31,288.237,4.232,1.4467914423538317,False
4318,RIDDELL NATIONAL BANK,2024-06-30,284.005,0.0,1.8297286406592266,False
4318,RIDDELL NATIONAL BANK,2024-09-30,290.636,0.0,1.3402324705874684,False
4319,FCN BANK NATIONAL ASSN,2024-03-31,710.088,0.0,3.863617549913966,False
4319,FCN BANK NATIONAL ASSN,2024-06-30,712.929,0.0,5.101894947085227,False
4319,FCN BANK NATIONAL ASSN,2024-09-30,748.359,40.037,4.334329290851524,False
4324,FIRST NATIONAL BANK,2024-03-31,374.514,0.0,3.1956487230546053,False
4324,FIRST NATIONAL BANK,2024-06-30,379.686,4.342,4.228498799079594,False
4324,FIRST NATIONAL BANK,2024-09-30,375.344,0.0,3.131111074503157,False
4360,HORIZON BANK,2024-03-31,5650.837,0.0,21.746507084820575,True
4360,HORIZON BANK,2024-06-30,5701.882,0.0,27.717829067923837,True
4360,HORIZON BANK,2024-09-30,5800.55,124.299,20.154260939713602,True
4364,FIRST NB OF MONTEREY,2024-03-31,347.866,0.0,2.257448699162648,False
4364,FIRST NB OF MONTEREY,2024-06-30,363.32,2.372,3.0520193264038324,False
4364,FIRST NB OF MONTEREY,2024-09-30,360.948,0.0,2.0771669589792965,False
4365,FIRST MERCHANTS BANK,2024-03-31,14956.079,332.602,42.32503930189759,True
4365,FIRST MERCHANTS BANK,2024-06-30,14623.477,181.875,54.11581107081243,True
4365,FIRST MERCHANTS BANK,2024-09-30,14441.602,0.0,37.457886626476885,True
4382,FIRST FINANCIAL BANK NA,2024-03-31,4135.733,0.0,15.154723962028104,True
4382,FIRST FINANCIAL BANK NA,2024-06-30,4212.339,0.0,20.762414910961404,True
4382,FIRST FINANCIAL BANK NA,2024-09-30,4727.172,4.757,15.217894053406294,True
4398,LNB COMMUNITY BANK,2024-03-31,124.312,0.0,0.667547436155385,False
4398,LNB COMMUNITY BANK,2024-06-30,142.077,13.73,1.3753037811151585,False
4398,LNB COMMUNITY BANK,2024-09-30,128.347,0.0,0.630373880914734,False
4419,SPRINGS VALLEY BANK&TRUST CO,2024-03-31,523.8,0.0,2.2837043505002295,False
4419,SPRINGS VALLEY BANK&TRUST CO,2024-06-30,535.767,0.0,3.2844804635681415,False
4419,SPRINGS VALLEY BANK&TRUST CO,2024-09-30,549.897,0.0,2.314650957380795,False
4432,MIDWEST HERITAGE BANK FSB,2024-03-31,379.407,12.459,2.061862955935631,False
4432,MIDWEST HERITAGE BANK FSB,2024-06-30,366.948,14.332,2.420755112592893,False
4432,MIDWEST HERITAGE BANK FSB,2024-09-30,352.616,0.0,1.5073218067125878,False
4433,FIRST CITIZENS BANK,2024-03-31,1581.824,0.0,6.856680246884441,False
4433,FIRST CITIZENS BANK,2024-06-30,1601.91,0.0,8.95381722197,False
4433,FIRST CITIZENS BANK,2024-09-30,1663.439,10.879,6.643605204727757,False
4439,CLINTON NATIONAL BANK,2024-03-31,384.284,36.588,2.849652568143054,False
4439,CLINTON NATIONAL BANK,2024-06-30,347.696,0.0,2.8155053897795335,False
4439,CLINTON NATIONAL BANK,2024-09-30,352.797,0.0,2.0682970212985246,False
4457,FIRST HERITAGE BANK,2024-03-31,52.969,0.0,0.13637873810158002,False
4457,FIRST HERITAGE BANK,2024-06-30,58.248,1.832,0.2545923803050648,False
4457,FIRST HERITAGE BANK,2024-09-30,56.416,0.0,0.16385340781754903,False
4464,FIRST BANK HAMPTON,2024-03-31,199.391,9.613,0.9276295224272649,False
4464,FIRST BANK HAMPTON,2024-06-30,189.778,0.0,1.187481940462395,False
4464,FIRST BANK HAMPTON,2024-09-30,218.986,12.641,1.3975635565093871,False
4465,MIDSTATES BANK NATIONAL ASSN,2024-03-31,558.041,2.071,2.9458904366819225,False
4465,MIDSTATES BANK NATIONAL ASSN,2024-06-30,555.97,13.286,4.073749477742818,False
4465,MIDSTATES BANK NATIONAL ASSN,2024-09-30,542.684,0.0,2.6875647823092317,False
4476,LOGAN STATE BANK,2024-03-31,73.085,3.038,0.28032578335271036,False
4476,LOGAN STATE BANK,2024-06-30,70.047,0.0,0.31145942739979193,False
4476,LOGAN STATE BANK,2024-09-30,71.585,0.0,0.24115415612210306,False
4477,FIRST NB OF MANNING,2024-03-31,66.771,0.0,0.3455224150206841,False
4477,FIRST NB OF MANNING,2024-06-30,68.62,2.229,0.6259189567361139,False
4477,FIRST NB OF MANNING,2024-09-30,66.391,0.0,0.4719635181619219,False
4482,FNNB BANK,2024-03-31,91.706,0.692,0.4859833862034927,False
4482,FNNB BANK,2024-06-30,91.014,0.054,0.6664979838962141,False
4482,FNNB BANK,2024-09-30,90.96,0.0,0.5111046955348518,False
4494,FIRST NB OF PRIMGHAR,2024-03-31,34.226,1.405,0.053191557107999346,False
4494,FIRST NB OF PRIMGHAR,2024-06-30,32.821,0.83,0.03716383690195939,False
4494,FIRST NB OF PRIMGHAR,2024-09-30,31.991,1.245,0.04172449717670045,False
4506,SECURITY NB OF SIOUX CITY IA,2024-03-31,1230.241,51.556,6.507811692797594,False
4506,SECURITY NB OF SIOUX CITY IA,2024-06-30,1178.685,0.0,7.880234699380588,False
4506,SECURITY NB OF SIOUX CITY IA,2024-09-30,1202.119,1.961,5.7213241445936465,False
4511,CITIZENS 1ST NB STORM LAKE,2024-03-31,207.062,3.6,1.4755445043325004,False
4511,CITIZENS 1ST NB STORM LAKE,2024-06-30,203.462,2.833,2.1398858666387004,False
4511,CITIZENS 1ST NB STORM LAKE,2024-09-30,200.629,0.0,1.2100498910204005,False
4514,STATE BANK OF TOLEDO,2024-03-31,114.299,0.0,0.550896362958262,False
4514,STATE BANK OF TOLEDO,2024-06-30,120.84,5.936,0.9502990854197201,False
4514,STATE BANK OF TOLEDO,2024-09-30,114.904,0.0,0.5815226248979231,False
4519,FIRST BANK,2024-03-31,585.619,0.0,2.7844816970269974,False
4519,FIRST BANK,2024-06-30,592.039,0.0,3.832545285823135,False
4519,FIRST BANK,2024-09-30,606.739,0.0,2.7457803736673037,False
4526,PONY EXPRESS BANK,2024-03-31,341.432,37.731,2.468499613508765,False
4526,PONY EXPRESS BANK,2024-06-30,303.701,0.0,2.144283418949725,False
4526,PONY EXPRESS BANK,2024-09-30,307.58,0.0,1.4621045967690782,False
4539,FARMERS BANK OF NORTHERN MO,2024-03-31,421.415,0.0,2.678816762103756,False
4539,FARMERS BANK OF NORTHERN MO,2024-06-30,430.457,4.194,3.4546274055982162,False
4539,FARMERS BANK OF NORTHERN MO,2024-09-30,426.263,0.0,2.344776320869235,False
4540,HNB NATIONAL BANK,2024-03-31,739.669,0.0,3.6331033156144485,False
4540,HNB NATIONAL BANK,2024-06-30,768.442,0.0,5.11002150070103,False
4540,HNB NATIONAL BANK,2024-09-30,790.55,0.0,3.559413315624218,False
4549,CNB ST LOUIS BANK,2024-03-31,610.447,0.0,3.119802185738528,False
4549,CNB ST LOUIS BANK,2024-06-30,640.914,0.0,4.301929270591504,False
4549,CNB ST LOUIS BANK,2024-09-30,675.201,0.0,3.1713807003173855,False
4556,TPNB BANK,2024-03-31,88.442,3.298,0.48781212219004555,False
4556,TPNB BANK,2024-06-30,85.144,2.024,0.56394592336166,False
4556,TPNB BANK,2024-09-30,83.12,0.0,0.39655563318110254,False
4598,FIRST NB OF NEVADA MISSOURI,2024-03-31,99.29,2.292,0.6131818220357101,False
4598,FIRST NB OF NEVADA MISSOURI,2024-06-30,96.998,0.031,0.7762873269513021,False
4598,FIRST NB OF NEVADA MISSOURI,2024-09-30,96.967,0.0,0.5821741331207985,False
4611,FARMERS NATIONAL BANK,2024-03-31,130.832,2.275,0.6751678483459361,False
4611,FARMERS NATIONAL BANK,2024-06-30,128.557,3.118,0.8669489912678705,False
4611,FARMERS NATIONAL BANK,2024-09-30,125.439,0.0,0.6134148788311911,False
4619,EXCHANGE BANK&TRUST,2024-03-31,497.638,11.75,2.753587991451148,False
4619,EXCHANGE BANK&TRUST,2024-06-30,485.888,0.0,3.400081066817715,False
4619,EXCHANGE BANK&TRUST,2024-09-30,490.18,0.0,2.47500544418691,False
4621,FARMERS BANK&TRUST,2024-03-31,138.294,3.721,1.0628269082792483,False
4621,FARMERS BANK&TRUST,2024-06-30,134.573,0.63,1.3328177049673242,False
4621,FARMERS BANK&TRUST,2024-09-30,133.943,0.0,0.993451950367806,False
4624,AMERICAN BK BAXTER SPRINGS,2024-03-31,124.054,0.0,0.8709676172210191,False
4624,AMERICAN BK BAXTER SPRINGS,2024-06-30,130.287,8.816,1.445005038439838,False
4624,AMERICAN BK BAXTER SPRINGS,2024-09-30,121.471,0.0,0.8540618557976615,False
4630,FIRST BANK OF BELOIT,2024-03-31,86.358,0.584,0.4292995753479141,False
4630,FIRST BANK OF BELOIT,2024-06-30,85.774,3.841,0.5368378292918989,False
4630,FIRST BANK OF BELOIT,2024-09-30,81.933,0.0,0.3621592330624965,False
4636,FIRST HERITAGE BANK,2024-03-31,227.506,0.352,1.3119924001052818,False
4636,FIRST HERITAGE BANK,2024-06-30,227.154,0.0,1.7364673297060482,False
4636,FIRST HERITAGE BANK,2024-09-30,239.846,0.0,1.3807923062015126,False
4638,FIRST NB IN CIMARRON,2024-03-31,126.871,0.016,0.7808307704750992,False
4638,FIRST NB IN CIMARRON,2024-06-30,126.855,2.111,1.0434013330262886,False
4638,FIRST NB IN CIMARRON,2024-09-30,124.744,0.0,0.7619281310884143,False
4649,CONWAY BANK,2024-03-31,83.12,0.0,0.34438260984161934,False
4649,CONWAY BANK,2024-06-30,91.9,1.893,0.5773256898562339,False
4649,CONWAY BANK,2024-09-30,90.007,0.0,0.38831922798142743,False
4652,NINNESCAH VALLEY BANK,2024-03-31,36.707,1.062,0.09551877151947438,False
4652,NINNESCAH VALLEY BANK,2024-06-30,35.645,0.369,0.12080704489630932,False
4652,NINNESCAH VALLEY BANK,2024-09-30,35.276,0.0,0.1112755256038155,False
4654,FIRST NB OF DIGHTON,2024-03-31,63.42,0.566,0.30006525700407305,False
4654,FIRST NB OF DIGHTON,2024-06-30,62.854,1.285,0.4186125123098129,False
4654,FIRST NB OF DIGHTON,2024-09-30,61.569,0.383,0.3101823368621627,False
4660,FIRSTOAK BANK,2024-03-31,211.565,5.056,1.0604882858909377,False
4660,FIRSTOAK BANK,2024-06-30,206.509,1.253,1.3659991105150808,False
4660,FIRSTOAK BANK,2024-09-30,205.256,0.0,0.9756781915017403,False
4664,HOME BANK&TRUST CO,2024-03-31,137.903,0.0,0.5571867402363953,False
4664,HOME BANK&TRUST CO,2024-06-30,155.542,5.357,1.0094163713179327,False
4664,HOME BANK&TRUST CO,2024-09-30,150.185,0.0,0.6898712527017433,False
4666,ARMED FORCES BANK NA,2024-03-31,1173.909,0.0,7.229129717442918,False
4666,ARMED FORCES BANK NA,2024-06-30,1175.917,5.452,8.21960536648889,False
4666,ARMED FORCES BANK NA,2024-09-30,1170.465,0.0,5.846153011597871,False
4668,FIRST NB IN FRANKFORT,2024-03-31,51.134,0.0,0.18505504695066363,False
4668,FIRST NB IN FRANKFORT,2024-06-30,52.157,0.0,0.3036825806496459,False
4668,FIRST NB IN FRANKFORT,2024-09-30,52.796,0.0,0.24360962509102674,False
4673,GNBANK NATIONAL ASSN,2024-03-31,772.716,8.619,4.241552471313739,False
4673,GNBANK NATIONAL ASSN,2024-06-30,764.097,3.002,5.150149033913416,False
4673,GNBANK NATIONAL ASSN,2024-09-30,761.095,0.0,3.555781344862062,False
4678,CITIZENS NATIONAL BANK,2024-03-31,206.548,5.216,1.5217663565245063,False
4678,CITIZENS NATIONAL BANK,2024-06-30,201.332,7.723,1.902493496069457,False
4678,CITIZENS NATIONAL BANK,2024-09-30,193.609,0.0,1.3185363468591684,False
4683,FIRST NB OF HARVEYVILLE,2024-03-31,14.323,0.284,0.0,False
4683,FIRST NB OF HARVEYVILLE,2024-06-30,14.039,0.0,0.0,False
4683,FIRST NB OF HARVEYVILLE,2024-09-30,14.388,0.0,0.0,False
4690,FIRST NATIONAL BANK OF HOPE,2024-03-31,70.222,0.0,0.3324605401241711,False
4690,FIRST NATIONAL BANK OF HOPE,2024-06-30,70.501,0.0,0.47366263491507243,False
4690,FIRST NATIONAL BANK OF HOPE,2024-09-30,70.572,0.0,0.3789265210743163,False
4693,HOWARD STB HOWARD KANSAS,2024-03-31,67.174,2.176,0.2958564711758771,False
4693,HOWARD STB HOWARD KANSAS,2024-06-30,64.998,1.88,0.40217733426383784,False
4693,HOWARD STB HOWARD KANSAS,2024-09-30,63.118,0.0,0.28112841842824093,False
4697,FIRST NB OF HUTCHINSON,2024-03-31,964.874,0.0,4.518187399446918,False
4697,FIRST NB OF HUTCHINSON,2024-06-30,972.938,0.0,5.737461813435848,False
4697,FIRST NB OF HUTCHINSON,2024-09-30,987.596,0.0,4.13310919933686,False
4702,CENTRAL NATIONAL BANK,2024-03-31,1123.268,8.16,6.568975576047287,False
4702,CENTRAL NATIONAL BANK,2024-06-30,1115.108,29.999,7.857586078681993,False
4702,CENTRAL NATIONAL BANK,2024-09-30,1085.109,0.0,5.430073030959035,False
4705,SECURITY BANK OF KANSAS CITY,2024-03-31,2854.16,0.0,12.93775132636595,True
4705,SECURITY BANK OF KANSAS CITY,2024-06-30,2861.307,0.0,17.063042275032856,True
4705,SECURITY BANK OF KANSAS CITY,2024-09-30,2939.959,48.306,12.191219096441237,True
4707,CITIZENS BANK OF KANSAS,2024-03-31,455.391,0.0,3.1056327126511127,False
4707,CITIZENS BANK OF KANSAS,2024-06-30,459.151,16.289,4.174751530748207,False
4707,CITIZENS BANK OF KANSAS,2024-09-30,442.862,0.0,2.8612555682448155,False
4722,FIRST NB OF LOUISBURG,2024-03-31,151.068,9.825,0.9864818508439622,False
4722,FIRST NB OF LOUISBURG,2024-06-30,141.243,0.0,1.1905697301700073,False
4722,FIRST NB OF LOUISBURG,2024-09-30,144.079,0.0,0.8676939384114407,False
4728,MARION NATIONAL BANK,2024-03-31,24.06,0.129,0.0,False
4728,MARION NATIONAL BANK,2024-06-30,23.931,0.575,0.0,False
4728,MARION NATIONAL BANK,2024-09-30,23.356,0.0,0.005753410293170905,False
4735,SOUTHWIND BANK,2024-03-31,153.952,0.0,1.002619856972592,False
4735,SOUTHWIND BANK,2024-06-30,157.755,2.157,1.4107557852638397,False
4735,SOUTHWIND BANK,2024-09-30,155.598,0.0,1.011166940416549,False
4746,FIRST OPTION BANK,2024-03-31,622.838,0.0,3.3146562803090194,False
4746,FIRST OPTION BANK,2024-06-30,641.055,43.344,4.524849882285781,False
4746,FIRST OPTION BANK,2024-09-30,597.711,0.0,3.0776179514620488,False
4752,FIRST SECURITY BANK,2024-03-31,81.794,2.289,0.3456479520966917,False
4752,FIRST SECURITY BANK,2024-06-30,79.505,1.557,0.45349071969147153,False
4752,FIRST SECURITY BANK,2024-09-30,77.948,0.045,0.3424926936882152,False
4756,FIRST NATIONAL BANK&TRUST,2024-03-31,243.517,4.85,1.25428904909088,False
4756,FIRST NATIONAL BANK&TRUST,2024-06-30,238.667,11.748,1.5888365017493784,False
4756,FIRST NATIONAL BANK&TRUST,2024-09-30,226.919,0.0,1.092898402455147,False
4766,SJN BANK OF KANSAS,2024-03-31,192.657,5.991,1.174786412051366,False
4766,SJN BANK OF KANSAS,2024-06-30,186.666,0.0,1.4905184590785647,False
4766,SJN BANK OF KANSAS,2024-09-30,189.068,0.0,1.0723360090151537,False
4767,SUNFLOWER BANK NATIONAL ASSN,2024-03-31,6554.671,0.0,19.946557240516654,True
4767,SUNFLOWER BANK NATIONAL ASSN,2024-06-30,6729.655,0.0,28.84437721249235,True
4767,SUNFLOWER BANK NATIONAL ASSN,2024-09-30,6760.556,0.0,20.001176105216814,True
4769,FIRST NB OF SCOTT CITY,2024-03-31,135.266,2.779,0.7115838439263352,False
4769,FIRST NB OF SCOTT CITY,2024-06-30,132.487,2.811,0.919492582297647,False
4769,FIRST NB OF SCOTT CITY,2024-09-30,129.676,0.0,0.6530095819501778,False
4770,ELEVATE BANK NATIONAL ASSN,2024-03-31,46.881,0.0,0.26024328277519426,False
4770,ELEVATE BANK NATIONAL ASSN,2024-06-30,47.146,1.906,0.3493057930270616,False
4770,ELEVATE BANK NATIONAL ASSN,2024-09-30,45.24,0.0,0.2597697184900064,False
4773,SOLOMON STATE BANK,2024-03-31,138.874,2.207,0.5571476703580994,False
4773,SOLOMON STATE BANK,2024-06-30,136.667,0.12,0.7371849409528777,False
4773,SOLOMON STATE BANK,2024-09-30,136.547,2.837,0.5235802052029497,False
4774,FIRST NB OF SPEARVILLE,2024-03-31,42.091,0.0,0.1283669433069635,False
4774,FIRST NB OF SPEARVILLE,2024-06-30,45.274,0.0,0.2970070498648402,False
4774,FIRST NB OF SPEARVILLE,2024-09-30,48.498,0.0,0.34423010418108396,False
4775,PRAIRIE BANK OF KANSAS,2024-03-31,119.088,0.402,0.6589222108230998,False
4775,PRAIRIE BANK OF KANSAS,2024-06-30,118.686,0.803,0.8762120908441855,False
4775,PRAIRIE BANK OF KANSAS,2024-09-30,117.883,3.034,0.6349059859154602,False
4778,WESTERN NATIONAL BANK,2024-03-31,211.928,0.0,1.069497447086646,False
4778,WESTERN NATIONAL BANK,2024-06-30,218.165,6.577,1.4871623416302624,False
4778,WESTERN NATIONAL BANK,2024-09-30,211.588,0.0,0.9932687269216456,False
4779,DREAM FIRST BANK NA,2024-03-31,572.977,0.0,2.545516514570975,False
4779,DREAM FIRST BANK NA,2024-06-30,579.697,0.0,3.5084597339499277,False
4779,DREAM FIRST BANK NA,2024-09-30,591.404,0.0,2.4575560818308775,False
4789,EMPRISE BANK,2024-03-31,2157.612,24.14,9.086584326127998,False
4789,EMPRISE BANK,2024-06-30,2133.472,0.0,11.501799888698766,False
4789,EMPRISE BANK,2024-09-30,2262.73,0.0,8.581897877929055,False
4791,BANK OF THE FLINT HILLS,2024-03-31,391.791,2.844,1.9086337910927862,False
4791,BANK OF THE FLINT HILLS,2024-06-30,388.947,0.0,2.4843690388306467,False
4791,BANK OF THE FLINT HILLS,2024-09-30,393.244,0.0,1.8245518114385637,False
4792,FNB WASHINGTON,2024-03-31,60.798,7.061,0.25966947461746054,False
4792,FNB WASHINGTON,2024-06-30,53.737,0.0,0.27343435851337256,False
4792,FNB WASHINGTON,2024-09-30,56.602,0.437,0.242355413302562,False
4794,FIRST NB OF KANSAS,2024-03-31,82.667,0.0,0.5438793625515532,False
4794,FIRST NB OF KANSAS,2024-06-30,85.531,4.091,0.8226089333993204,False
4794,FIRST NB OF KANSAS,2024-09-30,81.44,0.0,0.5440887479800223,False
4796,BANK OF COMMERCE&TRUST CO,2024-03-31,105.369,0.0,0.6819662082494075,False
4796,BANK OF COMMERCE&TRUST CO,2024-06-30,108.633,8.838,0.9594321565616672,False
4796,BANK OF COMMERCE&TRUST CO,2024-09-30,99.795,0.0,0.6354957014966868,False
4799,INTRUST BANK NATIONAL ASSN,2024-03-31,6525.518,0.0,27.498998602384393,True
4799,INTRUST BANK NATIONAL ASSN,2024-06-30,6548.935,0.0,34.96226840448621,True
4799,INTRUST BANK NATIONAL ASSN,2024-09-30,6647.811,161.256,27.136703526239668,True
4801,SOUTHWEST NATIONAL BANK,2024-03-31,474.809,17.972,2.005008339792978,False
4801,SOUTHWEST NATIONAL BANK,2024-06-30,456.837,0.0,2.5719955314354492,False
4801,SOUTHWEST NATIONAL BANK,2024-09-30,460.308,11.863,1.9502338239023476,False
4832,SHORE UNITED BANK NA,2024-03-31,5188.64,35.587,16.272273610710464,True
4832,SHORE UNITED BANK NA,2024-06-30,5153.053,0.0,21.7840003809918,True
4832,SHORE UNITED BANK NA,2024-09-30,5231.603,0.0,15.407524409246307,True
4857,FIRST UNITED BANK&TRUST,2024-03-31,1575.713,30.152,6.777779066172756,False
4857,FIRST UNITED BANK&TRUST,2024-06-30,1545.561,0.0,8.349797413609913,False
4857,FIRST UNITED BANK&TRUST,2024-09-30,1547.358,0.0,5.927581800813194,False
4865,SANDY SPRING BANK,2024-03-31,11351.989,0.0,29.267977706610257,True
4865,SANDY SPRING BANK,2024-06-30,11464.121,0.0,40.02015374520833,True
4865,SANDY SPRING BANK,2024-09-30,11854.192,9.272,29.859094443776762,True
4931,MOUNTAIN COMMERCE BANK,2024-03-31,1595.85,34.814,6.912093552330884,False
4931,MOUNTAIN COMMERCE BANK,2024-06-30,1561.036,2.882,8.782130680274209,False
4931,MOUNTAIN COMMERCE BANK,2024-09-30,1558.154,25.167,5.835435515476082,False
4945,PEOPLES BANK OF THE SOUTH,2024-03-31,173.543,0.0,0.8049042374377107,False
4945,PEOPLES BANK OF THE SOUTH,2024-06-30,173.784,0.0,1.2013723362250555,False
4945,PEOPLES BANK OF THE SOUTH,2024-09-30,173.988,0.0,0.8103520737639698,False
4952,FIRST NB OF MIDDLE TENNESSEE,2024-03-31,751.589,0.0,3.5678366188229043,False
4952,FIRST NB OF MIDDLE TENNESSEE,2024-06-30,754.681,2.122,4.867549340076205,False
4952,FIRST NB OF MIDDLE TENNESSEE,2024-09-30,752.559,0.0,3.2489618598364043,False
4958,FIRST NB OF ONEIDA,2024-03-31,293.632,5.688,2.007099152271245,False
4958,FIRST NB OF ONEIDA,2024-06-30,287.944,0.117,2.3179192477205577,False
4958,FIRST NB OF ONEIDA,2024-09-30,287.827,0.0,1.6237842057424874,False
4960,FIRST FARMERS&COMMERCIAL BK,2024-03-31,204.476,4.239,1.0653823048866544,False
4960,FIRST FARMERS&COMMERCIAL BK,2024-06-30,200.237,4.481,1.5621655580149794,False
4960,FIRST FARMERS&COMMERCIAL BK,2024-09-30,195.756,0.0,0.9770087797186919,False
4972,FIRST CITIZENS NATIONAL BANK,2024-03-31,2057.724,0.0,9.73640256546802,True
4972,FIRST CITIZENS NATIONAL BANK,2024-06-30,2093.254,17.25,13.171006291188736,False
4972,FIRST CITIZENS NATIONAL BANK,2024-09-30,2076.004,0.0,9.147537315001168,False
4977,FIRST HORIZON BANK,2024-03-31,66653.093,1249.699,136.0718213049896,True
4977,FIRST HORIZON BANK,2024-06-30,65403.394,0.0,178.644855412209,True
4977,FIRST HORIZON BANK,2024-09-30,67395.008,961.578,124.97760887932202,True
4988,TRUSTMARK NATIONAL BANK,2024-03-31,15417.228,0.0,43.8601411032362,True
4988,TRUSTMARK NATIONAL BANK,2024-06-30,15540.064,218.741,59.53681054680927,True
4988,TRUSTMARK NATIONAL BANK,2024-09-30,15321.323,126.636,40.511254504614996,True
4993,CITIZENS NB OF MERIDIAN,2024-03-31,1435.559,0.0,6.806138233672118,False
4993,CITIZENS NB OF MERIDIAN,2024-06-30,1446.435,4.975,8.917586514997286,False
4993,CITIZENS NB OF MERIDIAN,2024-09-30,1441.46,0.0,6.008121930693677,False
5005,FNB OXFORD BANK,2024-03-31,647.968,1.25,3.7262619800315444,False
5005,FNB OXFORD BANK,2024-06-30,646.718,0.0,5.143686284322003,False
