REPDTE,CERT,NAME,STALP,DEPDOM,ASSET,LNLSNET,CHBAL,EQ
20210930,9507,BANK OF MARION,VA,454765,524871,283878,11607,56390
20210930,950,IOWA STATE BANK,IA,327515,400017,232407,29519,46906
20210930,9517,CLEVELAND STATE BANK,WI,146692,173785,94614,17736,18664
20210930,951,CHEROKEE STATE BANK,IA,188614,240067,134437,15073,30480
20210930,9523,BRISTOL MORGAN BANK,WI,127681,163311,135497,4640,17421
20210930,9526,PINERIES BANK,WI,121045,133989,66042,41424,12103
20210930,9529,STATE BANK OF NEWBURG,WI,172768,225196,154290,17829,40122
20210930,9536,COMMUNITY STATE BANK,WI,532645,582520,304540,85852,44233
20210930,953,BANKERS TRUST CO,IA,4826162,5831848,3847047,818196,548239
20210930,954,FNB BANK,IA,184459,228066,174328,9195,33917
20210930,955,CONNECTION BANK,IA,334022,375701,291155,35485,34268
20210930,956,GLENWOOD STATE BANK,IA,262832,289731,89125,42504,25609
20210930,958,UNITED BANK OF IOWA,IA,1650228,1986972,1294427,52549,216159
20210930,9614,PEOPLES BANK OF RED LEVEL,AL,15101,17084,4935,11037,1941
20210930,9615,SWEET WATER STATE BANK,AL,102089,116011,61963,7499,11484
20210930,961,FIRST NB OF MUSCATINE,IA,315948,361622,203938,55585,39203
20210930,9620,FIRST BANK,FL,524583,573079,341471,87822,45043
20210930,9622,CAPITAL CITY BANK,FL,3503343,4038388,1996961,782120,386524
20210930,9631,ALLIANCE COMMUNITY BANK,IL,291842,333263,159063,29981,38386
20210930,9632,FORTRESS BANK,IL,433003,538229,400542,29664,55613
20210930,963,HOME TRUST&SAVINGS BANK,IA,221525,263751,153515,12675,28446
20210930,9647,CITIZENS BANK,IN,566432,631134,334072,171863,62207
20210930,9658,CITIZENS STB OF CHENEY KS,KS,72244,79901,38242,14719,7598
20210930,9659,STATE BANK OF DOWNS,KS,105964,121837,87234,29080,14294
20210930,9661,BANK OF HOLYROOD,KS,61994,72188,42421,3803,10152
20210930,9665,KAW VALLEY BANK,KS,284406,330543,239171,58982,36037
20210930,9668,DIXON BANK,KY,61027,81918,17652,23849,20649
20210930,9669,FREDONIA VALLEY BANK,KY,79313,93639,55849,7262,13169
20210930,966,HOME STATE BANK,IA,35367,49954,22429,1628,14565
20210930,9672,OWINGSVILLE BANKING CO,KY,69526,79614,53866,5334,5094
20210930,9678,EDMONTON STATE BANK,KY,614849,717704,468776,170768,89459
20210930,968,SECURITY TRUST&SAVINGS BANK,IA,260584,288205,73869,132328,27312
20210930,969,TEMPLETON SAVINGS BANK,IA,135551,157754,86111,33749,21763
20210930,9712,ROCKLAND TRUST CO,MA,12336518,14535939,8749320,2007960,1823576
20210930,9719,OXFORD BANK,MI,651188,729279,459377,148469,74033
20210930,9727,CONCORDE BANK,MN,67799,74656,45408,19903,6667
20210930,9728,FIRST SECURITY BANK,MN,76818,90261,64114,4911,7559
20210930,9733,VANTAGE BANK,MN,51942,57403,35403,1249,4103
20210930,9735,STATE BANK OF NEW RICHLAND,MN,75504,108614,92477,732,11950
20210930,9737,MIDWEST BANK,MN,590655,655448,440119,169624,55829
20210930,9745,HOME STATE BANK,MN,173356,201288,89266,13667,19456
20210930,9746,NORTHWESTERN BANK NA,MN,144095,161583,120024,17625,16776
20210930,9747,VERGAS STATE BANK,MN,48487,56414,16673,13801,7757
20210930,9751,21ST CENTURY BANK,MN,529692,612081,526138,7782,75358
20210930,9752,MARSHALL COUNTY STATE BANK,MN,30244,36013,8204,21160,5691
20210930,9760,COMMUNITY BANK MANKATO,MN,364593,401241,329180,25168,33623
20210930,9769,FIRST STB OF ROSEMOUNT,MN,90433,98495,58295,14060,7896
20210930,976,BLISSFIELD STATE BANK,MI,104738,116594,50442,2916,11795
20210930,9770,FIRST STATE BANK SOUTHWEST,MN,297952,359954,144129,7312,36222
20210930,9773,SECURITY STB OF WARROAD,MN,110463,129315,52982,9331,17965
20210930,9775,BANK OF KILMICHAEL,MS,210036,235990,111448,20996,23361
20210930,9777,CITIZENS BANK&TRUST CO,MS,107582,127083,69755,7378,7985
20210930,977,TRI-COUNTY BANK,MI,408380,464272,253200,66790,51589
20210930,9788,BLOOMSDALE BANK,MO,289781,316725,162392,13455,26339
20210930,9791,COMMERCIAL TR CO OF FAYETTE,MO,151031,176654,93879,68480,15357
20210930,9794,KEARNEY TRUST CO,MO,247038,272626,119787,65798,24899
20210930,9797,M1 BANK,MO,525576,579099,425644,129333,52112
20210930,9803,BANK OF ODESSA,MO,285619,340542,243307,34302,52371
20210930,9811,COMMERCIAL BK OAK GROVE MO,MO,94570,107404,53989,27201,12657
20210930,9812,ADAMS STATE BANK,NE,47950,59824,34275,8801,10343
20210930,9818,PLATTE VALLEY BANK,NE,87040,101069,41312,38817,12647
20210930,9819,NEBRASKA STATE BANK,NE,57160,67681,58971,3132,9994
20210930,9822,STATE BANK OF TABLE ROCK,NE,91736,119867,80621,29856,9910
20210930,982,EASTERN MICHIGAN BANK,MI,471927,518648,201141,108624,45107
20210930,9831,ALDEN STATE BANK,NY,418531,470474,285408,80283,50700
20210930,983,COMERICA BANK,TX,82381000,94526000,47593000,23635000,8584000
20210930,9846,TRUIST BANK,NC,420078000,516783000,282615000,19633000,64454000
20210930,9860,MARBLEHEAD BANK,OH,59081,65086,15437,7130,5822
20210930,9865,REPUBLIC BANKING CO,OH,47502,56601,42380,5954,9039
20210930,9871,ST HENRY BANK,OH,321479,376720,179402,66286,50385
20210930,9875,BANK OF CORDELL,OK,38933,44773,34899,431,4692
20210930,9879,FIRST STATE BANK,OK,45772,51271,15475,7006,5325
20210930,9881,SECURITY BANK&TRUST CO,OK,84380,94698,69218,2941,9654
20210930,9888,DIME BANK,PA,802791,967564,648554,51648,97550
20210930,9889,MID PENN BANK,PA,3010514,3452383,2379350,754657,345005
20210930,9923,ANDERSON BROTHERS BANK,SC,1242039,1375996,960615,242045,116074
20210930,9932,COMMERCIAL STB OF WAGNER,SD,233453,259617,126851,67156,25179
20210930,9935,RIVERS EDGE BANK,SD,206747,250594,157127,28774,23952
20210930,9947,VALLEY EXCHANGE BANK,SD,65167,73005,14167,36140,7672
20210930,9963,F&M BANK,TN,1160035,1345269,971518,49923,142612
20210930,9967,AMERICAN STATE BANK,TX,455549,544374,436286,40014,53108
20210930,9973,FIRST STATE BANK,TX,170702,193653,94776,21570,22397
20210930,9978,FIRST STATE BANK OF UVALDE,TX,1819857,2027330,465042,427201,201381
20210930,9986,FARMERS&MERCHANTS BK CRAIG C,VA,62065,75437,34193,14144,13155
20210930,9997,JEFFERSON SECURITY BANK,WV,398334,437762,244156,29366,31124
20210930,9998,CAPON VALLEY BANK,WV,174676,199083,129072,21634,19309
20210930,999,G W JONES EXCHANGE BANK,MI,94895,103283,23412,46750,7969
20210930,99,BANK OF DELIGHT,AR,129713,161600,116341,6728,20791
20211231,10004,ERGO BANK,WI,109580,133805,100000,5644,12226
20211231,10011,WOODFORD STATE BANK,WI,289296,371496,196585,19958,35385
20211231,10012,PORTAGE COUNTY BANK,WI,177421,202597,107887,21100,19916
20211231,10015,SECURITY BANK,WI,125433,149624,114850,15027,18420
20211231,10044,NATIONAL EXCHANGE BANK&TRUST,WI,2163053,2669145,1250263,404411,430689
20211231,10055,FIRST SOUTHERN BANK,GA,269831,289456,119523,81620,19402
20211231,10057,BANK OF HANCOCK COUNTY,GA,72504,90000,19043,14178,17462
20211231,1005,ISABELLA BANK,MI,1722405,1982186,1293669,105287,177848
20211231,10072,PLANTERS&CITIZENS BANK,GA,119511,132136,51050,10658,12431
20211231,10074,WILKINSON COUNTY BANK,GA,53001,60430,20137,12269,7337
20211231,10075,PEOPLES STATE BANK OF COLFAX,IL,35424,40039,18697,12354,4499
20211231,10077,FARMERS STATE BANK OF EMDEN,IL,28175,38104,10089,1149,9840
20211231,1008,BANK MICHIGAN,MI,105771,117224,86700,19974,10712
20211231,10101,NAPOLEON STATE BANK,IN,366856,408746,242264,111426,37533
20211231,10111,OHNWARD BANK&TRUST,IA,318746,387426,242566,33830,45360
20211231,10118,LEIGHTON STATE BANK,IA,186618,222099,158627,11526,26297
20211231,10120,AMERICAN TRUST&SAVINGS BANK,IA,30689,37361,5557,9791,5754
20211231,10121,LIBERTY TRUST&SAVINGS BANK,IA,140591,174615,81443,14883,33407
20211231,10122,FARMERS SAVINGS BANK&TRUST,IA,186054,210261,86252,4965,17820
20211231,10123,FIRST TRUST&SAVINGS BANK,IA,58293,65729,9303,2763,6665
20211231,10125,CITIZENS SAVINGS BANK,IA,163812,181636,59269,27063,14909
20211231,10127,SUCCESS BANK,IA,209839,237442,189734,17537,25974
20211231,10132,EXCHANGE STATE BANK,IA,121350,143729,98384,21781,12219
20211231,10137,COMMERCIAL BANK OF GRAYSON,KY,193563,220307,98552,14442,26045
20211231,10145,HART COUNTY BANK&TRUST CO,KY,25000,32188,20857,4513,7162
20211231,10146,COMMONWEALTH BANK&TRUST CO,KY,1004089,1299520,666026,303826,118342
20211231,1014,CHOICEONE BANK,MI,2069915,2363747,1061143,31887,236463
20211231,10157,SHELBY STATE BANK,MI,336211,378549,171406,25911,28995
20211231,10159,FIRST STATE BANK&TRUST,MN,332026,367697,210072,34585,32070
20211231,10160,STEARNS BANK HOLDINGFORD NA,MN,76559,98368,56763,7716,20284
20211231,10162,FIRST STATE BANK MINNESOTA,MN,83912,93611,55588,29718,8512
20211231,10163,SECURITY STB OF MARINE,MN,178285,196237,114637,67271,17772
20211231,10165,FARMERS&MERCHANTS STB PIERZ,MN,285534,312923,185530,16276,26709
20211231,10167,CITIZENS STB OF ROSEAU,MN,258053,290312,135349,12189,31781
20211231,10168,FIRST FARMERS&MERCHANTS BANK,MN,404164,458167,234727,49189,51984
20211231,10169,SHERBURNE STATE BANK,MN,208951,227468,116187,38065,17886
20211231,10174,FARMERS STB OF UNDERWOOD,MN,88304,102669,69689,7247,7234
20211231,10175,SECURITY STB OF HIBBING,MN,163890,178793,62455,58691,14166
20211231,10176,FINANCIAL SECURITY BANK,MN,125205,152533,83844,2736,21220
20211231,10178,PRODUCE STATE BANK,MN,111540,121534,52363,47890,9688
20211231,10185,ELYSIAN BANK,MN,57780,64602,35610,19422,6597
20211231,10187,NORTHERN STB OF GONVICK,MN,40157,46885,7938,16005,6704
20211231,10191,PRINSBANK,MN,168548,195129,112394,73788,26336
20211231,10194,PINE RIVER STATE BANK,MN,163037,175217,71150,39695,12013
20211231,10197,HOMETOWN COMMUNITY BANK,MN,73339,80769,56866,14906,7338
20211231,10200,STATE BANK OF JEFFERS,MN,33026,36864,14963,15079,3804
20211231,10202,LOWRY STATE BANK,MN,50092,63808,56745,3486,5002
20211231,10212,COMMERCE BANK,MN,225168,267417,177238,54960,27764
20211231,10214,VERMILLION STATE BANK,MN,738062,834395,307883,200941,95573
20211231,10218,CITIZENS BANK&TRUST CO,MN,317216,340491,144743,5184,22172
20211231,1022,CLARE BANK NATIONAL ASSN,WI,317163,357916,134461,19433,35482
20211231,10236,GOOSE RIVER BANK,ND,138403,153063,96687,11488,14469
20211231,10243,FIRST STATE BANK OF GOLVA,ND,101063,110086,38369,14755,9003
20211231,10248,FIRST INTERNATIONAL B&T,ND,4172024,4710410,3333496,383762,377436
20211231,10249,UNITED COMMUNITY BANK OF ND,ND,351907,386989,272273,30913,34832
20211231,10250,PEOPLES STATE BANK OF VELVA,ND,127626,143016,84667,10105,13049
20211231,10253,FIRST SECURITY BANK WEST,ND,62890,71219,28974,14585,8320
20211231,10255,OLD FORT BANKING CO,OH,742010,805045,404502,101010,59005
20211231,10266,CITIZENS BANK CO,OH,253312,293554,179904,5045,36477
20211231,1027,FARMERS BANK&TRUST CO,AR,287136,319474,210564,58134,31573
20211231,10280,FARMERS&MERCHANTS BANK,OH,101275,118712,70915,8183,17330
20211231,1028,FBT BANK&MORTGAGE,AR,169323,210937,102791,44349,22389
20211231,10306,GATES BANKING&TRUST CO,TN,45874,52602,11466,1344,6221
20211231,10307,FIRST VOLUNTEER BANK,TN,1257232,1385228,785835,544347,117215
20211231,10308,BANK OF FAYETTE COUNTY,TN,726364,806122,636059,76393,74277
20211231,10315,BANK OF HALLS,TN,105889,116953,43657,4576,9981
20211231,10317,CITIZENS B&T GRAINGER CNTY,TN,242661,284337,70469,16349,39749
20211231,10319,CITIZENS SAVINGS B&T CO,TN,117759,134538,106748,15234,13348
20211231,10327,CITIZENS STB OF LULING,TX,62079,73124,51676,10823,11027
20211231,10330,COMMERCIAL STATE BANK,TX,98791,109476,36090,36386,9885
20211231,10334,OAKWOOD BANK,TX,617984,702532,544973,124610,74339
20211231,10344,SCHERTZ BANK&TRUST,TX,574118,656486,461626,154716,65200
20211231,10345,PEOPLES STATE BANK,TX,155821,169184,50257,42645,13130
20211231,10352,CROWELL STATE BANK,TX,42755,47452,23625,8934,4463
20211231,10359,HAPPY STATE BANK,TX,6031346,6804039,3611323,966793,663359
20211231,10363,CITIZENS&FARMERS BANK,VA,1935422,2238851,1450092,269488,235772
20211231,10374,BANNER BANKS,WI,112417,125948,41103,51452,13349
20211231,10378,BANK OF NEW GLARUS,WI,355915,429385,250739,6945,42771
20211231,10380,OOSTBURG STATE BANK,WI,304270,347025,228211,10072,37327
20211231,10382,FARMERS&MERCHANTS BANK&TRUST,WI,160209,184898,98021,8386,17263
20211231,10383,STATE BANK FINANCIAL,WI,406362,478650,217081,107960,41323
20211231,10384,WAUMANDEE STATE BANK,WI,293622,330321,214137,39895,35769
20211231,10407,FARMERS STATE BANK OF BRUSH,CO,100279,123159,63806,10645,21585
20211231,1040,MIDLAND STATES BANK,IL,6148477,7434242,5205784,668467,808283
20211231,10434,STATE BANK OF GRAYMONT,IL,228679,266201,141434,15164,30109
20211231,10437,FIRST STATE BANK OF OLMSTED,IL,55424,64123,37667,5060,7494
20211231,10438,RARITAN STATE BANK,IL,204568,227958,142849,7395,22911
20211231,10439,VILLAGE BANK,IL,96292,107202,61337,9645,10000
20211231,10446,FREDERICK COMMUNITY BANK THE,IL,164396,181053,70947,72486,16263
20211231,10458,FARMERS STATE BANK&TRUST CO,IL,104610,115689,65397,18438,9787
20211231,10460,TOWN&COUNTRY BANK MIDWEST,IL,191227,220252,120102,75965,23842
20211231,10463,MIDDLETOWN STATE BANK,IL,36461,42409,33369,958,3665
20211231,10464,FEDERATED BANK,IL,101067,114458,51845,32241,13275
20211231,10467,GIFFORD STATE BANK,IL,166461,183542,111127,59612,15739
20211231,10469,FARMERS&MERCHANTS BK HUTSONV,IL,44163,52608,26330,7944,8419
20211231,10471,CAMP GROVE STATE BANK,IL,18778,23033,7232,5044,4139
20211231,10473,IPAVA STATE BANK,IL,153831,169281,118361,11740,15277
20211231,10474,CITIZENS STATE BANK,IL,274383,321282,187765,33022,38466
20211231,1047,BANK&TRUST CO,IL,362011,429447,256808,16729,42733
20211231,10489,ELGIN STATE BANK,IA,28558,30292,15774,7693,1723
20211231,10492,FARMERS&MERCHANTS SB,IA,72931,91441,65793,1992,13392
20211231,10494,MOUNT VERNON BANK&TRUST CO,IA,153111,174678,101344,19229,21282
20211231,10497,IOWA STATE BANK,IA,154262,173540,121636,24591,19042
20211231,1049,FIRST NB OF STEELEVILLE,IL,195465,251998,99331,5274,32711
20211231,10500,FARMERS SAVINGS BANK,IA,119257,138578,73476,10676,19027
20211231,10502,BANKWEST OF KANSAS,KS,131518,146796,68840,64195,15250
20211231,10503,FIRST STATE BANK,KS,70608,83684,19411,4831,13024
20211231,10505,KANSAS STATE BANK,KS,178570,196785,67654,9943,14465
20211231,10520,CITIZENS BANK,KY,171821,196644,107886,30398,14449
20211231,10523,BANK OF COMMERCE&TRUST CO,LA,355226,400802,75778,7609,34480
20211231,10528,EXCHANGE B&T NATCHITOCHES LA,LA,159466,177002,70568,4068,17177
20211231,10531,CITIZENS PROGRESSIVE BANK,LA,184842,208272,154481,26958,22119
20211231,10532,CLB THE COMMUNITY BANK,LA,226923,250424,142438,37498,22955
20211231,10533,WINNSBORO STATE B&T CO,LA,224181,263251,193312,10005,27370
20211231,10561,ARCADIAN BANK,MN,156807,181439,134433,8420,24250
20211231,10567,UNITED MINNESOTA BANK,MN,44204,47121,28363,14090,2753
20211231,10568,COMMUNITY DEVELOPMENT BK FSB,MN,190875,213524,100157,33229,21123
20211231,10571,FARMERS&MERCHANTS STB ALPHA,MN,37585,42381,27255,12980,4726
20211231,10576,FIRST SOUTHEAST BANK,MN,114279,129613,82319,31509,9094
20211231,10582,CITIZENS STB OF TYLER INC,MN,26906,29239,4837,10404,2298
20211231,1058,MIDWEST BANKCENTRE,MO,1885615,2374880,1811983,116398,266400
20211231,10594,BANK OF FRANKLIN,MS,170934,190010,113534,6088,18367
20211231,10595,COMMUNITY FIRST BANK,MO,246199,268888,165583,71934,22207
20211231,10597,BANK OF ORRICK,MO,40143,43619,12003,4508,3396
20211231,105,BANK OF CAVE CITY,AR,139783,160444,91341,3489,13479
20211231,10608,UNICO BANK,MO,385152,424329,319425,49933,37893
20211231,1060,WOOD&HUSTON BANK,MO,966554,1087253,766366,63921,97454
20211231,10618,BTC BANK,MO,791283,907625,561962,87285,97355
20211231,10619,HAWTHORN BANK,MO,1518653,1823981,1287479,154935,193604
20211231,10623,STATE BANK OF MISSOURI,MO,119801,131128,62472,12914,10872
20211231,10626,BANK OF NEW CAMBRIA,MO,31571,35897,10116,8349,4273
20211231,10628,PREFERRED BANK,MO,128561,138589,44296,10305,9959
20211231,10634,PINNACLE BANK,NE,6984915,7852003,4688495,764922,697575
20211231,10635,BANK OF STEINAUER,NE,13690,14992,9406,2685,1283
20211231,10637,FIRST CENTRAL BANK,NE,102394,120132,83812,9031,12240
20211231,10639,FLATWATER BANK,NE,185726,214677,126994,7789,27498
20211231,10641,RIVERSTONE BANK,NE,430349,478687,323693,84658,47661
20211231,10643,DUNDEE BANK,NE,406720,479987,417701,4376,46240
20211231,10644,STATE BANK OF ODELL,NE,31378,33870,8226,6500,2439
20211231,10647,AMERICAN EXCHANGE BANK,NE,52337,58733,30416,3703,5750
20211231,10663,ANDOVER BANK,OH,510848,574534,260308,18394,51024
20211231,10667,MABREY BANK,OK,1445385,1574653,1074102,94478,122420
20211231,10672,EXCHANGE BANK,OK,129089,144633,53974,24685,14939
20211231,10674,BANK OF HYDRO,OK,122776,140452,122180,1892,15910
20211231,10677,JONESTOWN B&T JONESTOWN PA,PA,730655,832577,690764,72121,70225
20211231,10678,MUNCY BANK&TRUST CO,PA,528006,593847,442150,6789,58142
20211231,10685,MIFFLINBURG BANK&TRUST CO,PA,465967,551898,335026,74296,51865
20211231,1068,CASS COMMERCIAL BANK,MO,1331190,1500060,908011,473322,161565
20211231,10693,SIMPLYBANK,TN,650610,723856,495682,97868,63700
20211231,10704,FIRST STATE BANK,TX,46031,55003,12646,36420,8922
20211231,10709,CROSSROADS BANK,TX,283717,315216,136763,22759,29925
20211231,10719,PEOPLES STB OF HALLETTSVILLE,TX,302290,341272,115449,77225,36744
20211231,1071,JEFFERSON BANK&TRUST CO,MO,560354,718323,418598,105518,78785
20211231,1073,LINDELL BANK&TRUST CO,MO,738989,867606,390388,13274,122847
20211231,10741,INDEPENDENCE STATE BANK,WI,72011,83120,51704,10948,7126
20211231,10788,ILLINI STATE BANK,IL,114351,156632,86516,4246,22724
20211231,10791,COMMUNITY BANK,IL,180550,258028,159651,3994,39032
20211231,10799,FIRST STB OF CAMPBELL HILL,IL,124587,142101,84694,13867,15967
20211231,107,MERCHANTS&PLANTERS BANK,AR,40812,46303,11943,914,5404
20211231,10803,DEWEY BANK,IL,23773,26879,17128,2113,3065
20211231,10804,DU QUOIN STATE BANK,IL,114395,142384,32738,1804,18091
20211231,10809,FIRST STATE BANK OF VAN ORIN,IL,42012,46785,9793,16100,4347
20211231,10816,GRAND RIVERS COMMUNITY BANK,IL,12710,14907,7417,4369,1670
20211231,10820,STATE BANK OF INDUSTRY,IL,47083,55836,29803,12585,8530
20211231,10821,CLAY COUNTY STATE BANK,IL,89233,106365,47862,30592,11555
20211231,10828,BANK OF CARBONDALE,IL,239159,280105,124346,96471,35717
20211231,10829,PETEFISH SKILES&CO,IL,211724,270649,154691,35362,30404
20211231,10831,FIRST T&SB OF WATSEKA IL,IL,258434,302457,129335,93395,43590
20211231,10840,CAMPUS STATE BANK,IL,21647,24156,15047,7234,2500
20211231,10843,CITIZENS BANK OF CHATSWORTH,IL,36604,42466,21813,3224,5388
20211231,10844,BUENA VISTA NATIONAL BANK,IL,223746,259436,115611,33022,30952
20211231,10845,CLAY CITY BANKING CO,IL,175437,196975,133061,6353,17225
20211231,10849,TOMPKINS STATE BANK,IL,243403,275715,146046,33842,27106
20211231,10853,WEST CENTRAL BANK,IL,195819,225552,139666,8651,21490
20211231,10855,STATE BANK OF BEMENT,IL,105697,123282,71311,22279,12303
20211231,10858,ANDERSON STATE BANK,IL,88229,103274,28625,16030,15020
20211231,10860,MURPHY-WALL STATE B&T CO,IL,146248,163384,87669,12219,16767
20211231,1086,BANK OF VERSAILLES,MO,262295,313917,245885,63029,38315
20211231,10871,FIRST STB OF BEECHER CITY,IL,81035,93608,58076,2926,12308
20211231,10872,CHESTERFIELD STATE BANK,IL,21886,23909,15479,6417,2017
20211231,10878,WATERMAN BANK,IL,64422,85668,48912,2718,15756
20211231,10883,BANK OF BLUFFS,IL,53426,61856,36419,9441,8382
20211231,10885,BANK OF CHESTNUT,IL,19288,21090,13370,975,1783
20211231,10886,LEGENCE BANK,IL,575292,657731,367472,87339,73044
20211231,10903,CENTRAL STATE BANK,IA,304804,376774,274409,6470,47258
20211231,10906,BALDWIN STATE BANK,KS,85837,97132,47657,24260,9623
20211231,10907,GUARANTY STATE BANK&TRUST CO,KS,293956,355531,215594,23104,41255
20211231,1090,UPPER PENINSULA STATE BANK,MI,244935,290727,178948,51927,37985
20211231,10918,GRANT COUNTY BANK,KS,250609,291407,144675,32580,35769
20211231,10919,STATE BANK OF BERN,KS,90748,108924,55994,1524,17723
20211231,10920,FIDELITY STATE BANK&TRUST CO,KS,171100,209005,28861,137989,36775
20211231,10928,MINERS STATE BANK,MI,139882,162133,81477,44544,15301
20211231,1092,BAYBANK,MI,115920,131663,86011,3482,12179
20211231,10956,NORTHVIEW BANK,MN,394096,439943,240680,74305,45505
20211231,10958,UNITED PRAIRIE BANK,MN,664456,785211,649532,14447,84669
20211231,1095,CENTRAL SAVINGS BANK,MI,368623,401733,186570,30653,30660
20211231,10960,JANESVILLE STATE BANK,MN,85870,99744,57025,18441,10051
20211231,10962,GRAND RAPIDS STATE BANK,MN,238358,281812,148396,58676,24442
20211231,10965,LAKE REGION BANK,MN,140512,156039,46545,26138,14720
20211231,10967,F&M COMMUNITY BANK NA,MN,160339,178560,114789,6717,17286
20211231,10969,RANDALL STATE BANK,MN,54407,60534,36628,3872,6091
20211231,10971,PRIME SECURITY BANK,MN,91437,107441,87900,8264,9496
20211231,10973,ALLIANCE BANK,MN,683784,781244,498872,149311,78238
20211231,10976,CENTER NATIONAL BANK,MN,243093,269950,116943,55139,24807
20211231,10980,ESB BANK,MN,130110,153762,103240,33921,14069
20211231,10982,SECURITY STATE BANK OF OKLEE,MN,34007,40096,14212,13070,6062
20211231,10984,SECURITY BANK MINNESOTA,MN,131176,149442,113943,23272,15288
20211231,10987,CAMBRIDGE STATE BANK,MN,82701,91474,43705,20327,8719
20211231,10988,STEARNS BANK NATIONAL ASSN,MN,1708636,2301428,1490044,721988,504807
20211231,10989,LAKE CENTRAL BANK,MN,194103,217958,76995,47598,22772
20211231,1098,ROOT RIVER STATE BANK,MN,74910,83330,28383,8234,8379
20211231,10991,FIRST STATE BANK OF BIGFORK,MN,82822,98249,66929,23809,10170
20211231,10993,BONANZA VALLEY STATE BANK,MN,63451,74957,49117,14464,7415
20211231,10998,FM BANK,MN,404910,464966,230873,51050,42073
20211231,109,HORATIO STATE BANK,AR,211984,242780,185237,20152,30563
20211231,11002,ST CLAIR COUNTY STATE BANK,MO,151507,174984,114637,26987,22991
20211231,11003,LIMEBANK,MO,67001,76321,54104,13222,8695
20211231,1100,PEOPLES STB OF PLAINVIEW,MN,298363,341590,189932,9202,29927
20211231,11013,FIRST STATE BANK OF SHELBY,MT,160681,191062,17885,33004,30245
20211231,11035,PEAPACK-GLADSTONE BANK,NJ,5294201,6077480,4782115,146804,650918
20211231,1105,FIRST INTERSTATE BANK,MT,16270279,19608230,9239479,2344680,1956656
20211231,11063,FIRST-CITIZENS BANK&TRUST CO,NC,51591161,58215736,32335118,9454855,4987350
20211231,110,BANK OZK,AR,20209134,26530430,18090445,2053829,4836243
20211231,11112,SOMERSET TRUST CO,PA,1586918,1866665,1112795,150878,140651
20211231,11113,HAMLIN BANK&TRUST CO,PA,360108,462841,241436,79210,92816
20211231,11124,S&T BANK,PA,8007293,9478352,6902936,921733,1209796
20211231,11133,FARMERS STATE BANK OF CANTON,SD,48097,67073,39429,7233,6250
20211231,11159,TEXAS CHAMPION BANK,TX,278068,358206,278469,42729,41630
20211231,11175,FIRST STATE BANK,TX,47785,55969,35917,10922,5689
20211231,11178,TRANSPECOS BANKS SSB,TX,348306,443019,332662,58668,29523
20211231,1117,AMERICAN BANK&TRUST,SD,1142264,1319953,854905,112584,130607
20211231,11181,FIRST STB OF BROWNSBORO,TX,125296,137459,54278,7759,12124
20211231,1118,CITIZENS STB OF ARLINGTON,SD,112167,129381,61124,7581,15116
20211231,11225,FIRST COMMUNITY BANK,WI,125769,142972,77663,8626,13439
20211231,11228,FIRST CITIZENS STATE BANK,WI,327118,408006,209350,71668,70773
20211231,1122,FIRST FIDELITY BANK,SD,448831,496178,232380,59344,44942
20211231,11232,BANK OF MILTON,WI,163470,184786,117626,18262,16295
20211231,11235,BONDUEL STATE BANK,WI,79955,94287,34569,22078,13766
20211231,11236,HORICON BANK,WI,1100540,1230747,832185,319193,110082
20211231,11241,CENTENNIAL BANK,AR,14552155,18017667,9599375,3645203,2812018
20211231,11242,MCGEHEE BANK,AR,125934,144622,79373,4361,18105
20211231,11243,BANK OF SALEM,AR,158342,177399,116068,35984,18947
20211231,11252,FIRST NB OF IZARD COUNTY,AR,139359,202685,75221,25728,61210
20211231,11259,GUNNISON BANK&TRUST CO,CO,192322,213104,97946,73952,19686
20211231,1125,MERCHANTS STATE BANK,SD,191168,222439,121670,13564,27832
20211231,11261,MCCLAVE STATE BANK,CO,39328,47334,37069,4830,6829
20211231,11295,CITIZENS BANK OF SWAINSBORO,GA,268049,302152,186789,79027,28953
20211231,11299,FARMERS STB OF ALTO PASS ILL,IL,299809,326829,201204,15154,25892
20211231,11300,OAKDALE STATE BANK,IL,21182,24098,13535,3607,2824
20211231,11302,FIRST STATE BANK OF ST PETER,IL,29036,34299,7572,13770,5087
20211231,11306,FNBC BANK&TRUST,IL,601557,661841,294661,73878,57356
20211231,11307,FARMERS STATE BANK,IL,278084,320882,204477,4533,40550
20211231,11310,BANK OF HERRIN,IL,289543,315853,159451,43235,26181
20211231,11311,STATE BANK OF CERRO GORDO,IL,31907,36245,13706,4061,4216
20211231,11317,IUKA STATE BANK,IL,98844,113093,82074,8177,11779
20211231,11319,FARMERS BANK OF MT PULASKI,IL,58751,65899,15337,17111,7094
20211231,11324,FARMERS&MERCHANTS STB BUSHNE,IL,83078,90018,36628,21581,6789
20211231,11329,FARMERS-MERCHANTS BANK OF IL,IL,210646,308943,280920,3777,37871
20211231,11343,ASHTON STATE BANK,IA,43761,55505,30385,1992,6731
20211231,11347,GRINNELL STATE BANK,IA,372441,449816,277344,8025,45726
20211231,11348,FIRST IOWA STATE BANK,IA,133177,148697,83988,3933,14994
20211231,11351,PEOPLES TRUST&SAVINGS BANK,IA,35280,39050,14294,2821,3734
20211231,11352,SANBORN SAVINGS BANK,IA,60389,75269,48823,6040,7403
