CERT,NAME,date,Outcome status,history_eligible,exclusion_reason
27267,AMERASIA BANK,2024-03-31,Usable adjacent outcome,True,Eligible
27267,AMERASIA BANK,2024-06-30,Usable adjacent outcome,True,Eligible
27267,AMERASIA BANK,2024-09-30,Usable adjacent outcome,True,Eligible
27269,DEAN COOP BANK,2024-03-31,Usable adjacent outcome,True,Eligible
27269,DEAN COOP BANK,2024-06-30,Usable adjacent outcome,True,Eligible
27269,DEAN COOP BANK,2024-09-30,Usable adjacent outcome,True,Eligible
27290,SARATOGA NATIONAL BANK&TRUST,2024-03-31,Usable adjacent outcome,True,Eligible
27290,SARATOGA NATIONAL BANK&TRUST,2024-06-30,Usable adjacent outcome,True,Eligible
27290,SARATOGA NATIONAL BANK&TRUST,2024-09-30,No later report in snapshot,True,Eligible
27314,SYNCHRONY BANK,2024-03-31,Usable adjacent outcome,True,Eligible
27314,SYNCHRONY BANK,2024-06-30,Usable adjacent outcome,True,Eligible
27314,SYNCHRONY BANK,2024-09-30,Usable adjacent outcome,True,Eligible
27330,SILVERGATE BANK,2024-03-31,No later report in snapshot,True,Eligible
27351,BANKERS BANK OF KANSAS,2024-03-31,Usable adjacent outcome,True,Eligible
27351,BANKERS BANK OF KANSAS,2024-06-30,Usable adjacent outcome,True,Eligible
27351,BANKERS BANK OF KANSAS,2024-09-30,Usable adjacent outcome,True,Eligible
27362,PRAIRIE STATE BANK&TRUST,2024-03-31,Usable adjacent outcome,True,Eligible
27362,PRAIRIE STATE BANK&TRUST,2024-06-30,Usable adjacent outcome,True,Eligible
27362,PRAIRIE STATE BANK&TRUST,2024-09-30,Usable adjacent outcome,True,Eligible
27381,FIRST METRO BANK,2024-03-31,Usable adjacent outcome,True,Eligible
27381,FIRST METRO BANK,2024-06-30,Usable adjacent outcome,True,Eligible
27381,FIRST METRO BANK,2024-09-30,Usable adjacent outcome,True,Eligible
27385,PORT RICHMOND SAVINGS,2024-03-31,Usable adjacent outcome,True,Eligible
27385,PORT RICHMOND SAVINGS,2024-06-30,Usable adjacent outcome,True,Eligible
27385,PORT RICHMOND SAVINGS,2024-09-30,Usable adjacent outcome,True,Eligible
27389,WELLS FARGO NB WEST,2024-03-31,Usable adjacent outcome,True,Eligible
27389,WELLS FARGO NB WEST,2024-06-30,Usable adjacent outcome,True,Eligible
27389,WELLS FARGO NB WEST,2024-09-30,Usable adjacent outcome,True,Eligible
27394,FIRST BANK&TRUST CO,2024-03-31,Usable adjacent outcome,True,Eligible
27394,FIRST BANK&TRUST CO,2024-06-30,Usable adjacent outcome,True,Eligible
27394,FIRST BANK&TRUST CO,2024-09-30,Usable adjacent outcome,True,Eligible
27398,PEOPLES BANK,2024-03-31,Usable adjacent outcome,True,Eligible
27398,PEOPLES BANK,2024-06-30,Usable adjacent outcome,True,Eligible
27398,PEOPLES BANK,2024-09-30,Usable adjacent outcome,True,Eligible
27408,ENTERPRISE BANK&TRUST CO,2024-03-31,Usable adjacent outcome,True,Eligible
27408,ENTERPRISE BANK&TRUST CO,2024-06-30,Usable adjacent outcome,True,Eligible
27408,ENTERPRISE BANK&TRUST CO,2024-09-30,Usable adjacent outcome,True,Eligible
27409,COMMERCIAL BANK,2024-03-31,Usable adjacent outcome,True,Eligible
27409,COMMERCIAL BANK,2024-06-30,Usable adjacent outcome,True,Eligible
27409,COMMERCIAL BANK,2024-09-30,Usable adjacent outcome,True,Eligible
27417,SHOREHAM BANK,2024-03-31,Usable adjacent outcome,True,Eligible
27417,SHOREHAM BANK,2024-06-30,Usable adjacent outcome,True,Eligible
27417,SHOREHAM BANK,2024-09-30,Usable adjacent outcome,True,Eligible
27471,AMERICAN EXPRESS NB,2024-03-31,Usable adjacent outcome,True,Eligible
27471,AMERICAN EXPRESS NB,2024-06-30,Usable adjacent outcome,True,Eligible
27471,AMERICAN EXPRESS NB,2024-09-30,Usable adjacent outcome,True,Eligible
27476,BANCFIRST,2024-03-31,Usable adjacent outcome,True,Eligible
27476,BANCFIRST,2024-06-30,Usable adjacent outcome,True,Eligible
27476,BANCFIRST,2024-09-30,Usable adjacent outcome,True,Eligible
27496,BANK OF THE LOWCOUNTRY,2024-03-31,Usable adjacent outcome,True,Eligible
27496,BANK OF THE LOWCOUNTRY,2024-06-30,Usable adjacent outcome,True,Eligible
27496,BANK OF THE LOWCOUNTRY,2024-09-30,Usable adjacent outcome,True,Eligible
27499,COMENITY BANK,2024-03-31,Usable adjacent outcome,True,Eligible
27499,COMENITY BANK,2024-06-30,Usable adjacent outcome,True,Eligible
27499,COMENITY BANK,2024-09-30,Usable adjacent outcome,True,Eligible
27503,BERKSHIRE BANK,2024-03-31,Usable adjacent outcome,True,Eligible
27503,BERKSHIRE BANK,2024-06-30,Usable adjacent outcome,True,Eligible
27503,BERKSHIRE BANK,2024-09-30,Usable adjacent outcome,True,Eligible
27510,METRO BANK,2024-03-31,Usable adjacent outcome,True,Eligible
27510,METRO BANK,2024-06-30,Usable adjacent outcome,True,Eligible
27510,METRO BANK,2024-09-30,Usable adjacent outcome,True,Eligible
27556,BURLING BANK,2024-03-31,Usable adjacent outcome,True,Eligible
27556,BURLING BANK,2024-06-30,Usable adjacent outcome,True,Eligible
27556,BURLING BANK,2024-09-30,Usable adjacent outcome,True,Eligible
27560,NORTH ALABAMA BANK,2024-03-31,Usable adjacent outcome,True,Eligible
27560,NORTH ALABAMA BANK,2024-06-30,Usable adjacent outcome,True,Eligible
27560,NORTH ALABAMA BANK,2024-09-30,Usable adjacent outcome,True,Eligible
27567,GLEN BURNIE MUTUAL SB,2024-03-31,Usable adjacent outcome,True,Eligible
27567,GLEN BURNIE MUTUAL SB,2024-06-30,Usable adjacent outcome,True,Eligible
27567,GLEN BURNIE MUTUAL SB,2024-09-30,Usable adjacent outcome,True,Eligible
27572,COMMUNITY WEST BANK NA,2024-03-31,No later report in snapshot,True,Eligible
27589,LAKE FOREST B&T CO NA,2024-03-31,Usable adjacent outcome,True,Eligible
27589,LAKE FOREST B&T CO NA,2024-06-30,Usable adjacent outcome,True,Eligible
27589,LAKE FOREST B&T CO NA,2024-09-30,Usable adjacent outcome,True,Eligible
27619,PIEDMONT FSB,2024-03-31,Usable adjacent outcome,True,Eligible
27619,PIEDMONT FSB,2024-06-30,Usable adjacent outcome,True,Eligible
27619,PIEDMONT FSB,2024-09-30,Usable adjacent outcome,True,Eligible
27643,FIRST FEDERAL BANK OF OHIO,2024-03-31,Usable adjacent outcome,True,Eligible
27643,FIRST FEDERAL BANK OF OHIO,2024-06-30,Usable adjacent outcome,True,Eligible
27643,FIRST FEDERAL BANK OF OHIO,2024-09-30,Usable adjacent outcome,True,Eligible
27654,HOME FEDERAL BANK,2024-03-31,Usable adjacent outcome,True,Eligible
27654,HOME FEDERAL BANK,2024-06-30,Usable adjacent outcome,True,Eligible
27654,HOME FEDERAL BANK,2024-09-30,Usable adjacent outcome,True,Eligible
27664,STERLING FEDERAL BANK FSB,2024-03-31,Usable adjacent outcome,True,Eligible
27664,STERLING FEDERAL BANK FSB,2024-06-30,Usable adjacent outcome,True,Eligible
27664,STERLING FEDERAL BANK FSB,2024-09-30,Usable adjacent outcome,True,Eligible
27677,HOMETRUST BANK,2024-03-31,Usable adjacent outcome,True,Eligible
27677,HOMETRUST BANK,2024-06-30,Usable adjacent outcome,True,Eligible
27677,HOMETRUST BANK,2024-09-30,Usable adjacent outcome,True,Eligible
27678,FIRST FEDERAL CMTY BANK SSB,2024-03-31,Usable adjacent outcome,True,Eligible
27678,FIRST FEDERAL CMTY BANK SSB,2024-06-30,Usable adjacent outcome,True,Eligible
27678,FIRST FEDERAL CMTY BANK SSB,2024-09-30,Usable adjacent outcome,True,Eligible
27683,NORTH SHORE TRUST&SAVINGS,2024-03-31,Usable adjacent outcome,True,Eligible
27683,NORTH SHORE TRUST&SAVINGS,2024-06-30,Usable adjacent outcome,True,Eligible
27683,NORTH SHORE TRUST&SAVINGS,2024-09-30,Usable adjacent outcome,True,Eligible
27686,SLOVENIAN S&LA OF CANONSBURG,2024-03-31,Usable adjacent outcome,True,Eligible
27686,SLOVENIAN S&LA OF CANONSBURG,2024-06-30,Usable adjacent outcome,True,Eligible
27686,SLOVENIAN S&LA OF CANONSBURG,2024-09-30,Usable adjacent outcome,True,Eligible
27697,FIFTH DISTRICT SAVINGS BANK,2024-03-31,Usable adjacent outcome,True,Eligible
27697,FIFTH DISTRICT SAVINGS BANK,2024-06-30,Usable adjacent outcome,True,Eligible
27697,FIFTH DISTRICT SAVINGS BANK,2024-09-30,Usable adjacent outcome,True,Eligible
27711,ALTOONA FIRST SAVINGS BANK,2024-03-31,Usable adjacent outcome,True,Eligible
27711,ALTOONA FIRST SAVINGS BANK,2024-06-30,Usable adjacent outcome,True,Eligible
27711,ALTOONA FIRST SAVINGS BANK,2024-09-30,Usable adjacent outcome,True,Eligible
27716,MUTUAL SAVINGS&LOAN ASSN,2024-03-31,Usable adjacent outcome,True,Eligible
27716,MUTUAL SAVINGS&LOAN ASSN,2024-06-30,Usable adjacent outcome,True,Eligible
27716,MUTUAL SAVINGS&LOAN ASSN,2024-09-30,Usable adjacent outcome,True,Eligible
27723,SECURITY BANK S B,2024-03-31,Usable adjacent outcome,True,Eligible
27723,SECURITY BANK S B,2024-06-30,Usable adjacent outcome,True,Eligible
27723,SECURITY BANK S B,2024-09-30,Usable adjacent outcome,True,Eligible
27727,LYONS FEDERAL BANK,2024-03-31,Usable adjacent outcome,True,Eligible
27727,LYONS FEDERAL BANK,2024-06-30,Usable adjacent outcome,True,Eligible
27727,LYONS FEDERAL BANK,2024-09-30,Usable adjacent outcome,True,Eligible
27742,MUTUAL SAVINGS BANK,2024-03-31,Usable adjacent outcome,True,Eligible
27742,MUTUAL SAVINGS BANK,2024-06-30,Usable adjacent outcome,True,Eligible
27742,MUTUAL SAVINGS BANK,2024-09-30,Usable adjacent outcome,True,Eligible
27752,HIBERNIA BANK,2024-03-31,Usable adjacent outcome,True,Eligible
27752,HIBERNIA BANK,2024-06-30,Usable adjacent outcome,True,Eligible
27752,HIBERNIA BANK,2024-09-30,Usable adjacent outcome,True,Eligible
27760,WEST VIEW SAVINGS BANK,2024-03-31,Usable adjacent outcome,True,Eligible
27760,WEST VIEW SAVINGS BANK,2024-06-30,Usable adjacent outcome,True,Eligible
27760,WEST VIEW SAVINGS BANK,2024-09-30,Usable adjacent outcome,True,Eligible
27763,INFIRST BANK,2024-03-31,Usable adjacent outcome,True,Eligible
27763,INFIRST BANK,2024-06-30,Usable adjacent outcome,True,Eligible
27763,INFIRST BANK,2024-09-30,Usable adjacent outcome,True,Eligible
27767,UNION FS&LA,2024-03-31,Usable adjacent outcome,True,Eligible
27767,UNION FS&LA,2024-06-30,Usable adjacent outcome,True,Eligible
27767,UNION FS&LA,2024-09-30,Usable adjacent outcome,True,Eligible
27774,GATE CITY BANK,2024-03-31,Usable adjacent outcome,True,Eligible
27774,GATE CITY BANK,2024-06-30,Usable adjacent outcome,True,Eligible
27774,GATE CITY BANK,2024-09-30,Usable adjacent outcome,True,Eligible
27799,WILLIAM PENN BANK,2024-03-31,Usable adjacent outcome,True,Eligible
27799,WILLIAM PENN BANK,2024-06-30,Usable adjacent outcome,True,Eligible
27799,WILLIAM PENN BANK,2024-09-30,Usable adjacent outcome,True,Eligible
27806,FAIRFIELD FS&LA OF LANCASTER,2024-03-31,Usable adjacent outcome,True,Eligible
27806,FAIRFIELD FS&LA OF LANCASTER,2024-06-30,Usable adjacent outcome,True,Eligible
27806,FAIRFIELD FS&LA OF LANCASTER,2024-09-30,Usable adjacent outcome,True,Eligible
27811,INDEPENDENT BANK,2024-03-31,Usable adjacent outcome,True,Eligible
27811,INDEPENDENT BANK,2024-06-30,Usable adjacent outcome,True,Eligible
27811,INDEPENDENT BANK,2024-09-30,Usable adjacent outcome,True,Eligible
27824,SALEM COOP BANK,2024-03-31,Usable adjacent outcome,True,Eligible
27824,SALEM COOP BANK,2024-06-30,Usable adjacent outcome,True,Eligible
27824,SALEM COOP BANK,2024-09-30,Usable adjacent outcome,True,Eligible
27841,CITIZENS FS&LA,2024-03-31,Usable adjacent outcome,True,Eligible
27841,CITIZENS FS&LA,2024-06-30,Usable adjacent outcome,True,Eligible
27841,CITIZENS FS&LA,2024-09-30,Usable adjacent outcome,True,Eligible
27847,PIONEER SAVINGS BANK,2024-03-31,Usable adjacent outcome,True,Eligible
27847,PIONEER SAVINGS BANK,2024-06-30,Usable adjacent outcome,True,Eligible
27847,PIONEER SAVINGS BANK,2024-09-30,Usable adjacent outcome,True,Eligible
27872,PIONEER BANK,2024-03-31,Usable adjacent outcome,True,Eligible
27872,PIONEER BANK,2024-06-30,Usable adjacent outcome,True,Eligible
27872,PIONEER BANK,2024-09-30,Usable adjacent outcome,True,Eligible
27884,HUNTINGTON FSB,2024-03-31,Usable adjacent outcome,True,Eligible
27884,HUNTINGTON FSB,2024-06-30,Usable adjacent outcome,True,Eligible
27884,HUNTINGTON FSB,2024-09-30,Usable adjacent outcome,True,Eligible
27897,BLACK MOUNTAIN SB SSB,2024-03-31,Usable adjacent outcome,True,Eligible
27897,BLACK MOUNTAIN SB SSB,2024-06-30,Usable adjacent outcome,True,Eligible
27897,BLACK MOUNTAIN SB SSB,2024-09-30,Usable adjacent outcome,True,Eligible
27898,HOME S&LA OF CARROLL CNTY FA,2024-03-31,Usable adjacent outcome,True,Eligible
27898,HOME S&LA OF CARROLL CNTY FA,2024-06-30,Usable adjacent outcome,True,Eligible
27898,HOME S&LA OF CARROLL CNTY FA,2024-09-30,Usable adjacent outcome,True,Eligible
27910,CENTRAL SAVINGS FSB,2024-03-31,Usable adjacent outcome,True,Eligible
27910,CENTRAL SAVINGS FSB,2024-06-30,Usable adjacent outcome,True,Eligible
27910,CENTRAL SAVINGS FSB,2024-09-30,Usable adjacent outcome,True,Eligible
27932,RIVERWOOD BANK,2024-03-31,Usable adjacent outcome,True,Eligible
27932,RIVERWOOD BANK,2024-06-30,Usable adjacent outcome,True,Eligible
27932,RIVERWOOD BANK,2024-09-30,No later report in snapshot,True,Eligible
27943,BRENTWOOD BANK,2024-03-31,Usable adjacent outcome,True,Eligible
27943,BRENTWOOD BANK,2024-06-30,Usable adjacent outcome,True,Eligible
27943,BRENTWOOD BANK,2024-09-30,Usable adjacent outcome,True,Eligible
27965,GREENVILLE FEDERAL,2024-03-31,Usable adjacent outcome,True,Eligible
27965,GREENVILLE FEDERAL,2024-06-30,Usable adjacent outcome,True,Eligible
27965,GREENVILLE FEDERAL,2024-09-30,Usable adjacent outcome,True,Eligible
27969,COMMUNITY SAVINGS,2024-03-31,Usable adjacent outcome,True,Eligible
27969,COMMUNITY SAVINGS,2024-06-30,Usable adjacent outcome,True,Eligible
27969,COMMUNITY SAVINGS,2024-09-30,Usable adjacent outcome,True,Eligible
27981,CAPITOL FEDERAL SAVINGS BANK,2024-03-31,Usable adjacent outcome,True,Eligible
27981,CAPITOL FEDERAL SAVINGS BANK,2024-06-30,Usable adjacent outcome,True,Eligible
27981,CAPITOL FEDERAL SAVINGS BANK,2024-09-30,Usable adjacent outcome,True,Eligible
27989,OSB COMMUNITY BANK,2024-03-31,Usable adjacent outcome,True,Eligible
27989,OSB COMMUNITY BANK,2024-06-30,Usable adjacent outcome,True,Eligible
27989,OSB COMMUNITY BANK,2024-09-30,Usable adjacent outcome,True,Eligible
27998,GUARDIAN SAVINGS BANK,2024-03-31,Usable adjacent outcome,True,Eligible
27998,GUARDIAN SAVINGS BANK,2024-06-30,Usable adjacent outcome,True,Eligible
27998,GUARDIAN SAVINGS BANK,2024-09-30,Usable adjacent outcome,True,Eligible
28035,BELMONT SAVINGS BANK SSB,2024-03-31,Usable adjacent outcome,True,Eligible
28035,BELMONT SAVINGS BANK SSB,2024-06-30,Usable adjacent outcome,True,Eligible
28035,BELMONT SAVINGS BANK SSB,2024-09-30,Usable adjacent outcome,True,Eligible
28060,CITIZENS FS&LA,2024-03-31,Usable adjacent outcome,True,Eligible
28060,CITIZENS FS&LA,2024-06-30,Usable adjacent outcome,True,Eligible
28060,CITIZENS FS&LA,2024-09-30,Usable adjacent outcome,True,Eligible
28063,COVINGTON SAVINGS&LOAN ASSN,2024-03-31,Usable adjacent outcome,True,Eligible
28063,COVINGTON SAVINGS&LOAN ASSN,2024-06-30,Usable adjacent outcome,True,Eligible
28063,COVINGTON SAVINGS&LOAN ASSN,2024-09-30,Usable adjacent outcome,True,Eligible
28080,HARRISON BUILDING&LOAN ASSN,2024-03-31,Usable adjacent outcome,True,Eligible
28080,HARRISON BUILDING&LOAN ASSN,2024-06-30,Usable adjacent outcome,True,Eligible
28080,HARRISON BUILDING&LOAN ASSN,2024-09-30,Usable adjacent outcome,True,Eligible
28088,WASHINGTON FEDERAL BANK,2024-03-31,Usable adjacent outcome,True,Eligible
28088,WASHINGTON FEDERAL BANK,2024-06-30,Usable adjacent outcome,True,Eligible
28088,WASHINGTON FEDERAL BANK,2024-09-30,Usable adjacent outcome,True,Eligible
28094,HOME BANK NATIONAL ASSN,2024-03-31,Usable adjacent outcome,True,Eligible
28094,HOME BANK NATIONAL ASSN,2024-06-30,Usable adjacent outcome,True,Eligible
28094,HOME BANK NATIONAL ASSN,2024-09-30,Usable adjacent outcome,True,Eligible
28103,COLLINSVILLE BLDG&LA,2024-03-31,Usable adjacent outcome,True,Eligible
28103,COLLINSVILLE BLDG&LA,2024-06-30,Usable adjacent outcome,True,Eligible
28103,COLLINSVILLE BLDG&LA,2024-09-30,Usable adjacent outcome,True,Eligible
28105,FIRST ROBINSON SB NA,2024-03-31,Usable adjacent outcome,True,Eligible
28105,FIRST ROBINSON SB NA,2024-06-30,Usable adjacent outcome,True,Eligible
28105,FIRST ROBINSON SB NA,2024-09-30,Usable adjacent outcome,True,Eligible
28116,YAKIMA FS&LA,2024-03-31,Usable adjacent outcome,True,Eligible
28116,YAKIMA FS&LA,2024-06-30,Usable adjacent outcome,True,Eligible
28116,YAKIMA FS&LA,2024-09-30,Usable adjacent outcome,True,Eligible
28151,WEST TOWN BANK&TRUST,2024-03-31,Usable adjacent outcome,True,Eligible
28151,WEST TOWN BANK&TRUST,2024-06-30,Usable adjacent outcome,True,Eligible
28151,WEST TOWN BANK&TRUST,2024-09-30,No later report in snapshot,True,Eligible
28155,PROFILE BANK,2024-03-31,Usable adjacent outcome,True,Eligible
28155,PROFILE BANK,2024-06-30,Usable adjacent outcome,True,Eligible
28155,PROFILE BANK,2024-09-30,Usable adjacent outcome,True,Eligible
28157,CINCINNATUS SAVINGS&LOAN CO,2024-03-31,Usable adjacent outcome,True,Eligible
28157,CINCINNATUS SAVINGS&LOAN CO,2024-06-30,Usable adjacent outcome,True,Eligible
28157,CINCINNATUS SAVINGS&LOAN CO,2024-09-30,Usable adjacent outcome,True,Eligible
28167,EASTERN CONNECTICUT SB,2024-03-31,Usable adjacent outcome,True,Eligible
28167,EASTERN CONNECTICUT SB,2024-06-30,Usable adjacent outcome,True,Eligible
28167,EASTERN CONNECTICUT SB,2024-09-30,Usable adjacent outcome,True,Eligible
28178,NORTHWEST BANK,2024-03-31,Usable adjacent outcome,True,Eligible
28178,NORTHWEST BANK,2024-06-30,Usable adjacent outcome,True,Eligible
28178,NORTHWEST BANK,2024-09-30,Usable adjacent outcome,True,Eligible
28186,MCS BANK,2024-03-31,Usable adjacent outcome,True,Eligible
28186,MCS BANK,2024-06-30,Usable adjacent outcome,True,Eligible
28186,MCS BANK,2024-09-30,Usable adjacent outcome,True,Eligible
28208,SAN LUIS VALLEY FEDERAL BANK,2024-03-31,Usable adjacent outcome,True,Eligible
28208,SAN LUIS VALLEY FEDERAL BANK,2024-06-30,Usable adjacent outcome,True,Eligible
28208,SAN LUIS VALLEY FEDERAL BANK,2024-09-30,Usable adjacent outcome,True,Eligible
28213,WINTER HILL BANK FSB,2024-03-31,Usable adjacent outcome,True,Eligible
28213,WINTER HILL BANK FSB,2024-06-30,Usable adjacent outcome,True,Eligible
28213,WINTER HILL BANK FSB,2024-09-30,Usable adjacent outcome,True,Eligible
28217,WARSAW FS&LA,2024-03-31,Usable adjacent outcome,True,Eligible
28217,WARSAW FS&LA,2024-06-30,Usable adjacent outcome,True,Eligible
28217,WARSAW FS&LA,2024-09-30,Usable adjacent outcome,True,Eligible
28222,HADDON SAVINGS BANK,2024-03-31,Usable adjacent outcome,True,Eligible
28222,HADDON SAVINGS BANK,2024-06-30,Usable adjacent outcome,True,Eligible
28222,HADDON SAVINGS BANK,2024-09-30,Usable adjacent outcome,True,Eligible
28246,HOME SAVINGS BANK,2024-03-31,Usable adjacent outcome,True,Eligible
28246,HOME SAVINGS BANK,2024-06-30,Usable adjacent outcome,True,Eligible
28246,HOME SAVINGS BANK,2024-09-30,Usable adjacent outcome,True,Eligible
28262,ESSA BANK&TRUST,2024-03-31,Usable adjacent outcome,True,Eligible
28262,ESSA BANK&TRUST,2024-06-30,Usable adjacent outcome,True,Eligible
28262,ESSA BANK&TRUST,2024-09-30,Usable adjacent outcome,True,Eligible
28263,CFBANK NATIONAL ASSN,2024-03-31,Usable adjacent outcome,True,Eligible
28263,CFBANK NATIONAL ASSN,2024-06-30,Usable adjacent outcome,True,Eligible
28263,CFBANK NATIONAL ASSN,2024-09-30,Usable adjacent outcome,True,Eligible
28266,RAYMOND FEDERAL BANK,2024-03-31,Usable adjacent outcome,True,Eligible
28266,CONNECT COMMUNITY BANK,2024-06-30,Usable adjacent outcome,True,Eligible
28266,CONNECT COMMUNITY BANK,2024-09-30,Usable adjacent outcome,True,Eligible
28277,OZARKS FS&LA,2024-03-31,Usable adjacent outcome,True,Eligible
28277,OZARKS FS&LA,2024-06-30,Usable adjacent outcome,True,Eligible
28277,OZARKS FS&LA,2024-09-30,Usable adjacent outcome,True,Eligible
28288,AUBURN SAVINGS BANK FSB,2024-03-31,Usable adjacent outcome,True,Eligible
28288,AUBURN SAVINGS BANK FSB,2024-06-30,Usable adjacent outcome,True,Eligible
28288,AUBURN SAVINGS BANK FSB,2024-09-30,Usable adjacent outcome,True,Eligible
28302,MUTUAL FEDERAL BANK,2024-03-31,Usable adjacent outcome,True,Eligible
28302,MUTUAL FEDERAL BANK,2024-06-30,Usable adjacent outcome,True,Eligible
28302,MUTUAL FEDERAL BANK,2024-09-30,Usable adjacent outcome,True,Eligible
28314,RIVERSIDE SAVINGS BANK SSB,2024-03-31,Usable adjacent outcome,True,Eligible
28314,RIVERSIDE SAVINGS BANK SSB,2024-06-30,Usable adjacent outcome,True,Eligible
28314,RIVERSIDE SAVINGS BANK SSB,2024-09-30,Usable adjacent outcome,True,Eligible
28315,RG BANK A SAVINGS&LOAN ASSN,2024-03-31,Usable adjacent outcome,True,Eligible
28315,RG BANK A SAVINGS&LOAN ASSN,2024-06-30,Usable adjacent outcome,True,Eligible
28315,RG BANK A SAVINGS&LOAN ASSN,2024-09-30,Usable adjacent outcome,True,Eligible
28316,FIDELITY BANK,2024-03-31,Usable adjacent outcome,True,Eligible
28316,FIDELITY BANK,2024-06-30,Usable adjacent outcome,True,Eligible
28316,FIDELITY BANK,2024-09-30,Usable adjacent outcome,True,Eligible
28332,SOUTHERN BANK,2024-03-31,Usable adjacent outcome,True,Eligible
28332,SOUTHERN BANK,2024-06-30,Usable adjacent outcome,True,Eligible
28332,SOUTHERN BANK,2024-09-30,Usable adjacent outcome,True,Eligible
28348,BELMONT SAVINGS BANK,2024-03-31,Usable adjacent outcome,True,Eligible
28348,BELMONT SAVINGS BANK,2024-06-30,Usable adjacent outcome,True,Eligible
28348,BELMONT SAVINGS BANK,2024-09-30,Usable adjacent outcome,True,Eligible
28349,HOME FS&LA OF NILES,2024-03-31,Usable adjacent outcome,True,Eligible
28349,HOME FS&LA OF NILES,2024-06-30,Usable adjacent outcome,True,Eligible
28349,HOME FS&LA OF NILES,2024-09-30,Usable adjacent outcome,True,Eligible
28359,OCEANFIRST BANK NA,2024-03-31,Usable adjacent outcome,True,Eligible
28359,OCEANFIRST BANK NA,2024-06-30,Usable adjacent outcome,True,Eligible
28359,OCEANFIRST BANK NA,2024-09-30,Usable adjacent outcome,True,Eligible
28362,CENTURY BANK,2024-03-31,Usable adjacent outcome,True,Eligible
28362,CENTURY BANK,2024-06-30,Usable adjacent outcome,True,Eligible
28362,CENTURY BANK,2024-09-30,Usable adjacent outcome,True,Eligible
28368,MIDDLESEX FEDERAL SAVINGS FA,2024-03-31,Usable adjacent outcome,True,Eligible
28368,MIDDLESEX FEDERAL SAVINGS FA,2024-06-30,Usable adjacent outcome,True,Eligible
28368,MIDDLESEX FEDERAL SAVINGS FA,2024-09-30,Usable adjacent outcome,True,Eligible
28369,ROCKLAND SAVINGS BANK FSB,2024-03-31,Usable adjacent outcome,True,Eligible
28369,ROCKLAND SAVINGS BANK FSB,2024-06-30,Usable adjacent outcome,True,Eligible
28369,ROCKLAND SAVINGS BANK FSB,2024-09-30,Usable adjacent outcome,True,Eligible
28380,ADIRONDACK BANK,2024-03-31,Usable adjacent outcome,True,Eligible
28380,ADIRONDACK BANK,2024-06-30,Usable adjacent outcome,True,Eligible
28380,ADIRONDACK BANK,2024-09-30,Usable adjacent outcome,True,Eligible
28390,EDWARD JONES TRUST CO,2024-03-31,Usable adjacent outcome,True,Eligible
28390,EDWARD JONES TRUST CO,2024-06-30,Usable adjacent outcome,True,Eligible
28390,EDWARD JONES TRUST CO,2024-09-30,Usable adjacent outcome,True,Eligible
28396,FIRST PALMETTO BANK,2024-03-31,Usable adjacent outcome,True,Eligible
28396,FIRST PALMETTO BANK,2024-06-30,Usable adjacent outcome,True,Eligible
28396,FIRST PALMETTO BANK,2024-09-30,Usable adjacent outcome,True,Eligible
28400,WESTBURY BANK,2024-03-31,Usable adjacent outcome,True,Eligible
28400,WESTBURY BANK,2024-06-30,Usable adjacent outcome,True,Eligible
28400,WESTBURY BANK,2024-09-30,Usable adjacent outcome,True,Eligible
28401,EUREKA SAVINGS BANK,2024-03-31,Usable adjacent outcome,True,Eligible
28401,EUREKA SAVINGS BANK,2024-06-30,Usable adjacent outcome,True,Eligible
28401,EUREKA SAVINGS BANK,2024-09-30,Usable adjacent outcome,True,Eligible
28405,FIRST FED BANK,2024-03-31,Usable adjacent outcome,True,Eligible
28405,FIRST FED BANK,2024-06-30,Usable adjacent outcome,True,Eligible
28405,FIRST FED BANK,2024-09-30,Usable adjacent outcome,True,Eligible
28425,CENTRAL FS&LA,2024-03-31,Usable adjacent outcome,True,Eligible
28425,CENTRAL FS&LA,2024-06-30,Usable adjacent outcome,True,Eligible
28425,CENTRAL FS&LA,2024-09-30,Usable adjacent outcome,True,Eligible
28445,FIRST FSB CHAMPAIGN URBANA,2024-03-31,Usable adjacent outcome,True,Eligible
28445,FIRST FSB CHAMPAIGN URBANA,2024-06-30,Usable adjacent outcome,True,Eligible
28445,FIRST FSB CHAMPAIGN URBANA,2024-09-30,Usable adjacent outcome,True,Eligible
28453,TIMBERLAND BANK,2024-03-31,Usable adjacent outcome,True,Eligible
28453,TIMBERLAND BANK,2024-06-30,Usable adjacent outcome,True,Eligible
28453,TIMBERLAND BANK,2024-09-30,Usable adjacent outcome,True,Eligible
28463,LIBERTY BANK,2024-03-31,Usable adjacent outcome,True,Eligible
28463,LIBERTY BANK,2024-06-30,Usable adjacent outcome,True,Eligible
28463,LIBERTY BANK,2024-09-30,Usable adjacent outcome,True,Eligible
28471,ROXBORO SAVINGS BANK SSB,2024-03-31,Usable adjacent outcome,True,Eligible
28471,ROXBORO SAVINGS BANK SSB,2024-06-30,Usable adjacent outcome,True,Eligible
28471,ROXBORO SAVINGS BANK SSB,2024-09-30,Usable adjacent outcome,True,Eligible
28478,FARMERS&MECHANICS FSB,2024-03-31,Usable adjacent outcome,True,Eligible
