date,left,right,eligible,left_count,right_count,shared,left_share,right_share,jaccard,random_expected
2024-06-30,Largest deposits,Isolation Forest 42,4501,451,451,102,0.2261640798226164,0.2261640798226164,0.1275,45.190179960008884
2024-06-30,Largest deposits,Isolation Forest 7,4501,451,451,119,0.2638580931263858,0.2638580931263858,0.15197956577266922,45.190179960008884
2024-06-30,Largest deposits,Isolation Forest 99,4501,451,451,132,0.2926829268292683,0.2926829268292683,0.17142857142857143,45.190179960008884
2024-06-30,Largest deposits,Autoencoder 42,4501,451,451,53,0.11751662971175167,0.11751662971175167,0.0624263839811543,45.190179960008884
2024-06-30,Largest deposits,Autoencoder 7,4501,451,451,45,0.09977827050997783,0.09977827050997783,0.052508751458576426,45.190179960008884
2024-06-30,Largest deposits,Autoencoder 99,4501,451,451,50,0.11086474501108648,0.11086474501108648,0.05868544600938967,45.190179960008884
2024-06-30,Largest deposits,PCA without size,4501,451,451,45,0.09977827050997783,0.09977827050997783,0.052508751458576426,45.190179960008884
2024-06-30,Largest deposits,Isolation Forest 42 without size,4501,451,451,27,0.0598669623059867,0.0598669623059867,0.030857142857142857,45.190179960008884
2024-06-30,Largest deposits,Isolation Forest 7 without size,4501,451,451,29,0.06430155210643015,0.06430155210643015,0.033218785796105384,45.190179960008884
2024-06-30,Largest deposits,Isolation Forest 99 without size,4501,451,451,28,0.06208425720620843,0.06208425720620843,0.032036613272311214,45.190179960008884
2024-06-30,Largest deposits,Autoencoder 42 without size,4501,451,451,40,0.08869179600886919,0.08869179600886919,0.04640371229698376,45.190179960008884
2024-06-30,Largest deposits,Autoencoder 7 without size,4501,451,451,43,0.09534368070953436,0.09534368070953436,0.050058207217694994,45.190179960008884
2024-06-30,Largest deposits,Autoencoder 99 without size,4501,451,451,44,0.0975609756097561,0.0975609756097561,0.05128205128205128,45.190179960008884
2024-06-30,PCA,Isolation Forest 42,4501,451,451,173,0.3835920177383592,0.3835920177383592,0.23731138545953362,45.190179960008884
2024-06-30,PCA,Isolation Forest 7,4501,451,451,164,0.36363636363636365,0.36363636363636365,0.2222222222222222,45.190179960008884
2024-06-30,PCA,Isolation Forest 99,4501,451,451,165,0.36585365853658536,0.36585365853658536,0.22388059701492538,45.190179960008884
2024-06-30,PCA,Autoencoder 42,4501,451,451,324,0.7184035476718403,0.7184035476718403,0.5605536332179931,45.190179960008884
2024-06-30,PCA,Autoencoder 7,4501,451,451,292,0.647450110864745,0.647450110864745,0.4786885245901639,45.190179960008884
2024-06-30,PCA,Autoencoder 99,4501,451,451,327,0.7250554323725056,0.7250554323725056,0.568695652173913,45.190179960008884
2024-06-30,PCA,PCA without size,4501,451,451,392,0.8691796008869179,0.8691796008869179,0.7686274509803922,45.190179960008884
2024-06-30,PCA,Isolation Forest 42 without size,4501,451,451,179,0.3968957871396896,0.3968957871396896,0.2475795297372061,45.190179960008884
2024-06-30,PCA,Isolation Forest 7 without size,4501,451,451,174,0.3858093126385809,0.3858093126385809,0.23901098901098902,45.190179960008884
2024-06-30,PCA,Isolation Forest 99 without size,4501,451,451,180,0.3991130820399113,0.3991130820399113,0.24930747922437674,45.190179960008884
2024-06-30,PCA,Autoencoder 42 without size,4501,451,451,308,0.6829268292682927,0.6829268292682927,0.5185185185185185,45.190179960008884
2024-06-30,PCA,Autoencoder 7 without size,4501,451,451,306,0.6784922394678492,0.6784922394678492,0.5134228187919463,45.190179960008884
2024-06-30,PCA,Autoencoder 99 without size,4501,451,451,301,0.6674057649667405,0.6674057649667405,0.5008319467554077,45.190179960008884
2024-06-30,Isolation Forest 42,Isolation Forest 7,4501,451,451,412,0.9135254988913526,0.9135254988913526,0.8408163265306122,45.190179960008884
2024-06-30,Isolation Forest 42,Isolation Forest 99,4501,451,451,402,0.8913525498891353,0.8913525498891353,0.804,45.190179960008884
2024-06-30,Isolation Forest 42,Autoencoder 42,4501,451,451,187,0.4146341463414634,0.4146341463414634,0.26153846153846155,45.190179960008884
2024-06-30,Isolation Forest 42,Autoencoder 7,4501,451,451,189,0.4190687361419069,0.4190687361419069,0.2650771388499299,45.190179960008884
2024-06-30,Isolation Forest 42,Autoencoder 99,4501,451,451,188,0.41685144124168516,0.41685144124168516,0.26330532212885155,45.190179960008884
2024-06-30,Isolation Forest 42,PCA without size,4501,451,451,173,0.3835920177383592,0.3835920177383592,0.23731138545953362,45.190179960008884
2024-06-30,Isolation Forest 42,Isolation Forest 42 without size,4501,451,451,354,0.7849223946784922,0.7849223946784922,0.6459854014598541,45.190179960008884
2024-06-30,Isolation Forest 42,Isolation Forest 7 without size,4501,451,451,355,0.7871396895787139,0.7871396895787139,0.6489945155393053,45.190179960008884
2024-06-30,Isolation Forest 42,Isolation Forest 99 without size,4501,451,451,353,0.7827050997782705,0.7827050997782705,0.6429872495446266,45.190179960008884
2024-06-30,Isolation Forest 42,Autoencoder 42 without size,4501,451,451,177,0.3924611973392461,0.3924611973392461,0.24413793103448275,45.190179960008884
2024-06-30,Isolation Forest 42,Autoencoder 7 without size,4501,451,451,178,0.3946784922394678,0.3946784922394678,0.24585635359116023,45.190179960008884
2024-06-30,Isolation Forest 42,Autoencoder 99 without size,4501,451,451,193,0.4279379157427938,0.4279379157427938,0.27221438645980256,45.190179960008884
2024-06-30,Isolation Forest 7,Isolation Forest 99,4501,451,451,420,0.9312638580931264,0.9312638580931264,0.8713692946058091,45.190179960008884
2024-06-30,Isolation Forest 7,Autoencoder 42,4501,451,451,184,0.4079822616407982,0.4079822616407982,0.2562674094707521,45.190179960008884
2024-06-30,Isolation Forest 7,Autoencoder 7,4501,451,451,188,0.41685144124168516,0.41685144124168516,0.26330532212885155,45.190179960008884
2024-06-30,Isolation Forest 7,Autoencoder 99,4501,451,451,187,0.4146341463414634,0.4146341463414634,0.26153846153846155,45.190179960008884
2024-06-30,Isolation Forest 7,PCA without size,4501,451,451,169,0.37472283813747226,0.37472283813747226,0.2305593451568895,45.190179960008884
2024-06-30,Isolation Forest 7,Isolation Forest 42 without size,4501,451,451,348,0.7716186252771619,0.7716186252771619,0.628158844765343,45.190179960008884
2024-06-30,Isolation Forest 7,Isolation Forest 7 without size,4501,451,451,349,0.7738359201773836,0.7738359201773836,0.6311030741410488,45.190179960008884
2024-06-30,Isolation Forest 7,Isolation Forest 99 without size,4501,451,451,352,0.7804878048780488,0.7804878048780488,0.64,45.190179960008884
2024-06-30,Isolation Forest 7,Autoencoder 42 without size,4501,451,451,174,0.3858093126385809,0.3858093126385809,0.23901098901098902,45.190179960008884
2024-06-30,Isolation Forest 7,Autoencoder 7 without size,4501,451,451,179,0.3968957871396896,0.3968957871396896,0.2475795297372061,45.190179960008884
2024-06-30,Isolation Forest 7,Autoencoder 99 without size,4501,451,451,188,0.41685144124168516,0.41685144124168516,0.26330532212885155,45.190179960008884
2024-06-30,Isolation Forest 99,Autoencoder 42,4501,451,451,184,0.4079822616407982,0.4079822616407982,0.2562674094707521,45.190179960008884
2024-06-30,Isolation Forest 99,Autoencoder 7,4501,451,451,182,0.4035476718403548,0.4035476718403548,0.25277777777777777,45.190179960008884
2024-06-30,Isolation Forest 99,Autoencoder 99,4501,451,451,188,0.41685144124168516,0.41685144124168516,0.26330532212885155,45.190179960008884
2024-06-30,Isolation Forest 99,PCA without size,4501,451,451,166,0.36807095343680707,0.36807095343680707,0.22554347826086957,45.190179960008884
2024-06-30,Isolation Forest 99,Isolation Forest 42 without size,4501,451,451,335,0.7427937915742794,0.7427937915742794,0.5908289241622575,45.190179960008884
2024-06-30,Isolation Forest 99,Isolation Forest 7 without size,4501,451,451,335,0.7427937915742794,0.7427937915742794,0.5908289241622575,45.190179960008884
2024-06-30,Isolation Forest 99,Isolation Forest 99 without size,4501,451,451,335,0.7427937915742794,0.7427937915742794,0.5908289241622575,45.190179960008884
2024-06-30,Isolation Forest 99,Autoencoder 42 without size,4501,451,451,173,0.3835920177383592,0.3835920177383592,0.23731138545953362,45.190179960008884
2024-06-30,Isolation Forest 99,Autoencoder 7 without size,4501,451,451,175,0.38802660753880264,0.38802660753880264,0.2407152682255846,45.190179960008884
2024-06-30,Isolation Forest 99,Autoencoder 99 without size,4501,451,451,183,0.4057649667405765,0.4057649667405765,0.2545201668984701,45.190179960008884
2024-06-30,Autoencoder 42,Autoencoder 7,4501,451,451,391,0.8669623059866962,0.8669623059866962,0.7651663405088063,45.190179960008884
2024-06-30,Autoencoder 42,Autoencoder 99,4501,451,451,406,0.9002217294900222,0.9002217294900222,0.8185483870967742,45.190179960008884
2024-06-30,Autoencoder 42,PCA without size,4501,451,451,308,0.6829268292682927,0.6829268292682927,0.5185185185185185,45.190179960008884
2024-06-30,Autoencoder 42,Isolation Forest 42 without size,4501,451,451,204,0.4523281596452328,0.4523281596452328,0.2922636103151863,45.190179960008884
2024-06-30,Autoencoder 42,Isolation Forest 7 without size,4501,451,451,201,0.44567627494456763,0.44567627494456763,0.2867332382310984,45.190179960008884
2024-06-30,Autoencoder 42,Isolation Forest 99 without size,4501,451,451,206,0.4567627494456763,0.4567627494456763,0.2959770114942529,45.190179960008884
2024-06-30,Autoencoder 42,Autoencoder 42 without size,4501,451,451,384,0.8514412416851441,0.8514412416851441,0.7413127413127413,45.190179960008884
2024-06-30,Autoencoder 42,Autoencoder 7 without size,4501,451,451,379,0.8403547671840355,0.8403547671840355,0.7246653919694073,45.190179960008884
2024-06-30,Autoencoder 42,Autoencoder 99 without size,4501,451,451,367,0.8137472283813747,0.8137472283813747,0.685981308411215,45.190179960008884
2024-06-30,Autoencoder 7,Autoencoder 99,4501,451,451,388,0.8603104212860311,0.8603104212860311,0.754863813229572,45.190179960008884
2024-06-30,Autoencoder 7,PCA without size,4501,451,451,275,0.6097560975609756,0.6097560975609756,0.43859649122807015,45.190179960008884
2024-06-30,Autoencoder 7,Isolation Forest 42 without size,4501,451,451,218,0.48337028824833705,0.48337028824833705,0.31871345029239767,45.190179960008884
2024-06-30,Autoencoder 7,Isolation Forest 7 without size,4501,451,451,213,0.4722838137472284,0.4722838137472284,0.30914368650217705,45.190179960008884
2024-06-30,Autoencoder 7,Isolation Forest 99 without size,4501,451,451,213,0.4722838137472284,0.4722838137472284,0.30914368650217705,45.190179960008884
2024-06-30,Autoencoder 7,Autoencoder 42 without size,4501,451,451,389,0.8625277161862528,0.8625277161862528,0.7582846003898636,45.190179960008884
2024-06-30,Autoencoder 7,Autoencoder 7 without size,4501,451,451,387,0.8580931263858093,0.8580931263858093,0.7514563106796116,45.190179960008884
2024-06-30,Autoencoder 7,Autoencoder 99 without size,4501,451,451,377,0.835920177383592,0.835920177383592,0.7180952380952381,45.190179960008884
2024-06-30,Autoencoder 99,PCA without size,4501,451,451,303,0.6718403547671841,0.6718403547671841,0.5058430717863105,45.190179960008884
2024-06-30,Autoencoder 99,Isolation Forest 42 without size,4501,451,451,202,0.44789356984478934,0.44789356984478934,0.2885714285714286,45.190179960008884
2024-06-30,Autoencoder 99,Isolation Forest 7 without size,4501,451,451,200,0.4434589800443459,0.4434589800443459,0.2849002849002849,45.190179960008884
2024-06-30,Autoencoder 99,Isolation Forest 99 without size,4501,451,451,203,0.4501108647450111,0.4501108647450111,0.290414878397711,45.190179960008884
2024-06-30,Autoencoder 99,Autoencoder 42 without size,4501,451,451,380,0.8425720620842572,0.8425720620842572,0.7279693486590039,45.190179960008884
2024-06-30,Autoencoder 99,Autoencoder 7 without size,4501,451,451,371,0.8226164079822617,0.8226164079822617,0.6986817325800376,45.190179960008884
2024-06-30,Autoencoder 99,Autoencoder 99 without size,4501,451,451,361,0.8004434589800443,0.8004434589800443,0.66728280961183,45.190179960008884
2024-06-30,PCA without size,Isolation Forest 42 without size,4501,451,451,182,0.4035476718403548,0.4035476718403548,0.25277777777777777,45.190179960008884
2024-06-30,PCA without size,Isolation Forest 7 without size,4501,451,451,177,0.3924611973392461,0.3924611973392461,0.24413793103448275,45.190179960008884
2024-06-30,PCA without size,Isolation Forest 99 without size,4501,451,451,183,0.4057649667405765,0.4057649667405765,0.2545201668984701,45.190179960008884
2024-06-30,PCA without size,Autoencoder 42 without size,4501,451,451,291,0.6452328159645233,0.6452328159645233,0.4762684124386252,45.190179960008884
2024-06-30,PCA without size,Autoencoder 7 without size,4501,451,451,285,0.6319290465631929,0.6319290465631929,0.4619124797406807,45.190179960008884
2024-06-30,PCA without size,Autoencoder 99 without size,4501,451,451,284,0.6297117516629712,0.6297117516629712,0.459546925566343,45.190179960008884
2024-06-30,Isolation Forest 42 without size,Isolation Forest 7 without size,4501,451,451,428,0.9490022172949002,0.9490022172949002,0.9029535864978903,45.190179960008884
2024-06-30,Isolation Forest 42 without size,Isolation Forest 99 without size,4501,451,451,426,0.9445676274944568,0.9445676274944568,0.8949579831932774,45.190179960008884
2024-06-30,Isolation Forest 42 without size,Autoencoder 42 without size,4501,451,451,206,0.4567627494456763,0.4567627494456763,0.2959770114942529,45.190179960008884
2024-06-30,Isolation Forest 42 without size,Autoencoder 7 without size,4501,451,451,215,0.47671840354767187,0.47671840354767187,0.3129548762736536,45.190179960008884
2024-06-30,Isolation Forest 42 without size,Autoencoder 99 without size,4501,451,451,229,0.5077605321507761,0.5077605321507761,0.34026745913818723,45.190179960008884
2024-06-30,Isolation Forest 7 without size,Isolation Forest 99 without size,4501,451,451,422,0.9356984478935698,0.9356984478935698,0.8791666666666667,45.190179960008884
2024-06-30,Isolation Forest 7 without size,Autoencoder 42 without size,4501,451,451,201,0.44567627494456763,0.44567627494456763,0.2867332382310984,45.190179960008884
2024-06-30,Isolation Forest 7 without size,Autoencoder 7 without size,4501,451,451,209,0.4634146341463415,0.4634146341463415,0.30158730158730157,45.190179960008884
2024-06-30,Isolation Forest 7 without size,Autoencoder 99 without size,4501,451,451,223,0.49445676274944567,0.49445676274944567,0.3284241531664212,45.190179960008884
2024-06-30,Isolation Forest 99 without size,Autoencoder 42 without size,4501,451,451,204,0.4523281596452328,0.4523281596452328,0.2922636103151863,45.190179960008884
2024-06-30,Isolation Forest 99 without size,Autoencoder 7 without size,4501,451,451,210,0.4656319290465632,0.4656319290465632,0.30346820809248554,45.190179960008884
2024-06-30,Isolation Forest 99 without size,Autoencoder 99 without size,4501,451,451,222,0.49223946784922396,0.49223946784922396,0.3264705882352941,45.190179960008884
2024-06-30,Autoencoder 42 without size,Autoencoder 7 without size,4501,451,451,380,0.8425720620842572,0.8425720620842572,0.7279693486590039,45.190179960008884
2024-06-30,Autoencoder 42 without size,Autoencoder 99 without size,4501,451,451,374,0.8292682926829268,0.8292682926829268,0.7083333333333334,45.190179960008884
2024-06-30,Autoencoder 7 without size,Autoencoder 99 without size,4501,451,451,383,0.8492239467849224,0.8492239467849224,0.7379576107899807,45.190179960008884
2024-09-30,Ridge,MLP,4471,448,448,225,0.5022321428571429,0.5022321428571429,0.3353204172876304,44.89018116752404
2024-09-30,Ridge,Low equity/assets,4471,448,448,128,0.2857142857142857,0.2857142857142857,0.16666666666666666,44.89018116752404
2024-09-30,Ridge,Largest deposits,4471,448,448,15,0.033482142857142856,0.033482142857142856,0.0170261066969353,44.89018116752404
2024-09-30,Ridge,PCA,4471,448,448,102,0.22767857142857142,0.22767857142857142,0.12846347607052896,44.89018116752404
2024-09-30,Ridge,Isolation Forest 42,4471,448,448,202,0.45089285714285715,0.45089285714285715,0.2910662824207493,44.89018116752404
2024-09-30,Ridge,Isolation Forest 7,4471,448,448,183,0.40848214285714285,0.40848214285714285,0.25666199158485276,44.89018116752404
2024-09-30,Ridge,Isolation Forest 99,4471,448,448,172,0.38392857142857145,0.38392857142857145,0.23756906077348067,44.89018116752404
2024-09-30,Ridge,Autoencoder 42,4471,448,448,118,0.26339285714285715,0.26339285714285715,0.15167095115681234,44.89018116752404
2024-09-30,Ridge,Autoencoder 7,4471,448,448,133,0.296875,0.296875,0.1743119266055046,44.89018116752404
2024-09-30,Ridge,Autoencoder 99,4471,448,448,109,0.24330357142857142,0.24330357142857142,0.13850063532401524,44.89018116752404
2024-09-30,Ridge,PCA without size,4471,448,448,102,0.22767857142857142,0.22767857142857142,0.12846347607052896,44.89018116752404
2024-09-30,Ridge,Isolation Forest 42 without size,4471,448,448,248,0.5535714285714286,0.5535714285714286,0.38271604938271603,44.89018116752404
2024-09-30,Ridge,Isolation Forest 7 without size,4471,448,448,244,0.5446428571428571,0.5446428571428571,0.37423312883435583,44.89018116752404
2024-09-30,Ridge,Isolation Forest 99 without size,4471,448,448,233,0.5200892857142857,0.5200892857142857,0.3514328808446455,44.89018116752404
2024-09-30,Ridge,Autoencoder 42 without size,4471,448,448,129,0.28794642857142855,0.28794642857142855,0.1681877444589309,44.89018116752404
2024-09-30,Ridge,Autoencoder 7 without size,4471,448,448,131,0.2924107142857143,0.2924107142857143,0.17124183006535948,44.89018116752404
2024-09-30,Ridge,Autoencoder 99 without size,4471,448,448,145,0.3236607142857143,0.3236607142857143,0.19307589880159787,44.89018116752404
2024-09-30,MLP,Low equity/assets,4471,448,448,146,0.32589285714285715,0.32589285714285715,0.19466666666666665,44.89018116752404
2024-09-30,MLP,Largest deposits,4471,448,448,12,0.026785714285714284,0.026785714285714284,0.013574660633484163,44.89018116752404
2024-09-30,MLP,PCA,4471,448,448,110,0.24553571428571427,0.24553571428571427,0.13994910941475827,44.89018116752404
2024-09-30,MLP,Isolation Forest 42,4471,448,448,182,0.40625,0.40625,0.2549019607843137,44.89018116752404
2024-09-30,MLP,Isolation Forest 7,4471,448,448,172,0.38392857142857145,0.38392857142857145,0.23756906077348067,44.89018116752404
2024-09-30,MLP,Isolation Forest 99,4471,448,448,162,0.36160714285714285,0.36160714285714285,0.22070844686648503,44.89018116752404
2024-09-30,MLP,Autoencoder 42,4471,448,448,132,0.29464285714285715,0.29464285714285715,0.17277486910994763,44.89018116752404
2024-09-30,MLP,Autoencoder 7,4471,448,448,146,0.32589285714285715,0.32589285714285715,0.19466666666666665,44.89018116752404
2024-09-30,MLP,Autoencoder 99,4471,448,448,120,0.26785714285714285,0.26785714285714285,0.15463917525773196,44.89018116752404
2024-09-30,MLP,PCA without size,4471,448,448,107,0.23883928571428573,0.23883928571428573,0.13561470215462612,44.89018116752404
2024-09-30,MLP,Isolation Forest 42 without size,4471,448,448,200,0.44642857142857145,0.44642857142857145,0.28735632183908044,44.89018116752404
2024-09-30,MLP,Isolation Forest 7 without size,4471,448,448,192,0.42857142857142855,0.42857142857142855,0.2727272727272727,44.89018116752404
2024-09-30,MLP,Isolation Forest 99 without size,4471,448,448,194,0.4330357142857143,0.4330357142857143,0.27635327635327633,44.89018116752404
2024-09-30,MLP,Autoencoder 42 without size,4471,448,448,139,0.31026785714285715,0.31026785714285715,0.18361955085865259,44.89018116752404
2024-09-30,MLP,Autoencoder 7 without size,4471,448,448,137,0.30580357142857145,0.30580357142857145,0.18050065876152832,44.89018116752404
2024-09-30,MLP,Autoencoder 99 without size,4471,448,448,141,0.31473214285714285,0.31473214285714285,0.18675496688741722,44.89018116752404
2024-09-30,Low equity/assets,Largest deposits,4471,448,448,22,0.049107142857142856,0.049107142857142856,0.02517162471395881,44.89018116752404
2024-09-30,Low equity/assets,PCA,4471,448,448,30,0.06696428571428571,0.06696428571428571,0.03464203233256351,44.89018116752404
2024-09-30,Low equity/assets,Isolation Forest 42,4471,448,448,75,0.16741071428571427,0.16741071428571427,0.09135200974421437,44.89018116752404
2024-09-30,Low equity/assets,Isolation Forest 7,4471,448,448,71,0.15848214285714285,0.15848214285714285,0.08606060606060606,44.89018116752404
2024-09-30,Low equity/assets,Isolation Forest 99,4471,448,448,56,0.125,0.125,0.06666666666666667,44.89018116752404
2024-09-30,Low equity/assets,Autoencoder 42,4471,448,448,61,0.13616071428571427,0.13616071428571427,0.07305389221556886,44.89018116752404
2024-09-30,Low equity/assets,Autoencoder 7,4471,448,448,85,0.18973214285714285,0.18973214285714285,0.10480887792848335,44.89018116752404
2024-09-30,Low equity/assets,Autoencoder 99,4471,448,448,47,0.10491071428571429,0.10491071428571429,0.05535924617196702,44.89018116752404
2024-09-30,Low equity/assets,PCA without size,4471,448,448,33,0.07366071428571429,0.07366071428571429,0.038238702201622246,44.89018116752404
2024-09-30,Low equity/assets,Isolation Forest 42 without size,4471,448,448,93,0.20758928571428573,0.20758928571428573,0.11581569115815692,44.89018116752404
2024-09-30,Low equity/assets,Isolation Forest 7 without size,4471,448,448,91,0.203125,0.203125,0.11304347826086956,44.89018116752404
2024-09-30,Low equity/assets,Isolation Forest 99 without size,4471,448,448,84,0.1875,0.1875,0.10344827586206896,44.89018116752404
2024-09-30,Low equity/assets,Autoencoder 42 without size,4471,448,448,78,0.17410714285714285,0.17410714285714285,0.09535452322738386,44.89018116752404
2024-09-30,Low equity/assets,Autoencoder 7 without size,4471,448,448,91,0.203125,0.203125,0.11304347826086956,44.89018116752404
2024-09-30,Low equity/assets,Autoencoder 99 without size,4471,448,448,105,0.234375,0.234375,0.13274336283185842,44.89018116752404
2024-09-30,Largest deposits,PCA,4471,448,448,50,0.11160714285714286,0.11160714285714286,0.0591016548463357,44.89018116752404
2024-09-30,Largest deposits,Isolation Forest 42,4471,448,448,109,0.24330357142857142,0.24330357142857142,0.13850063532401524,44.89018116752404
2024-09-30,Largest deposits,Isolation Forest 7,4471,448,448,118,0.26339285714285715,0.26339285714285715,0.15167095115681234,44.89018116752404
2024-09-30,Largest deposits,Isolation Forest 99,4471,448,448,127,0.28348214285714285,0.28348214285714285,0.16514954486345904,44.89018116752404
2024-09-30,Largest deposits,Autoencoder 42,4471,448,448,56,0.125,0.125,0.06666666666666667,44.89018116752404
2024-09-30,Largest deposits,Autoencoder 7,4471,448,448,52,0.11607142857142858,0.11607142857142858,0.061611374407582936,44.89018116752404
2024-09-30,Largest deposits,Autoencoder 99,4471,448,448,53,0.11830357142857142,0.11830357142857142,0.06287069988137604,44.89018116752404
2024-09-30,Largest deposits,PCA without size,4471,448,448,48,0.10714285714285714,0.10714285714285714,0.05660377358490566,44.89018116752404
2024-09-30,Largest deposits,Isolation Forest 42 without size,4471,448,448,27,0.060267857142857144,0.060267857142857144,0.031070195627157654,44.89018116752404
2024-09-30,Largest deposits,Isolation Forest 7 without size,4471,448,448,27,0.060267857142857144,0.060267857142857144,0.031070195627157654,44.89018116752404
2024-09-30,Largest deposits,Isolation Forest 99 without size,4471,448,448,28,0.0625,0.0625,0.03225806451612903,44.89018116752404
2024-09-30,Largest deposits,Autoencoder 42 without size,4471,448,448,44,0.09821428571428571,0.09821428571428571,0.051643192488262914,44.89018116752404
2024-09-30,Largest deposits,Autoencoder 7 without size,4471,448,448,49,0.109375,0.109375,0.05785123966942149,44.89018116752404
2024-09-30,Largest deposits,Autoencoder 99 without size,4471,448,448,43,0.09598214285714286,0.09598214285714286,0.05041031652989449,44.89018116752404
2024-09-30,PCA,Isolation Forest 42,4471,448,448,163,0.3638392857142857,0.3638392857142857,0.22237380627557982,44.89018116752404
2024-09-30,PCA,Isolation Forest 7,4471,448,448,160,0.35714285714285715,0.35714285714285715,0.21739130434782608,44.89018116752404
2024-09-30,PCA,Isolation Forest 99,4471,448,448,160,0.35714285714285715,0.35714285714285715,0.21739130434782608,44.89018116752404
2024-09-30,PCA,Autoencoder 42,4471,448,448,320,0.7142857142857143,0.7142857142857143,0.5555555555555556,44.89018116752404
2024-09-30,PCA,Autoencoder 7,4471,448,448,295,0.6584821428571429,0.6584821428571429,0.4908485856905158,44.89018116752404
2024-09-30,PCA,Autoencoder 99,4471,448,448,328,0.7321428571428571,0.7321428571428571,0.5774647887323944,44.89018116752404
2024-09-30,PCA,PCA without size,4471,448,448,392,0.875,0.875,0.7777777777777778,44.89018116752404
2024-09-30,PCA,Isolation Forest 42 without size,4471,448,448,173,0.3861607142857143,0.3861607142857143,0.2392807745504841,44.89018116752404
2024-09-30,PCA,Isolation Forest 7 without size,4471,448,448,174,0.38839285714285715,0.38839285714285715,0.2409972299168975,44.89018116752404
2024-09-30,PCA,Isolation Forest 99 without size,4471,448,448,176,0.39285714285714285,0.39285714285714285,0.24444444444444444,44.89018116752404
2024-09-30,PCA,Autoencoder 42 without size,4471,448,448,312,0.6964285714285714,0.6964285714285714,0.5342465753424658,44.89018116752404
2024-09-30,PCA,Autoencoder 7 without size,4471,448,448,306,0.6830357142857143,0.6830357142857143,0.5186440677966102,44.89018116752404
2024-09-30,PCA,Autoencoder 99 without size,4471,448,448,298,0.6651785714285714,0.6651785714285714,0.4983277591973244,44.89018116752404
2024-09-30,Isolation Forest 42,Isolation Forest 7,4471,448,448,413,0.921875,0.921875,0.855072463768116,44.89018116752404
2024-09-30,Isolation Forest 42,Isolation Forest 99,4471,448,448,406,0.90625,0.90625,0.8285714285714286,44.89018116752404
2024-09-30,Isolation Forest 42,Autoencoder 42,4471,448,448,185,0.41294642857142855,0.41294642857142855,0.26019690576652604,44.89018116752404
2024-09-30,Isolation Forest 42,Autoencoder 7,4471,448,448,187,0.4174107142857143,0.4174107142857143,0.2637517630465444,44.89018116752404
2024-09-30,Isolation Forest 42,Autoencoder 99,4471,448,448,186,0.41517857142857145,0.41517857142857145,0.2619718309859155,44.89018116752404
2024-09-30,Isolation Forest 42,PCA without size,4471,448,448,167,0.37276785714285715,0.37276785714285715,0.22908093278463648,44.89018116752404
2024-09-30,Isolation Forest 42,Isolation Forest 42 without size,4471,448,448,349,0.7790178571428571,0.7790178571428571,0.6380255941499086,44.89018116752404
2024-09-30,Isolation Forest 42,Isolation Forest 7 without size,4471,448,448,348,0.7767857142857143,0.7767857142857143,0.635036496350365,44.89018116752404
2024-09-30,Isolation Forest 42,Isolation Forest 99 without size,4471,448,448,346,0.7723214285714286,0.7723214285714286,0.6290909090909091,44.89018116752404
2024-09-30,Isolation Forest 42,Autoencoder 42 without size,4471,448,448,179,0.39955357142857145,0.39955357142857145,0.2496513249651325,44.89018116752404
2024-09-30,Isolation Forest 42,Autoencoder 7 without size,4471,448,448,182,0.40625,0.40625,0.2549019607843137,44.89018116752404
2024-09-30,Isolation Forest 42,Autoencoder 99 without size,4471,448,448,191,0.4263392857142857,0.4263392857142857,0.27092198581560284,44.89018116752404
2024-09-30,Isolation Forest 7,Isolation Forest 99,4471,448,448,415,0.9263392857142857,0.9263392857142857,0.8627858627858628,44.89018116752404
2024-09-30,Isolation Forest 7,Autoencoder 42,4471,448,448,181,0.40401785714285715,0.40401785714285715,0.25314685314685315,44.89018116752404
2024-09-30,Isolation Forest 7,Autoencoder 7,4471,448,448,184,0.4107142857142857,0.4107142857142857,0.25842696629213485,44.89018116752404
2024-09-30,Isolation Forest 7,Autoencoder 99,4471,448,448,185,0.41294642857142855,0.41294642857142855,0.26019690576652604,44.89018116752404
2024-09-30,Isolation Forest 7,PCA without size,4471,448,448,164,0.36607142857142855,0.36607142857142855,0.22404371584699453,44.89018116752404
2024-09-30,Isolation Forest 7,Isolation Forest 42 without size,4471,448,448,346,0.7723214285714286,0.7723214285714286,0.6290909090909091,44.89018116752404
2024-09-30,Isolation Forest 7,Isolation Forest 7 without size,4471,448,448,347,0.7745535714285714,0.7745535714285714,0.6320582877959927,44.89018116752404
2024-09-30,Isolation Forest 7,Isolation Forest 99 without size,4471,448,448,347,0.7745535714285714,0.7745535714285714,0.6320582877959927,44.89018116752404
2024-09-30,Isolation Forest 7,Autoencoder 42 without size,4471,448,448,173,0.3861607142857143,0.3861607142857143,0.2392807745504841,44.89018116752404
2024-09-30,Isolation Forest 7,Autoencoder 7 without size,4471,448,448,178,0.39732142857142855,0.39732142857142855,0.2479108635097493,44.89018116752404
2024-09-30,Isolation Forest 7,Autoencoder 99 without size,4471,448,448,188,0.41964285714285715,0.41964285714285715,0.2655367231638418,44.89018116752404
2024-09-30,Isolation Forest 99,Autoencoder 42,4471,448,448,178,0.39732142857142855,0.39732142857142855,0.2479108635097493,44.89018116752404
