CERT,date,method,log_deposits,cash_ratio,loan_ratio,equity_ratio,prior_growth
58470,2024-03-31,PCA,0.0008425697220811448,0.5043162233783947,0.26790243440939016,0.0046328347243028015,0.22230593776583135
58470,2024-06-30,PCA,0.0005582367575559098,0.4504391380704929,0.332761426967781,0.006483177153606187,0.20975802105056413
58470,2024-09-30,PCA,0.0005695603047123966,0.6474574020602021,0.17893868294350815,0.013825640318644151,0.15920871437293319
58479,2024-03-31,PCA,0.0006739435081939954,0.6485281073677817,0.24722680435861383,0.009936521108673263,0.0936346236567372
58479,2024-06-30,PCA,0.0005638398384247854,0.49427642726272836,0.20168333215560885,0.005243685428910781,0.2982327153143272
58479,2024-09-30,PCA,0.0011854927971241868,0.20603110622542778,0.08688547480920333,0.0073155066060213506,0.6985824195622233
58481,2024-03-31,PCA,0.004521803679817646,0.060012981387890796,0.009597714407066638,0.008153027804054054,0.9177144727211709
58481,2024-06-30,PCA,0.0035492683946366796,0.053896939423005844,0.010625261201796594,0.005992255767001515,0.9259362752135594
58481,2024-09-30,PCA,0.004415519843446636,0.025326842559991895,0.006799808968474227,0.010431049824015232,0.953026778804072
58482,2024-03-31,PCA,0.003294517018526633,0.1137260175763733,0.02289862074922189,0.08010315963879255,0.7799776850170856
58482,2024-06-30,PCA,0.002967988670993575,0.1545659271501563,0.02642351714143043,0.08046331652811745,0.7355792505093023
58482,2024-09-30,PCA,0.0029166894597821833,0.1908476887783188,0.029235762295953302,0.0390790334116543,0.7379208260542913
58483,2024-03-31,PCA,0.0011708486299272121,0.5426267627630895,0.05804988815367026,0.11930221889347843,0.27885028155983466
58483,2024-06-30,PCA,0.0035517176014286164,0.10199278028362978,0.021707334326932726,0.07537610589001315,0.7973720618979958
58483,2024-09-30,PCA,0.004154407528585104,0.2518470608492743,0.023411202126168,0.03623840338495845,0.684348926111014
58484,2024-03-31,PCA,0.0005377717214645716,0.5146861962804207,0.19579143677892796,0.03883125072590765,0.2501533444932792
58484,2024-06-30,PCA,0.0005043219534640638,0.6520623513705687,0.15283230033984227,0.06148609863382147,0.13311492770230365
58484,2024-09-30,PCA,0.0006856577387255486,0.41695710834021515,0.08451189729130205,0.053254953949446966,0.4445903826803103
58485,2024-03-31,PCA,0.004451095728420171,0.05621546023642238,0.021883341342330304,0.04565991544970185,0.8717901872431254
58485,2024-06-30,PCA,0.0039681616112108575,0.055805233320651224,0.06904734293798073,0.017993509589656963,0.8531857525405002
58485,2024-09-30,PCA,0.004403960120462185,0.05835047618083779,0.14390993375342342,0.02690026406986731,0.7664353658754093
58486,2024-03-31,PCA,0.0030096598168666768,0.4513534746306218,0.021827483013768,0.013346654613743859,0.5104627279249998
58486,2024-06-30,PCA,0.0027776743115542663,0.45596060507349817,0.012174960735169386,0.011239032719632327,0.5178477271601459
58486,2024-09-30,PCA,0.002157341729303482,0.4922254058473876,0.010629150968770143,0.01593431234163245,0.4790537891129063
58490,2024-03-31,PCA,0.0006551772213996657,0.17947087992316513,0.20922712790270415,0.26925922003375447,0.3413875949189766
58490,2024-06-30,PCA,0.0005841394218855021,0.166729360920804,0.13570754206645255,0.4952673927443742,0.20171156484648378
58490,2024-09-30,PCA,0.0014436033541827768,0.30543205521512307,0.12411328779883823,0.24531115289920036,0.32369990073265553
58500,2024-03-31,PCA,0.0007357075767848553,0.5198792891698937,0.11974951551703009,0.006178512832888261,0.35345697490340305
58500,2024-06-30,PCA,0.0013812593376053347,0.4612460942134918,0.13451664765464771,0.01102891002739551,0.3918270887668595
58500,2024-09-30,PCA,0.0005747145883852996,0.5723031307618411,0.19042856018155277,0.004419460234454051,0.23227413423376667
58504,2024-03-31,PCA,0.0014978885382365078,0.3814942076564921,0.1501448934926817,0.07169001692049672,0.39517299339209283
58504,2024-06-30,PCA,0.0012967025902020709,0.0646767680479265,0.06062958597342356,0.04769939869556371,0.8256975446928841
58504,2024-09-30,PCA,0.00030693115596269196,0.2797917404763922,0.3766834664882111,0.20338858435293583,0.1398292775264983
58508,2024-03-31,PCA,0.002953686743682763,0.4242756113026807,0.0878468065156778,0.011130966743798256,0.4737929286941605
58508,2024-06-30,PCA,0.004081566570612479,0.26796971067564734,0.05498057452942215,0.010192924343963381,0.6627752238803546
58508,2024-09-30,PCA,0.004281276643067352,0.18075712426481821,0.029759066354432432,0.01127698391063423,0.7739255488270478
58509,2024-03-31,PCA,0.0030931134565250215,0.20303622342571795,0.10875399355982658,0.010478627844539236,0.6746380417133911
58509,2024-06-30,PCA,0.002213777411432337,0.31206401295537856,0.15063087594494512,0.007033650946668578,0.5280576827415755
58509,2024-09-30,PCA,0.0020357111011002926,0.25788695009381063,0.11096059828202622,0.003282196759589099,0.6258345437634738
58511,2024-03-31,PCA,0.0036589013458532536,0.20960974917165257,0.05905315381011436,0.013097868190008292,0.7145803274823715
58511,2024-06-30,PCA,0.003183890285821174,0.045028794589473585,0.008678830819169866,0.004037911101558499,0.9390705732039769
58511,2024-09-30,PCA,0.004987850117822786,0.10739600677260507,0.01927097312997302,0.0038960893223189824,0.8644490806572802
58513,2024-03-31,PCA,0.00275305177173829,0.0056169255314799755,0.07126190019698424,0.018074561582790243,0.9022935609170073
58513,2024-06-30,PCA,0.0032474163142400775,0.019121517383940453,0.13332802444493336,0.03401341917031504,0.810289622686571
58513,2024-09-30,PCA,0.0027307498743742963,0.03985329566585792,0.16249920913337085,0.037778695229601485,0.7571380500967955
58517,2024-03-31,PCA,0.0033315041571109114,0.25752172273690904,0.06748032134348499,0.027909530674164098,0.643756921088331
58517,2024-06-30,PCA,0.0024386852425349144,0.1793748831677141,0.06191240242821997,0.02266527673645735,0.7336087524250736
58517,2024-09-30,PCA,0.0028042256374856316,0.27996969063075616,0.057531392956271334,0.020163495191898324,0.6395311955835886
58523,2024-03-31,PCA,0.0028889055039637043,0.32685767900541246,0.05110176650524294,0.016132935403912193,0.6030187135814687
58523,2024-06-30,PCA,0.0019564993597100027,0.25041081614151306,0.05917017265446202,0.014474803005914175,0.6739877088384008
58523,2024-09-30,PCA,0.0015320191105382159,0.17793953711101446,0.02737312725635725,0.006699046052036865,0.7864562704700533
58534,2024-03-31,PCA,0.0035886513845771804,0.023280220149651268,0.14355373894783044,0.04783059420059837,0.7817467953173427
58534,2024-06-30,PCA,0.0021092385852012462,0.022314147297630395,0.10500666493696845,0.04274212049437056,0.8278278286858294
58534,2024-09-30,PCA,0.003403870436596083,0.026566259320863962,0.14746237887316652,0.07093326947754963,0.7516342218918238
58536,2024-03-31,PCA,0.0008398368181409236,0.5403606449773838,0.22480884854593935,0.02555070513455417,0.20843996452398184
58536,2024-06-30,PCA,0.002063225307102744,0.4708205288982937,0.16286611159986827,0.030989505150013447,0.3332606290447218
58536,2024-09-30,PCA,0.0025127242298683718,0.45552915604341804,0.12715586315320185,0.037062950076624045,0.37773930649688753
58537,2024-03-31,PCA,0.002096396784700061,0.098065664311262,0.0374294833801414,0.0072092004220444435,0.8551992551018521
58537,2024-06-30,PCA,0.002972552755408621,0.21200829724060818,0.04965663783739887,0.007546305285447544,0.7278162068811368
58537,2024-09-30,PCA,0.0022260966695667106,0.3021752355003525,0.07061279213563598,0.01175263040131994,0.6132332452931248
58556,2024-03-31,PCA,0.0008967772192562474,0.5414053334389728,0.20551110233297,0.03529326069575581,0.21689352631304512
58556,2024-06-30,PCA,0.0008066968384303165,0.6249386242892951,0.19437362280269993,0.0317785909157958,0.14810246515377873
58556,2024-09-30,PCA,0.0004893410578287279,0.5462192338092665,0.1580370844535715,0.020936475775378795,0.2743178649039544
58558,2024-03-31,PCA,0.0019491412301677444,0.2638050881261655,0.11991659105680078,0.08193341647206981,0.5323957631147962
58558,2024-06-30,PCA,0.0008072815009095031,0.1672195408199016,0.0722667145533452,0.014841613654517725,0.7448648494713259
58558,2024-09-30,PCA,0.0013304804095279792,0.04225250952683308,0.03479872473012525,0.020658419334433503,0.9009598659990802
58563,2024-03-31,PCA,0.001963158249713613,0.30056358091167373,0.09991892324935375,0.007249052855669611,0.5903052847335892
58563,2024-06-30,PCA,0.0026161853399644906,0.33385805074901004,0.11931277623299254,0.014531962981927826,0.5296810246961051
58563,2024-09-30,PCA,0.002191980843981891,0.3345568228071303,0.1325628457460985,0.017750236798503186,0.5129381138042861
58564,2024-03-31,PCA,0.00026004084033437783,0.09686760205967021,0.2789667609540352,0.492154123263057,0.13175147288290315
58564,2024-06-30,PCA,0.0005265172204514477,0.054934788700897984,0.45813055924829954,0.32921293176349237,0.15719520306685866
58564,2024-09-30,PCA,0.0017772832202734294,0.01240423635366546,0.41467169408528587,0.1511185009848738,0.4200282853559014
58581,2024-03-31,PCA,0.0023417359104241113,0.3017233798151415,0.12909371677651693,0.06399766295191678,0.5028435045460006
58581,2024-06-30,PCA,0.0017719485777469642,0.2273445199541133,0.08135458238011854,0.08914753123868155,0.6003814178493395
58581,2024-09-30,PCA,0.0008710203818866067,0.35114563179896546,0.21901359977934273,0.15683774581360838,0.27213200222619677
58583,2024-03-31,PCA,0.0026958225552582782,0.03142259698942268,0.009548961539084602,0.03542815968100918,0.9209044592352253
58583,2024-06-30,PCA,0.0033863815357622366,0.042672448571051645,0.013599029900253048,0.056025163396411067,0.884316976596522
58584,2024-03-31,PCA,0.001985017404648882,0.06507389306311395,0.05680341260217421,0.08008943759159573,0.7960482393384672
58584,2024-06-30,PCA,0.0028913964151309124,0.07081128288705411,0.03576507909267832,0.10788832371614897,0.7826439178889877
58584,2024-09-30,PCA,0.003526864654168182,0.14579253074369633,0.11304842681330292,0.12070813335486058,0.616924044433972
58586,2024-03-31,PCA,0.0011386865851045174,0.5888359056488717,0.15942035304186547,0.036287730341582516,0.21431732438257584
58586,2024-06-30,PCA,0.0009574525071040697,0.5744699539193214,0.2043332771668356,0.03192188816969234,0.18831742823704656
58586,2024-09-30,PCA,0.0009895702686483878,0.6254727607567209,0.18417647564043446,0.02247785367629482,0.16688333965790153
58588,2024-03-31,PCA,0.0014926893369096752,0.3077431635042569,0.06482010813385895,0.09311572179176916,0.5328283172332053
58588,2024-06-30,PCA,0.001522358383761019,0.15435853769837335,0.06050651351810278,0.08142636900271175,0.702186221397051
58588,2024-09-30,PCA,0.003095736880517676,0.21395464904681172,0.10048964442380823,0.1784584088343865,0.5040015608144758
58590,2024-03-31,PCA,0.004384132514043419,0.12185790369525237,0.03614562692770043,0.0065676464372999835,0.8310446904257038
58590,2024-06-30,PCA,0.003124905489443195,0.22097171405265534,0.0521237482732363,0.00611867602987591,0.7176609561547892
58590,2024-09-30,PCA,0.00036132351383934427,0.6088744697228184,0.1634282606741993,0.004672916923366091,0.22266302916577663
58595,2024-03-31,PCA,0.0030667191261358304,0.49148933829964675,0.024332610153620142,0.004112234857494476,0.47699909756310266
58595,2024-06-30,PCA,0.002212997950621387,0.5337469844538545,0.022170850580709563,0.004040562520318612,0.437828604494496
58595,2024-09-30,PCA,0.001131420027728118,0.46129595766525605,0.011638574505184454,0.0029020358786031623,0.5230320119232282
58596,2024-03-31,PCA,0.0051695653440326055,0.018050238008284498,0.09496430535396651,0.04083102400119646,0.8409848672925199
58596,2024-06-30,PCA,0.0047598380652149426,0.02340934421455117,0.09109249326229107,0.020105222394841662,0.8606331020631012
58596,2024-09-30,PCA,0.0037764895066506893,0.024698948462727167,0.07393045081013085,0.016030124742913716,0.8815639864775776
58597,2024-03-31,PCA,0.0015178368906374347,0.5230561023806496,0.14017710431285232,0.027341027648937043,0.30790792876692363
58597,2024-06-30,PCA,0.0006328794905222818,0.5021466541822652,0.1668076337695418,0.017441824624461085,0.3129710079332094
58597,2024-09-30,PCA,0.0007852534493464431,0.5053162602969685,0.23062733929325593,0.020264232862353227,0.24300691409807584
58602,2024-03-31,PCA,0.0016657245494461287,0.0042547299855460515,0.15025945724109482,0.0032667504398969428,0.8405533377840161
58602,2024-06-30,PCA,0.0029082477213678414,0.0051384210085243945,0.195441113572797,0.003859446608008842,0.7926527710893019
58602,2024-09-30,PCA,0.0012802235227180774,0.018540880664016934,0.2974431925709276,0.007430913043958131,0.6753047901983793
58615,2024-03-31,PCA,0.0011517531074256371,0.581187035801581,0.24761641702052203,0.009041589283836748,0.1610032047866345
58615,2024-06-30,PCA,0.0024340089587409418,0.30773855884252826,0.30113906788878086,0.028121343895660927,0.3605670204142891
58615,2024-09-30,PCA,0.0034101081448003746,0.14299540575984193,0.1686688995136707,0.03771424234692947,0.6472113442347576
58619,2024-03-31,PCA,0.001160479055515299,0.14521264071480103,0.10952001952150822,0.07877101295681987,0.6653358477513556
58619,2024-06-30,PCA,0.001381668827622577,0.11050492102801301,0.10171961298544624,0.08105854295780272,0.7053352542011153
58619,2024-09-30,PCA,0.0011227254780836159,0.2872157497403576,0.30397500920334886,0.14915351563793383,0.2585329999402763
58626,2024-03-31,PCA,0.0020199540206031377,0.4624144250780027,0.20248090433022775,0.013899159940900555,0.3191855566302659
58626,2024-06-30,PCA,0.0023262836527894837,0.36884750283530304,0.24986029082958475,0.01827068450677493,0.36069523817554777
58626,2024-09-30,PCA,0.002596526710263393,0.24791464260311313,0.2633867423350473,0.023707590688474205,0.46239449766310203
58629,2024-03-31,PCA,0.005255249681211903,0.015483469318650411,0.05742374426986228,0.07638583172388394,0.8454517050063914
58629,2024-06-30,PCA,0.002704749705132302,0.008931778986613497,0.025243321467976358,0.061842535945395134,0.9012776138948826
58629,2024-09-30,PCA,0.002404720717514712,0.008831235462751245,0.00543641991358042,0.007821686852586556,0.975505937053567
58636,2024-03-31,PCA,0.0009618080811227805,0.4400672479584495,0.25852376091314966,0.014963474170130544,0.28548370887714747
58636,2024-06-30,PCA,0.002252642722774959,0.4487866189887461,0.18086542930921315,0.01643117598025672,0.35166413299900906
58636,2024-09-30,PCA,0.0012459087717604685,0.30987005586210675,0.1704438689811209,0.0249515614124068,0.49348860497260505
58644,2024-03-31,PCA,0.003341593910635541,0.2850961894947544,0.05144200273038195,0.006966437007404689,0.6531537768568234
58644,2024-06-30,PCA,0.003931576156448477,0.2597152475726165,0.05126437890923766,0.00829357219484591,0.6767952251668515
58644,2024-09-30,PCA,0.0034328978475681193,0.25228750769840713,0.05402785333030319,0.008994052500156675,0.6812576886235648
58647,2024-03-31,PCA,0.0006106861223913421,0.599093584414759,0.18146889354368545,0.1261819605869019,0.09264487533226227
58647,2024-06-30,PCA,0.000860715348934666,0.5261217931306846,0.24131900124478906,0.11860125336612784,0.11309723690946373
58647,2024-09-30,PCA,0.0014650540231673944,0.23851915100027526,0.16629223648772767,0.07354240766211703,0.5201811508267127
58648,2024-03-31,PCA,0.003970062410852743,0.18698242375320284,0.14364790633947538,0.020065228367382726,0.6453343791290862
58648,2024-06-30,PCA,0.0028456103447438872,0.19149087830517794,0.11258983814291712,0.01738527807708942,0.6756883951300716
58648,2024-09-30,PCA,0.0017591905032304626,0.0674458619652837,0.032944463944715424,0.02107250720097383,0.8767779763857966
58657,2024-03-31,PCA,0.002240469817885738,0.416886492003773,0.09654770052208854,0.03369139129090543,0.4506339463653473
58657,2024-06-30,PCA,0.0016788849751846453,0.30128780306119796,0.14191662421525955,0.01108622438805643,0.5440304633603014
58657,2024-09-30,PCA,0.0011775526319355927,0.4264630008154113,0.20481475458779252,0.02680499736315657,0.34073969460170406
58658,2024-03-31,PCA,0.0018389475171155202,0.16545871014718422,0.07127565016062523,0.32807260240408453,0.4333540897709905
58658,2024-06-30,PCA,0.001955425989161858,0.053292334814619466,0.01919519512586933,0.26796198608895044,0.657595057981399
58658,2024-09-30,PCA,0.0009682625811044528,0.06672802769695543,0.012445591928660694,0.2466710629254274,0.6731870548678521
58665,2024-03-31,PCA,0.0018460259369536983,0.3216797704281555,0.09202397114745663,0.09191980488244854,0.4925304276049856
58665,2024-06-30,PCA,0.002643292513558835,0.2829303079353188,0.09323552125890198,0.1716693270467937,0.44952155124542675
58665,2024-09-30,PCA,0.0019446094346853324,0.18030798494717873,0.07195212032537729,0.13856493665460384,0.6072303486381548
58668,2024-03-31,PCA,0.0009728242213996191,0.30070048555944545,0.012719342340628145,0.12043718784144937,0.5651701600370773
58668,2024-06-30,PCA,0.0007871889969907082,0.304130052878308,0.028109448187125022,0.30714991373477407,0.35982339620280224
58668,2024-09-30,PCA,0.0009199540079291962,0.1631473196625304,0.03976469487651783,0.4295772260020246,0.3665908054509979
58675,2024-03-31,PCA,0.0022549371982132295,0.08922959616099427,0.010392479901130047,0.013303214759181095,0.8848197719804813
58675,2024-06-30,PCA,0.00046396144634019347,0.5635502517924386,0.062394975576277205,0.053049321552634594,0.3205414896323094
58675,2024-09-30,PCA,0.0014111121690746034,0.34408692859028334,0.02159722605975283,0.021476924088211172,0.611427809092678
58678,2024-03-31,PCA,0.0011130062156026795,0.6006950474828858,0.1580700611823231,0.01687242580629237,0.22324945931289597
58678,2024-06-30,PCA,0.0010704982129340764,0.3147371283369806,0.1006565218579827,0.007534629733219217,0.5760012218588832
58678,2024-09-30,PCA,0.0002620512473650951,0.4176454162868141,0.2200790708335097,0.027166946658261967,0.3348465149740492
58680,2024-03-31,PCA,0.004030556797181578,0.04731741400283544,0.047629164077149434,0.049494971351224305,0.8515278937716093
58680,2024-06-30,PCA,0.0028090554650225304,0.08614490238169724,0.01953501671249213,0.07075181312058983,0.8207592123201983
58680,2024-09-30,PCA,0.0029135089731687036,0.18503538221346416,0.031158824684489904,0.08111040226775018,0.699781881861127
58687,2024-03-31,PCA,0.003973285561025664,0.01772258612756059,0.01626036060106421,0.0882611566567243,0.8737826110536253
58687,2024-06-30,PCA,0.00408223663001094,0.016375772026537852,0.008453996101738793,0.08953552533465478,0.8815524699070576
58687,2024-09-30,PCA,0.005368131169448454,0.03274936635312914,0.007578390261811346,0.04537778206356739,0.9089263301520437
58689,2024-03-31,PCA,0.0007782789477753455,0.3947933981207015,0.22866762452281442,0.010884510445801826,0.36487618796290694
58689,2024-06-30,PCA,0.0010101266190980325,0.4915757544597867,0.08432247116235238,0.018938974324116644,0.4041526734346462
58689,2024-09-30,PCA,0.0015867193101555105,0.6485532317275061,0.05356286729932982,0.01690199350892581,0.2793951881540825
58691,2024-03-31,PCA,0.001975996514340084,0.4506136773595205,0.13158447971476597,0.022155990718938156,0.3936698556924352
58691,2024-06-30,PCA,0.002299967440793185,0.4132813707240919,0.17891244021423758,0.05020063485039581,0.3553055867704816
58691,2024-09-30,PCA,0.0022770462192514577,0.24953552028795994,0.14002829106460365,0.031107238521848504,0.5770519039063364
58692,2024-03-31,PCA,0.0012135935933902484,0.616885060921626,0.19583682619765025,0.010694519085924354,0.1753700002014092
58692,2024-06-30,PCA,0.0028963786851411667,0.3051349502134214,0.15899708409798782,0.01171353586258542,0.5212580511408641
58692,2024-09-30,PCA,0.004387410038036899,0.05650927353121744,0.12997879652496347,0.043774423549449146,0.765350096356333
58694,2024-03-31,PCA,0.0017022759959662045,0.5545869564761137,0.1764064375282562,0.003230274239878238,0.2640740557597857
58694,2024-06-30,PCA,0.0032778564061102583,0.2737477872103382,0.11391375401875702,0.004563266827884463,0.6044973355369101
58694,2024-09-30,PCA,0.0037411734808717075,0.19238291748418024,0.0536462394194272,0.0056298449749068065,0.744599824640614
58696,2024-03-31,PCA,0.0025688952719037407,0.2921445571315147,0.2958662560864404,0.018713311677330976,0.39070697983281033
58696,2024-06-30,PCA,0.0032473790904160786,0.18779612356488262,0.20388790764360726,0.023384125766662957,0.5816844639344311
58696,2024-09-30,PCA,0.0023650067728420965,0.24299587120618846,0.1719788553785945,0.026261217749709093,0.5563990488926659
58712,2024-03-31,PCA,0.0038731798565844093,0.02212439055851939,0.11630850688046693,0.02244514053249017,0.835248782171939
58712,2024-06-30,PCA,0.004299274719428731,0.031193760162523884,0.06690226612095189,0.05581028170480965,0.8417944172922858
58712,2024-09-30,PCA,0.00423458986405678,0.03716784523478117,0.12758685861006072,0.05935291311733455,0.7716577931737667
58716,2024-03-31,PCA,0.001419063803310644,0.428817326770094,0.04612165707853977,0.03246061006045362,0.49118134228760196
58716,2024-06-30,PCA,0.0009383080382217565,0.6262749114680854,0.07126019178163508,0.06548071334116021,0.2360458753708975
58716,2024-09-30,PCA,0.002204299019092944,0.3666729382512572,0.04786026798213879,0.030951259163155272,0.5523112355843558
58722,2024-03-31,PCA,0.0019177673266986839,0.5419612607109245,0.14112763550362056,0.009819087253022349,0.3051742492057339
58722,2024-06-30,PCA,0.002503970803934446,0.4751761613557558,0.13054718951839478,0.00795904714693915,0.38381363117497586
58722,2024-09-30,PCA,0.002905326217910792,0.35482744179476156,0.09733924342270037,0.007500172594347854,0.5374278159702794
58723,2024-03-31,PCA,0.0013178233647907212,0.6238518280877172,0.12612862843548778,0.03513817366163352,0.21356354645037062
58723,2024-06-30,PCA,0.001250399402051124,0.638600122050538,0.12235221403527523,0.04465085583252776,0.193146408679608
58723,2024-09-30,PCA,0.000516361207291486,0.6262801213929271,0.13624681488669868,0.06660044230846605,0.1703562602046168
58724,2024-03-31,PCA,0.0022841388260233316,0.060540178718523845,0.012671046522139184,0.009833006842141908,0.9146716290911717
58724,2024-06-30,PCA,0.0025820570459631747,0.0782036222054356,0.02061178310641039,0.023587480971743957,0.875015056670447
58724,2024-09-30,PCA,0.004313348167819085,0.20979565062335742,0.016240570729841742,0.03812214304838247,0.7315282874305993
58727,2024-03-31,PCA,0.0014799637189766004,0.4689731611389528,0.1100393911560426,0.0038040025826144228,0.4157034814034136
58727,2024-06-30,PCA,0.002892673001229297,0.40431889669937443,0.08705928047505838,0.00350347137967531,0.5022256784446626
58727,2024-09-30,PCA,0.002238375665987247,0.5086593175073397,0.0776994089622466,0.0051551785366399615,0.40624771932778647
58732,2024-03-31,PCA,0.00191246507715231,0.04142407009820247,0.3875636973871372,0.024305457748499692,0.5447943096890083
58732,2024-06-30,PCA,0.001671322088053655,0.0319241819300743,0.3793685887783489,0.021068973683833387,0.5659669335196896
58732,2024-09-30,PCA,0.0027980457334896916,0.026626421476470433,0.36804879513735245,0.020813227647875823,0.5817135100048116
58739,2024-03-31,PCA,0.0038933961743326286,0.1479222370715281,0.0762526913868541,0.024353384143186697,0.7475782912240985
58739,2024-06-30,PCA,0.0035205611357430958,0.13632637138220438,0.041670442255946516,0.03537558636807622,0.7831070388580297
58739,2024-09-30,PCA,0.002295689878103537,0.09939330818855044,0.020708849762318297,0.041185805941673564,0.8364163462293542
58741,2024-03-31,PCA,0.0034204145581772116,0.2476164503483017,0.05900930229628841,0.07573045923443733,0.6142233735627952
58741,2024-06-30,PCA,0.001629649374279197,0.08797558980661756,0.02024374827144979,0.014548082764659473,0.8756029297829939
58741,2024-09-30,PCA,0.003090094535616992,0.0680347274394393,0.014603205517532055,0.004958650604854785,0.9093133219025569
58743,2024-03-31,PCA,0.0013302790642380899,0.1158691389114973,0.07413357103924825,0.029648129450329356,0.779018881534687
58745,2024-03-31,PCA,0.0017821205029333658,0.4990949184637678,0.06089669432193458,0.01661993191002492,0.4216063348013393
58745,2024-06-30,PCA,0.002228848003694836,0.5540077101796083,0.08572251869117738,0.014378081735625355,0.34366284138989417
58745,2024-09-30,PCA,0.0015142765793163214,0.6063419343617031,0.15962666945203527,0.007233877703354274,0.22528324190359086
58752,2024-03-31,PCA,0.001446191861197365,0.18860428639060536,0.05241999784207947,0.009040199665494188,0.7484893242406235
58752,2024-06-30,PCA,0.0010570625620115227,0.4113400706251264,0.024998021768112014,0.03402404481633537,0.5285808002284146
58752,2024-09-30,PCA,0.0011180966299120193,0.4927363657090565,0.08509764789585367,0.07494141435757772,0.3461064754076001
58764,2024-03-31,PCA,0.001472251213481806,0.3560394175123771,0.2097891397983674,0.05063746003672703,0.3820617314390467
58764,2024-06-30,PCA,0.0008241310498164305,0.191124987815739,0.11558930119053505,0.02392062051624044,0.6685409594276691
58764,2024-09-30,PCA,0.0015241377029711878,0.20640330034040413,0.03847495426956326,0.012762639321812765,0.7408349683652486
58768,2024-03-31,PCA,0.00040575021818715034,0.4605954109795955,0.13083288151660447,0.014999608591795142,0.39316634869381756
58768,2024-06-30,PCA,0.0002958855422781274,0.6070664940810606,0.20224595216890684,0.06744845746061037,0.12294321074714423
58768,2024-09-30,PCA,0.001376321149496232,0.3519447187763072,0.1549473555289078,0.05375059401770335,0.43798101052758537
58772,2024-03-31,PCA,0.0005548582527267654,0.5438389957141119,0.25753686161784894,0.05377766247961806,0.14429162193569423
58772,2024-06-30,PCA,0.0020954989939447506,0.34790112454399935,0.15583849019528098,0.04551734980955554,0.4486475364572193
58772,2024-09-30,PCA,0.0018574910067813888,0.4836534912424512,0.18016460869364273,0.07207673413181459,0.26224767492531
58778,2024-03-31,PCA,0.0037743307449398457,0.14960466917488713,0.08579015892407346,0.009254047154183192,0.7515767940019163
58778,2024-06-30,PCA,0.0029967250782853916,0.18487494559224923,0.08982111364223298,0.01504057330309927,0.7072666423841331
58778,2024-09-30,PCA,0.0031624023129929986,0.10618106525456875,0.04745852770265218,0.010083770483869653,0.8331142342459165
58780,2024-03-31,PCA,0.00022871625727278994,0.7204297969463783,0.1422968043709311,0.013694293892394536,0.12335038853302321
58780,2024-06-30,PCA,0.00014554317102800018,0.7089105329949916,0.07936995843094172,0.02254216101937945,0.18903180438365924
58780,2024-09-30,PCA,0.0011082253886059458,0.7063469893029282,0.09714258517267418,0.014504970552538335,0.18089722958325336
58783,2024-03-31,PCA,0.0018459384942512145,0.18226632926037203,0.09341243461682053,0.007835029517738075,0.7146402681108182
58783,2024-06-30,PCA,0.0008452904599065426,0.3234548869591519,0.14762377602435953,0.005406339570216905,0.5226697069863651
58783,2024-09-30,PCA,0.0016612688684153375,0.4656919000952401,0.17350250818928892,0.005468336478769699,0.353675986368286
58789,2024-03-31,PCA,0.0011285469150537,0.6022034263890343,0.17529295307060389,0.013924872375987486,0.20745020124932062
58789,2024-06-30,PCA,0.0013518008691307463,0.6023158146981817,0.15977110468684064,0.02462873660360968,0.211932543142237
58789,2024-09-30,PCA,0.002306302521204956,0.2916207323168358,0.05861233057202401,0.03450131736365142,0.6129593172262837
58796,2024-03-31,PCA,0.0017171625925105842,0.43252050746928117,0.1667684291876036,0.015434830251566415,0.38355907049903826
58796,2024-06-30,PCA,0.001099371732695135,0.38888275503818187,0.1496521752770006,0.021185679062374455,0.439180018889748
58796,2024-09-30,PCA,0.0014497672041272603,0.4609976942407408,0.14984813184213064,0.031131799558888392,0.3565726071541129
58806,2024-03-31,PCA,0.0005907239071801674,0.425181455535963,0.08115952242283524,0.023560029531144232,0.4695082686028775
58806,2024-06-30,PCA,0.0011077394883591803,0.5780934943321977,0.16060792861590764,0.023692710321219508,0.23649812724231603
58806,2024-09-30,PCA,0.0011308045385747065,0.26352265454671225,0.10005138790533723,0.014879087154386041,0.6204160658549898
58811,2024-03-31,PCA,0.00026307504492016577,0.6824661027392077,0.27390101257842037,0.003888201409888184,0.03948160822756372
58811,2024-06-30,PCA,0.0005043361426834073,0.5377917947092783,0.2379262440135841,0.007799295661671295,0.2159783294727829
58811,2024-09-30,PCA,0.0012861625386414157,0.5633433675263967,0.20974451500226285,0.010562365038838884,0.2150635898938602
58816,2024-03-31,PCA,0.0020307161730429095,0.2757860070106489,0.1776913543760597,0.0428304337629373,0.5016614886773111
58816,2024-06-30,PCA,0.0024538819613269588,0.3346428229493922,0.22125678550007766,0.046682517325492334,0.3949639922637109
58816,2024-09-30,PCA,0.002173867153200108,0.29327963013958286,0.16540075616901848,0.03856703719583319,0.5005787093423654
58823,2024-03-31,PCA,0.002736002894757067,0.3097807523726058,0.05728019523733685,0.0550592976505348,0.5751437518447654
58826,2024-03-31,PCA,0.0011876638701076574,0.3405952407203193,0.06768656085026986,0.031051624318525407,0.5594789102407777
58826,2024-06-30,PCA,0.0009592188769783132,0.5100647415367568,0.0882594917910162,0.04538576837780732,0.3553307794174414
