CERT,date,Ridge,MLP,Low equity/assets,Largest deposits,PCA,Isolation Forest 42,Isolation Forest 7,Isolation Forest 99,Autoencoder 42,Autoencoder 7,Autoencoder 99,PCA without size,Isolation Forest 42 without size,Isolation Forest 7 without size,Isolation Forest 99 without size,Autoencoder 42 without size,Autoencoder 7 without size,Autoencoder 99 without size
14853,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14857,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14857,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14857,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14863,2024-03-31,False,False,False,True,True,False,False,False,True,True,True,True,False,False,False,False,False,False
14863,2024-06-30,False,False,False,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True
14863,2024-09-30,False,False,False,True,True,False,False,False,True,False,True,True,False,False,False,True,True,False
14864,2024-03-31,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
14864,2024-06-30,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
14864,2024-09-30,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
14867,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14867,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14867,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14868,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14868,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14868,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14883,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14883,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14883,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14885,2024-03-31,True,False,True,False,False,True,True,True,False,False,False,False,True,True,True,False,False,False
14885,2024-06-30,True,False,True,False,False,True,True,True,False,False,False,False,True,True,True,False,False,False
14885,2024-09-30,True,False,True,False,False,True,True,True,False,False,False,False,True,True,True,False,False,False
14894,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14894,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14894,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14899,2024-03-31,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,True
14899,2024-06-30,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,True,True
14899,2024-09-30,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
14904,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14904,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14904,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14907,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14907,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14907,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14911,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14911,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14911,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14912,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14912,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14912,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14914,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14914,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14914,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14920,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14920,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14920,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14922,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14922,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14922,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14926,2024-03-31,True,True,False,False,False,True,True,True,False,False,False,False,True,True,True,False,False,False
14926,2024-06-30,True,True,False,False,False,True,True,True,False,False,False,False,True,True,True,False,False,False
14929,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14929,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14929,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
14930,2024-03-31,False,False,False,False,True,False,False,False,True,True,True,True,False,False,False,True,True,False
14930,2024-06-30,False,False,False,False,True,False,False,False,True,True,True,True,False,False,False,True,True,True
14930,2024-09-30,False,False,False,False,True,False,False,False,True,True,True,True,False,False,False,True,True,True
14952,2024-03-31,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14952,2024-06-30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14952,2024-09-30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14960,2024-03-31,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,True
14960,2024-06-30,False,False,False,False,True,False,False,False,True,True,True,True,False,False,False,True,True,False
14960,2024-09-30,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,True,True,False
14966,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14966,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14966,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14969,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14969,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14969,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14974,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14974,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14974,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14982,2024-03-31,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14982,2024-06-30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14982,2024-09-30,True,True,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True
14991,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14991,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14991,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14995,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14995,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14995,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14999,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14999,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14999,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15010,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15010,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15010,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15019,2024-03-31,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15019,2024-06-30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15019,2024-09-30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15032,2024-03-31,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
15032,2024-06-30,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
15032,2024-09-30,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
15035,2024-03-31,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15035,2024-06-30,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15035,2024-09-30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15038,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15038,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15038,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15046,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15046,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15046,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15050,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15050,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15050,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15059,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15059,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15059,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15078,2024-03-31,True,False,True,False,False,True,True,True,False,False,False,False,True,True,True,False,False,False
15078,2024-06-30,True,False,True,False,False,True,True,True,False,False,False,False,True,True,True,False,False,False
15078,2024-09-30,True,False,True,False,False,True,True,True,False,False,False,False,True,True,True,False,False,False
15085,2024-03-31,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15085,2024-06-30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15085,2024-09-30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15091,2024-03-31,False,False,False,True,True,False,False,False,True,True,True,True,False,False,False,False,True,False
15091,2024-06-30,False,False,False,True,True,False,False,False,True,False,True,True,False,False,False,False,True,True
15091,2024-09-30,False,False,False,True,True,False,False,False,True,False,True,True,False,False,False,False,False,False
15092,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15092,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15092,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15098,2024-03-31,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15098,2024-06-30,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15098,2024-09-30,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15101,2024-03-31,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True
15101,2024-06-30,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,True,False
15101,2024-09-30,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,True,True,True
15104,2024-03-31,True,True,False,False,False,True,True,True,False,False,False,False,True,True,True,False,False,False
15104,2024-06-30,True,True,False,False,False,True,True,True,False,False,False,False,True,True,True,False,False,False
15104,2024-09-30,True,True,False,False,False,True,True,True,False,False,False,False,True,True,True,False,False,False
15105,2024-03-31,True,True,False,False,False,True,True,True,False,False,False,False,True,True,True,False,False,False
15105,2024-06-30,True,True,False,False,False,True,True,True,False,False,False,False,True,True,True,False,False,False
15105,2024-09-30,True,True,False,False,False,True,True,True,False,False,False,False,True,True,True,False,False,False
15111,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15111,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15111,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15113,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15113,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15113,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15118,2024-03-31,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False
15118,2024-06-30,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,True,False
15118,2024-09-30,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,True,False,True
15136,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15136,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15136,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15146,2024-03-31,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15146,2024-06-30,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
15146,2024-09-30,False,False,False,False,True,False,False,False,True,True,True,True,False,False,False,True,True,True
15152,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15152,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15152,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15164,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15164,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15164,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15165,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15165,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15165,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15194,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15194,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15194,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15200,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15200,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15200,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15205,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15205,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15205,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15206,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15206,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15206,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15214,2024-03-31,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
15214,2024-06-30,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True
15214,2024-09-30,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True
15216,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15216,2024-06-30,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15216,2024-09-30,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15228,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15228,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15228,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15229,2024-03-31,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15229,2024-06-30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15229,2024-09-30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15237,2024-03-31,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15237,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15237,2024-09-30,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15242,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15242,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15242,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15243,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15243,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15243,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15249,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15249,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15249,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15254,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15254,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15254,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15255,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15255,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15255,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15258,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15258,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15258,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15259,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15259,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15259,2024-09-30,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15261,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15261,2024-06-30,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,True,False
15261,2024-09-30,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True
15264,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15264,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15264,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15270,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15270,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15270,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15271,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15271,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15271,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15272,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15272,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15272,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15282,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15282,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15282,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15286,2024-03-31,True,True,False,False,False,True,True,True,False,False,False,False,True,True,True,False,False,False
15286,2024-06-30,True,True,False,False,False,True,True,True,False,False,False,False,True,True,True,False,False,False
15286,2024-09-30,True,True,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False
15305,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15305,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15305,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15306,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15306,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15306,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15310,2024-03-31,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15310,2024-06-30,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15310,2024-09-30,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15311,2024-03-31,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,True,True,False
15311,2024-06-30,False,False,False,False,True,False,False,False,True,True,True,True,False,False,False,True,True,True
15311,2024-09-30,False,False,False,False,True,False,False,False,True,True,True,True,False,False,False,True,True,True
15321,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15321,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15321,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15323,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15323,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15323,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15324,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15324,2024-06-30,False,False,False,False,True,False,False,False,True,True,True,True,False,False,False,True,True,True
15324,2024-09-30,False,False,False,False,True,False,False,False,True,True,True,True,False,False,False,True,True,True
15326,2024-03-31,True,True,True,False,False,True,True,True,False,True,False,False,True,True,True,False,True,True
15326,2024-06-30,True,True,True,False,False,True,True,True,False,True,False,False,True,True,True,True,True,True
15326,2024-09-30,True,True,True,False,False,True,True,True,False,False,False,False,True,True,True,False,True,True
15334,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15334,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15334,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15336,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15336,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15336,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15345,2024-03-31,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15345,2024-06-30,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15345,2024-09-30,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15346,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15346,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15346,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15347,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15347,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15347,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15348,2024-03-31,True,True,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True
15348,2024-06-30,True,True,False,False,True,True,False,False,True,True,True,True,True,True,True,True,False,True
15348,2024-09-30,True,True,False,False,True,True,False,True,False,False,False,True,True,True,True,True,True,False
15355,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15355,2024-06-30,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15355,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15359,2024-03-31,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15359,2024-06-30,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15359,2024-09-30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15362,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
15362,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15362,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15364,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15364,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15364,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15367,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15367,2024-06-30,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15367,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15399,2024-03-31,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15399,2024-06-30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15399,2024-09-30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15405,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15405,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15405,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15415,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15415,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15415,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15423,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15423,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15423,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15427,2024-03-31,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15427,2024-06-30,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15427,2024-09-30,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15442,2024-03-31,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15442,2024-06-30,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15442,2024-09-30,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
