CERT,date,target_date
105,2014-12-31,2015-03-31
105,2015-03-31,2015-06-30
105,2015-06-30,2015-09-30
105,2015-09-30,2015-12-31
105,2015-12-31,2016-03-31
105,2016-03-31,2016-06-30
105,2016-06-30,2016-09-30
105,2016-09-30,2016-12-31
105,2016-12-31,2017-03-31
105,2017-03-31,2017-06-30
105,2017-06-30,2017-09-30
105,2017-09-30,2017-12-31
105,2017-12-31,2018-03-31
105,2018-03-31,2018-06-30
105,2018-06-30,2018-09-30
105,2018-09-30,2018-12-31
105,2018-12-31,2019-03-31
105,2019-03-31,2019-06-30
105,2019-06-30,2019-09-30
105,2019-09-30,2019-12-31
105,2019-12-31,2020-03-31
105,2020-03-31,2020-06-30
105,2020-06-30,2020-09-30
105,2020-09-30,2020-12-31
105,2020-12-31,2021-03-31
105,2021-03-31,2021-06-30
105,2021-06-30,2021-09-30
105,2021-09-30,2021-12-31
105,2021-12-31,2022-03-31
105,2022-03-31,2022-06-30
105,2022-06-30,2022-09-30
105,2022-09-30,2022-12-31
107,2013-06-30,2013-09-30
107,2013-09-30,2013-12-31
107,2013-12-31,2014-03-31
107,2014-03-31,2014-06-30
107,2014-06-30,2014-09-30
107,2014-09-30,2014-12-31
107,2014-12-31,2015-03-31
107,2015-03-31,2015-06-30
107,2015-06-30,2015-09-30
107,2015-09-30,2015-12-31
107,2015-12-31,2016-03-31
107,2016-03-31,2016-06-30
107,2016-06-30,2016-09-30
107,2016-09-30,2016-12-31
107,2016-12-31,2017-03-31
107,2017-03-31,2017-06-30
107,2017-06-30,2017-09-30
107,2017-09-30,2017-12-31
107,2017-12-31,2018-03-31
107,2018-03-31,2018-06-30
107,2018-06-30,2018-09-30
107,2018-09-30,2018-12-31
107,2018-12-31,2019-03-31
107,2019-03-31,2019-06-30
107,2019-06-30,2019-09-30
107,2019-09-30,2019-12-31
107,2019-12-31,2020-03-31
107,2020-03-31,2020-06-30
107,2020-06-30,2020-09-30
107,2020-09-30,2020-12-31
107,2020-12-31,2021-03-31
107,2021-03-31,2021-06-30
107,2021-06-30,2021-09-30
107,2021-09-30,2021-12-31
107,2021-12-31,2022-03-31
107,2022-03-31,2022-06-30
107,2022-06-30,2022-09-30
107,2022-09-30,2022-12-31
109,2013-06-30,2013-09-30
109,2013-09-30,2013-12-31
109,2013-12-31,2014-03-31
109,2014-03-31,2014-06-30
109,2014-06-30,2014-09-30
109,2014-09-30,2014-12-31
109,2014-12-31,2015-03-31
109,2015-03-31,2015-06-30
109,2015-06-30,2015-09-30
109,2015-09-30,2015-12-31
109,2015-12-31,2016-03-31
109,2016-03-31,2016-06-30
109,2016-06-30,2016-09-30
109,2016-09-30,2016-12-31
109,2016-12-31,2017-03-31
109,2017-03-31,2017-06-30
109,2017-06-30,2017-09-30
109,2017-09-30,2017-12-31
109,2017-12-31,2018-03-31
109,2018-03-31,2018-06-30
109,2018-06-30,2018-09-30
109,2018-09-30,2018-12-31
109,2018-12-31,2019-03-31
109,2019-03-31,2019-06-30
109,2019-06-30,2019-09-30
109,2019-09-30,2019-12-31
109,2019-12-31,2020-03-31
109,2020-03-31,2020-06-30
109,2020-06-30,2020-09-30
109,2020-09-30,2020-12-31
109,2020-12-31,2021-03-31
109,2021-03-31,2021-06-30
109,2021-06-30,2021-09-30
109,2021-09-30,2021-12-31
109,2021-12-31,2022-03-31
109,2022-03-31,2022-06-30
109,2022-06-30,2022-09-30
109,2022-09-30,2022-12-31
110,2013-06-30,2013-09-30
110,2013-09-30,2013-12-31
110,2013-12-31,2014-03-31
110,2014-03-31,2014-06-30
110,2014-06-30,2014-09-30
110,2014-09-30,2014-12-31
110,2014-12-31,2015-03-31
110,2015-03-31,2015-06-30
110,2015-06-30,2015-09-30
110,2015-09-30,2015-12-31
110,2015-12-31,2016-03-31
110,2016-03-31,2016-06-30
110,2016-06-30,2016-09-30
110,2016-09-30,2016-12-31
110,2016-12-31,2017-03-31
110,2017-03-31,2017-06-30
110,2017-06-30,2017-09-30
110,2017-09-30,2017-12-31
110,2017-12-31,2018-03-31
110,2018-03-31,2018-06-30
110,2018-06-30,2018-09-30
110,2018-09-30,2018-12-31
110,2018-12-31,2019-03-31
110,2019-03-31,2019-06-30
110,2019-06-30,2019-09-30
110,2019-09-30,2019-12-31
110,2019-12-31,2020-03-31
110,2020-03-31,2020-06-30
110,2020-06-30,2020-09-30
110,2020-09-30,2020-12-31
110,2020-12-31,2021-03-31
110,2021-03-31,2021-06-30
110,2021-06-30,2021-09-30
110,2021-09-30,2021-12-31
110,2021-12-31,2022-03-31
110,2022-03-31,2022-06-30
110,2022-06-30,2022-09-30
110,2022-09-30,2022-12-31
131,2013-06-30,2013-09-30
131,2013-09-30,2013-12-31
131,2013-12-31,2014-03-31
131,2014-03-31,2014-06-30
131,2014-06-30,2014-09-30
131,2014-09-30,2014-12-31
131,2014-12-31,2015-03-31
131,2015-03-31,2015-06-30
131,2015-06-30,2015-09-30
131,2015-09-30,2015-12-31
131,2015-12-31,2016-03-31
131,2016-03-31,2016-06-30
131,2016-06-30,2016-09-30
131,2016-09-30,2016-12-31
131,2016-12-31,2017-03-31
131,2017-03-31,2017-06-30
131,2017-06-30,2017-09-30
131,2017-09-30,2017-12-31
131,2017-12-31,2018-03-31
131,2018-03-31,2018-06-30
131,2018-06-30,2018-09-30
131,2018-09-30,2018-12-31
131,2018-12-31,2019-03-31
131,2019-03-31,2019-06-30
131,2019-06-30,2019-09-30
131,2019-09-30,2019-12-31
131,2019-12-31,2020-03-31
131,2020-03-31,2020-06-30
131,2020-06-30,2020-09-30
131,2020-09-30,2020-12-31
131,2020-12-31,2021-03-31
131,2021-03-31,2021-06-30
131,2021-06-30,2021-09-30
131,2021-09-30,2021-12-31
131,2021-12-31,2022-03-31
131,2022-03-31,2022-06-30
131,2022-06-30,2022-09-30
131,2022-09-30,2022-12-31
147,2013-06-30,2013-09-30
147,2013-09-30,2013-12-31
147,2013-12-31,2014-03-31
147,2014-03-31,2014-06-30
147,2014-06-30,2014-09-30
147,2014-09-30,2014-12-31
147,2014-12-31,2015-03-31
147,2015-03-31,2015-06-30
147,2015-06-30,2015-09-30
147,2015-09-30,2015-12-31
147,2015-12-31,2016-03-31
147,2016-03-31,2016-06-30
147,2016-06-30,2016-09-30
147,2016-09-30,2016-12-31
147,2016-12-31,2017-03-31
147,2017-03-31,2017-06-30
147,2017-06-30,2017-09-30
147,2017-09-30,2017-12-31
147,2017-12-31,2018-03-31
147,2018-03-31,2018-06-30
147,2018-06-30,2018-09-30
147,2018-09-30,2018-12-31
147,2018-12-31,2019-03-31
147,2019-03-31,2019-06-30
147,2019-06-30,2019-09-30
147,2019-09-30,2019-12-31
147,2019-12-31,2020-03-31
147,2020-03-31,2020-06-30
147,2020-06-30,2020-09-30
147,2020-09-30,2020-12-31
147,2020-12-31,2021-03-31
147,2021-03-31,2021-06-30
147,2021-06-30,2021-09-30
147,2021-09-30,2021-12-31
147,2021-12-31,2022-03-31
147,2022-03-31,2022-06-30
147,2022-06-30,2022-09-30
147,2022-09-30,2022-12-31
148,2013-06-30,2013-09-30
148,2013-09-30,2013-12-31
148,2013-12-31,2014-03-31
148,2014-03-31,2014-06-30
148,2014-06-30,2014-09-30
148,2014-09-30,2014-12-31
148,2014-12-31,2015-03-31
148,2015-03-31,2015-06-30
148,2015-06-30,2015-09-30
148,2015-09-30,2015-12-31
148,2015-12-31,2016-03-31
148,2016-03-31,2016-06-30
148,2016-06-30,2016-09-30
148,2016-09-30,2016-12-31
148,2016-12-31,2017-03-31
148,2017-03-31,2017-06-30
148,2017-06-30,2017-09-30
148,2017-09-30,2017-12-31
148,2017-12-31,2018-03-31
148,2018-03-31,2018-06-30
148,2018-06-30,2018-09-30
148,2018-09-30,2018-12-31
148,2018-12-31,2019-03-31
148,2019-03-31,2019-06-30
148,2019-06-30,2019-09-30
148,2019-09-30,2019-12-31
148,2019-12-31,2020-03-31
148,2020-03-31,2020-06-30
148,2020-06-30,2020-09-30
148,2020-09-30,2020-12-31
148,2020-12-31,2021-03-31
148,2021-03-31,2021-06-30
148,2021-06-30,2021-09-30
148,2021-09-30,2021-12-31
148,2021-12-31,2022-03-31
148,2022-03-31,2022-06-30
148,2022-06-30,2022-09-30
148,2022-09-30,2022-12-31
149,2013-06-30,2013-09-30
149,2013-09-30,2013-12-31
149,2013-12-31,2014-03-31
149,2014-03-31,2014-06-30
149,2014-06-30,2014-09-30
149,2014-09-30,2014-12-31
149,2014-12-31,2015-03-31
149,2015-03-31,2015-06-30
149,2015-06-30,2015-09-30
149,2015-09-30,2015-12-31
149,2015-12-31,2016-03-31
149,2016-03-31,2016-06-30
149,2016-06-30,2016-09-30
149,2016-09-30,2016-12-31
149,2016-12-31,2017-03-31
149,2017-03-31,2017-06-30
149,2017-06-30,2017-09-30
149,2017-09-30,2017-12-31
149,2017-12-31,2018-03-31
149,2018-03-31,2018-06-30
149,2018-06-30,2018-09-30
149,2018-09-30,2018-12-31
149,2018-12-31,2019-03-31
149,2019-03-31,2019-06-30
149,2019-06-30,2019-09-30
149,2019-09-30,2019-12-31
149,2019-12-31,2020-03-31
149,2020-03-31,2020-06-30
149,2020-06-30,2020-09-30
149,2020-09-30,2020-12-31
149,2020-12-31,2021-03-31
149,2021-03-31,2021-06-30
149,2021-06-30,2021-09-30
149,2021-09-30,2021-12-31
149,2021-12-31,2022-03-31
149,2022-03-31,2022-06-30
149,2022-06-30,2022-09-30
149,2022-09-30,2022-12-31
155,2013-06-30,2013-09-30
155,2013-09-30,2013-12-31
155,2013-12-31,2014-03-31
155,2014-03-31,2014-06-30
155,2014-06-30,2014-09-30
155,2014-09-30,2014-12-31
155,2014-12-31,2015-03-31
155,2015-03-31,2015-06-30
155,2015-06-30,2015-09-30
155,2015-09-30,2015-12-31
155,2015-12-31,2016-03-31
155,2016-03-31,2016-06-30
155,2016-06-30,2016-09-30
155,2016-09-30,2016-12-31
155,2016-12-31,2017-03-31
155,2017-03-31,2017-06-30
155,2017-06-30,2017-09-30
155,2017-09-30,2017-12-31
155,2017-12-31,2018-03-31
155,2018-03-31,2018-06-30
155,2018-06-30,2018-09-30
155,2018-09-30,2018-12-31
155,2018-12-31,2019-03-31
155,2019-03-31,2019-06-30
155,2019-06-30,2019-09-30
155,2019-09-30,2019-12-31
155,2019-12-31,2020-03-31
155,2020-03-31,2020-06-30
155,2020-06-30,2020-09-30
155,2020-09-30,2020-12-31
155,2020-12-31,2021-03-31
155,2021-03-31,2021-06-30
155,2021-06-30,2021-09-30
155,2021-09-30,2021-12-31
155,2021-12-31,2022-03-31
155,2022-03-31,2022-06-30
155,2022-06-30,2022-09-30
155,2022-09-30,2022-12-31
156,2013-06-30,2013-09-30
156,2013-09-30,2013-12-31
156,2013-12-31,2014-03-31
156,2014-03-31,2014-06-30
160,2013-06-30,2013-09-30
160,2013-09-30,2013-12-31
160,2013-12-31,2014-03-31
160,2014-03-31,2014-06-30
160,2014-06-30,2014-09-30
160,2014-09-30,2014-12-31
160,2014-12-31,2015-03-31
160,2015-03-31,2015-06-30
160,2015-06-30,2015-09-30
160,2015-09-30,2015-12-31
160,2015-12-31,2016-03-31
160,2016-03-31,2016-06-30
160,2016-06-30,2016-09-30
160,2016-09-30,2016-12-31
160,2016-12-31,2017-03-31
160,2017-03-31,2017-06-30
160,2017-06-30,2017-09-30
160,2017-09-30,2017-12-31
160,2017-12-31,2018-03-31
160,2018-03-31,2018-06-30
160,2018-06-30,2018-09-30
160,2018-09-30,2018-12-31
160,2018-12-31,2019-03-31
160,2019-03-31,2019-06-30
160,2019-06-30,2019-09-30
160,2019-09-30,2019-12-31
160,2019-12-31,2020-03-31
160,2020-03-31,2020-06-30
160,2020-06-30,2020-09-30
160,2020-09-30,2020-12-31
160,2020-12-31,2021-03-31
160,2021-03-31,2021-06-30
160,2021-06-30,2021-09-30
160,2021-09-30,2021-12-31
160,2021-12-31,2022-03-31
160,2022-03-31,2022-06-30
160,2022-06-30,2022-09-30
160,2022-09-30,2022-12-31
169,2013-06-30,2013-09-30
169,2013-09-30,2013-12-31
169,2013-12-31,2014-03-31
169,2014-03-31,2014-06-30
169,2014-06-30,2014-09-30
169,2014-09-30,2014-12-31
169,2014-12-31,2015-03-31
169,2015-03-31,2015-06-30
169,2015-06-30,2015-09-30
169,2015-09-30,2015-12-31
169,2015-12-31,2016-03-31
169,2016-03-31,2016-06-30
169,2016-06-30,2016-09-30
169,2016-09-30,2016-12-31
169,2016-12-31,2017-03-31
169,2017-03-31,2017-06-30
169,2017-06-30,2017-09-30
169,2017-09-30,2017-12-31
169,2017-12-31,2018-03-31
169,2018-03-31,2018-06-30
169,2018-06-30,2018-09-30
169,2018-09-30,2018-12-31
169,2018-12-31,2019-03-31
169,2019-03-31,2019-06-30
169,2019-06-30,2019-09-30
169,2019-09-30,2019-12-31
169,2019-12-31,2020-03-31
169,2020-03-31,2020-06-30
169,2020-06-30,2020-09-30
169,2020-09-30,2020-12-31
169,2020-12-31,2021-03-31
169,2021-03-31,2021-06-30
169,2021-06-30,2021-09-30
169,2021-09-30,2021-12-31
169,2021-12-31,2022-03-31
169,2022-03-31,2022-06-30
169,2022-06-30,2022-09-30
169,2022-09-30,2022-12-31
170,2013-06-30,2013-09-30
170,2013-09-30,2013-12-31
170,2013-12-31,2014-03-31
170,2014-03-31,2014-06-30
170,2014-06-30,2014-09-30
170,2014-09-30,2014-12-31
170,2014-12-31,2015-03-31
170,2015-03-31,2015-06-30
170,2015-06-30,2015-09-30
170,2015-09-30,2015-12-31
170,2015-12-31,2016-03-31
170,2016-03-31,2016-06-30
170,2016-06-30,2016-09-30
170,2016-09-30,2016-12-31
170,2016-12-31,2017-03-31
170,2017-03-31,2017-06-30
170,2017-06-30,2017-09-30
170,2017-09-30,2017-12-31
170,2017-12-31,2018-03-31
170,2018-03-31,2018-06-30
170,2018-06-30,2018-09-30
170,2018-09-30,2018-12-31
170,2018-12-31,2019-03-31
170,2019-03-31,2019-06-30
170,2019-06-30,2019-09-30
170,2019-09-30,2019-12-31
170,2019-12-31,2020-03-31
170,2020-03-31,2020-06-30
170,2020-06-30,2020-09-30
170,2020-09-30,2020-12-31
170,2020-12-31,2021-03-31
170,2021-03-31,2021-06-30
170,2021-06-30,2021-09-30
170,2021-09-30,2021-12-31
170,2021-12-31,2022-03-31
170,2022-03-31,2022-06-30
170,2022-06-30,2022-09-30
170,2022-09-30,2022-12-31
172,2013-06-30,2013-09-30
172,2013-09-30,2013-12-31
172,2013-12-31,2014-03-31
172,2014-03-31,2014-06-30
172,2014-06-30,2014-09-30
172,2014-09-30,2014-12-31
172,2014-12-31,2015-03-31
172,2015-03-31,2015-06-30
172,2015-06-30,2015-09-30
172,2015-09-30,2015-12-31
172,2015-12-31,2016-03-31
172,2016-03-31,2016-06-30
172,2016-06-30,2016-09-30
172,2016-09-30,2016-12-31
172,2016-12-31,2017-03-31
172,2017-03-31,2017-06-30
172,2017-06-30,2017-09-30
172,2017-09-30,2017-12-31
172,2017-12-31,2018-03-31
172,2018-03-31,2018-06-30
172,2018-06-30,2018-09-30
172,2018-09-30,2018-12-31
172,2018-12-31,2019-03-31
172,2019-03-31,2019-06-30
172,2019-06-30,2019-09-30
172,2019-09-30,2019-12-31
172,2019-12-31,2020-03-31
172,2020-03-31,2020-06-30
172,2020-06-30,2020-09-30
172,2020-09-30,2020-12-31
172,2020-12-31,2021-03-31
172,2021-03-31,2021-06-30
172,2021-06-30,2021-09-30
172,2021-09-30,2021-12-31
172,2021-12-31,2022-03-31
172,2022-03-31,2022-06-30
172,2022-06-30,2022-09-30
172,2022-09-30,2022-12-31
173,2013-06-30,2013-09-30
173,2013-09-30,2013-12-31
173,2013-12-31,2014-03-31
173,2014-03-31,2014-06-30
173,2014-06-30,2014-09-30
173,2014-09-30,2014-12-31
175,2013-06-30,2013-09-30
175,2013-09-30,2013-12-31
175,2013-12-31,2014-03-31
175,2014-03-31,2014-06-30
175,2014-06-30,2014-09-30
175,2014-09-30,2014-12-31
175,2014-12-31,2015-03-31
175,2015-03-31,2015-06-30
175,2015-06-30,2015-09-30
175,2015-09-30,2015-12-31
175,2015-12-31,2016-03-31
175,2016-03-31,2016-06-30
175,2016-06-30,2016-09-30
175,2016-09-30,2016-12-31
175,2016-12-31,2017-03-31
175,2017-03-31,2017-06-30
175,2017-06-30,2017-09-30
175,2017-09-30,2017-12-31
175,2017-12-31,2018-03-31
175,2018-03-31,2018-06-30
175,2018-06-30,2018-09-30
175,2018-09-30,2018-12-31
175,2018-12-31,2019-03-31
175,2019-03-31,2019-06-30
175,2019-06-30,2019-09-30
175,2019-09-30,2019-12-31
175,2019-12-31,2020-03-31
175,2020-03-31,2020-06-30
175,2020-06-30,2020-09-30
175,2020-09-30,2020-12-31
175,2020-12-31,2021-03-31
175,2021-03-31,2021-06-30
175,2021-06-30,2021-09-30
175,2021-09-30,2021-12-31
175,2021-12-31,2022-03-31
175,2022-03-31,2022-06-30
175,2022-06-30,2022-09-30
175,2022-09-30,2022-12-31
178,2013-06-30,2013-09-30
178,2013-09-30,2013-12-31
178,2013-12-31,2014-03-31
178,2014-03-31,2014-06-30
178,2014-06-30,2014-09-30
178,2014-09-30,2014-12-31
178,2014-12-31,2015-03-31
178,2015-03-31,2015-06-30
178,2015-06-30,2015-09-30
178,2015-09-30,2015-12-31
178,2015-12-31,2016-03-31
178,2016-03-31,2016-06-30
178,2016-06-30,2016-09-30
178,2016-09-30,2016-12-31
178,2016-12-31,2017-03-31
178,2017-03-31,2017-06-30
178,2017-06-30,2017-09-30
178,2017-09-30,2017-12-31
178,2017-12-31,2018-03-31
178,2018-03-31,2018-06-30
178,2018-06-30,2018-09-30
178,2018-09-30,2018-12-31
178,2018-12-31,2019-03-31
178,2019-03-31,2019-06-30
178,2019-06-30,2019-09-30
178,2019-09-30,2019-12-31
178,2019-12-31,2020-03-31
178,2020-03-31,2020-06-30
178,2020-06-30,2020-09-30
178,2020-09-30,2020-12-31
178,2020-12-31,2021-03-31
178,2021-03-31,2021-06-30
178,2021-06-30,2021-09-30
178,2021-09-30,2021-12-31
178,2021-12-31,2022-03-31
178,2022-03-31,2022-06-30
178,2022-06-30,2022-09-30
178,2022-09-30,2022-12-31
183,2013-06-30,2013-09-30
183,2013-09-30,2013-12-31
183,2013-12-31,2014-03-31
183,2014-03-31,2014-06-30
183,2014-06-30,2014-09-30
183,2014-09-30,2014-12-31
183,2014-12-31,2015-03-31
183,2015-03-31,2015-06-30
183,2015-06-30,2015-09-30
183,2015-09-30,2015-12-31
183,2015-12-31,2016-03-31
183,2016-03-31,2016-06-30
183,2016-06-30,2016-09-30
183,2016-09-30,2016-12-31
183,2016-12-31,2017-03-31
183,2017-03-31,2017-06-30
183,2017-06-30,2017-09-30
183,2017-09-30,2017-12-31
183,2017-12-31,2018-03-31
183,2018-03-31,2018-06-30
183,2018-06-30,2018-09-30
183,2018-09-30,2018-12-31
183,2018-12-31,2019-03-31
183,2019-03-31,2019-06-30
183,2019-06-30,2019-09-30
183,2019-09-30,2019-12-31
183,2019-12-31,2020-03-31
183,2020-03-31,2020-06-30
183,2020-06-30,2020-09-30
183,2020-09-30,2020-12-31
183,2020-12-31,2021-03-31
183,2021-03-31,2021-06-30
183,2021-06-30,2021-09-30
183,2021-09-30,2021-12-31
183,2021-12-31,2022-03-31
183,2022-03-31,2022-06-30
183,2022-06-30,2022-09-30
183,2022-09-30,2022-12-31
193,2013-06-30,2013-09-30
193,2013-09-30,2013-12-31
193,2013-12-31,2014-03-31
193,2014-03-31,2014-06-30
193,2014-06-30,2014-09-30
193,2014-09-30,2014-12-31
193,2014-12-31,2015-03-31
193,2015-03-31,2015-06-30
193,2015-06-30,2015-09-30
193,2015-09-30,2015-12-31
193,2015-12-31,2016-03-31
193,2016-03-31,2016-06-30
193,2016-06-30,2016-09-30
193,2016-09-30,2016-12-31
193,2016-12-31,2017-03-31
193,2017-03-31,2017-06-30
193,2017-06-30,2017-09-30
193,2017-09-30,2017-12-31
193,2017-12-31,2018-03-31
193,2018-03-31,2018-06-30
193,2018-06-30,2018-09-30
193,2018-09-30,2018-12-31
193,2018-12-31,2019-03-31
193,2019-03-31,2019-06-30
195,2013-06-30,2013-09-30
195,2013-09-30,2013-12-31
195,2013-12-31,2014-03-31
195,2014-03-31,2014-06-30
195,2014-06-30,2014-09-30
195,2014-09-30,2014-12-31
195,2014-12-31,2015-03-31
195,2015-03-31,2015-06-30
195,2015-06-30,2015-09-30
195,2015-09-30,2015-12-31
195,2015-12-31,2016-03-31
197,2013-06-30,2013-09-30
197,2013-09-30,2013-12-31
197,2013-12-31,2014-03-31
197,2014-03-31,2014-06-30
197,2014-06-30,2014-09-30
197,2014-09-30,2014-12-31
197,2014-12-31,2015-03-31
197,2015-03-31,2015-06-30
197,2015-06-30,2015-09-30
197,2015-09-30,2015-12-31
197,2015-12-31,2016-03-31
197,2016-03-31,2016-06-30
197,2016-06-30,2016-09-30
197,2016-09-30,2016-12-31
197,2016-12-31,2017-03-31
197,2017-03-31,2017-06-30
197,2017-06-30,2017-09-30
197,2017-09-30,2017-12-31
197,2017-12-31,2018-03-31
197,2018-03-31,2018-06-30
197,2018-06-30,2018-09-30
197,2018-09-30,2018-12-31
197,2018-12-31,2019-03-31
197,2019-03-31,2019-06-30
197,2019-06-30,2019-09-30
197,2019-09-30,2019-12-31
197,2019-12-31,2020-03-31
197,2020-03-31,2020-06-30
197,2020-06-30,2020-09-30
197,2020-09-30,2020-12-31
197,2020-12-31,2021-03-31
197,2021-03-31,2021-06-30
197,2021-06-30,2021-09-30
197,2021-09-30,2021-12-31
197,2021-12-31,2022-03-31
197,2022-03-31,2022-06-30
197,2022-06-30,2022-09-30
197,2022-09-30,2022-12-31
210,2013-06-30,2013-09-30
210,2013-09-30,2013-12-31
210,2013-12-31,2014-03-31
210,2014-03-31,2014-06-30
210,2014-06-30,2014-09-30
210,2014-09-30,2014-12-31
210,2014-12-31,2015-03-31
210,2015-03-31,2015-06-30
210,2015-06-30,2015-09-30
210,2015-09-30,2015-12-31
210,2015-12-31,2016-03-31
210,2016-03-31,2016-06-30
210,2016-06-30,2016-09-30
210,2016-09-30,2016-12-31
210,2016-12-31,2017-03-31
210,2017-03-31,2017-06-30
210,2017-06-30,2017-09-30
210,2017-09-30,2017-12-31
210,2017-12-31,2018-03-31
210,2018-03-31,2018-06-30
210,2018-06-30,2018-09-30
210,2018-09-30,2018-12-31
210,2018-12-31,2019-03-31
210,2019-03-31,2019-06-30
210,2019-06-30,2019-09-30
210,2019-09-30,2019-12-31
210,2019-12-31,2020-03-31
210,2020-03-31,2020-06-30
210,2020-06-30,2020-09-30
210,2020-09-30,2020-12-31
210,2020-12-31,2021-03-31
210,2021-03-31,2021-06-30
210,2021-06-30,2021-09-30
210,2021-09-30,2021-12-31
210,2021-12-31,2022-03-31
210,2022-03-31,2022-06-30
210,2022-06-30,2022-09-30
210,2022-09-30,2022-12-31
214,2013-06-30,2013-09-30
214,2013-09-30,2013-12-31
214,2013-12-31,2014-03-31
214,2014-03-31,2014-06-30
214,2014-06-30,2014-09-30
214,2014-09-30,2014-12-31
214,2014-12-31,2015-03-31
214,2015-03-31,2015-06-30
214,2015-06-30,2015-09-30
214,2015-09-30,2015-12-31
214,2015-12-31,2016-03-31
214,2016-03-31,2016-06-30
214,2016-06-30,2016-09-30
214,2016-09-30,2016-12-31
214,2016-12-31,2017-03-31
214,2017-03-31,2017-06-30
214,2017-06-30,2017-09-30
214,2017-09-30,2017-12-31
214,2017-12-31,2018-03-31
214,2018-03-31,2018-06-30
214,2018-06-30,2018-09-30
214,2018-09-30,2018-12-31
214,2018-12-31,2019-03-31
214,2019-03-31,2019-06-30
214,2019-06-30,2019-09-30
214,2019-09-30,2019-12-31
214,2019-12-31,2020-03-31
214,2020-03-31,2020-06-30
214,2020-06-30,2020-09-30
214,2020-09-30,2020-12-31
214,2020-12-31,2021-03-31
214,2021-03-31,2021-06-30
214,2021-06-30,2021-09-30
214,2021-09-30,2021-12-31
214,2021-12-31,2022-03-31
214,2022-03-31,2022-06-30
214,2022-06-30,2022-09-30
214,2022-09-30,2022-12-31
219,2013-06-30,2013-09-30
219,2013-09-30,2013-12-31
219,2013-12-31,2014-03-31
219,2014-03-31,2014-06-30
223,2013-06-30,2013-09-30
223,2013-09-30,2013-12-31
223,2013-12-31,2014-03-31
223,2014-03-31,2014-06-30
223,2014-06-30,2014-09-30
223,2014-09-30,2014-12-31
223,2014-12-31,2015-03-31
223,2015-03-31,2015-06-30
223,2015-06-30,2015-09-30
223,2015-09-30,2015-12-31
223,2015-12-31,2016-03-31
223,2016-03-31,2016-06-30
223,2016-06-30,2016-09-30
223,2016-09-30,2016-12-31
223,2016-12-31,2017-03-31
223,2017-03-31,2017-06-30
223,2017-06-30,2017-09-30
223,2017-09-30,2017-12-31
223,2017-12-31,2018-03-31
223,2018-03-31,2018-06-30
223,2018-06-30,2018-09-30
223,2018-09-30,2018-12-31
223,2018-12-31,2019-03-31
223,2019-03-31,2019-06-30
223,2019-06-30,2019-09-30
223,2019-09-30,2019-12-31
223,2019-12-31,2020-03-31
223,2020-03-31,2020-06-30
223,2020-06-30,2020-09-30
223,2020-09-30,2020-12-31
223,2020-12-31,2021-03-31
223,2021-03-31,2021-06-30
223,2021-06-30,2021-09-30
223,2021-09-30,2021-12-31
223,2021-12-31,2022-03-31
225,2013-06-30,2013-09-30
225,2013-09-30,2013-12-31
225,2013-12-31,2014-03-31
225,2014-03-31,2014-06-30
225,2014-06-30,2014-09-30
225,2014-09-30,2014-12-31
225,2014-12-31,2015-03-31
225,2015-03-31,2015-06-30
225,2015-06-30,2015-09-30
225,2015-09-30,2015-12-31
225,2015-12-31,2016-03-31
225,2016-03-31,2016-06-30
225,2016-06-30,2016-09-30
225,2016-09-30,2016-12-31
225,2016-12-31,2017-03-31
225,2017-03-31,2017-06-30
225,2017-06-30,2017-09-30
225,2017-09-30,2017-12-31
225,2017-12-31,2018-03-31
225,2018-03-31,2018-06-30
225,2018-06-30,2018-09-30
225,2018-09-30,2018-12-31
225,2018-12-31,2019-03-31
225,2019-03-31,2019-06-30
225,2019-06-30,2019-09-30
225,2019-09-30,2019-12-31
225,2019-12-31,2020-03-31
225,2020-03-31,2020-06-30
225,2020-06-30,2020-09-30
225,2020-09-30,2020-12-31
225,2020-12-31,2021-03-31
225,2021-03-31,2021-06-30
225,2021-06-30,2021-09-30
225,2021-09-30,2021-12-31
225,2021-12-31,2022-03-31
225,2022-03-31,2022-06-30
226,2013-06-30,2013-09-30
226,2013-09-30,2013-12-31
226,2013-12-31,2014-03-31
226,2014-03-31,2014-06-30
226,2014-06-30,2014-09-30
226,2014-09-30,2014-12-31
226,2014-12-31,2015-03-31
226,2015-03-31,2015-06-30
226,2015-06-30,2015-09-30
226,2015-09-30,2015-12-31
226,2015-12-31,2016-03-31
226,2016-03-31,2016-06-30
226,2016-06-30,2016-09-30
226,2016-09-30,2016-12-31
226,2016-12-31,2017-03-31
226,2017-03-31,2017-06-30
226,2017-06-30,2017-09-30
226,2017-09-30,2017-12-31
226,2017-12-31,2018-03-31
226,2018-03-31,2018-06-30
226,2018-06-30,2018-09-30
226,2018-09-30,2018-12-31
226,2018-12-31,2019-03-31
226,2019-03-31,2019-06-30
226,2019-06-30,2019-09-30
226,2019-09-30,2019-12-31
226,2019-12-31,2020-03-31
226,2020-03-31,2020-06-30
226,2020-06-30,2020-09-30
226,2020-09-30,2020-12-31
226,2020-12-31,2021-03-31
226,2021-03-31,2021-06-30
226,2021-06-30,2021-09-30
226,2021-09-30,2021-12-31
226,2021-12-31,2022-03-31
226,2022-03-31,2022-06-30
226,2022-06-30,2022-09-30
226,2022-09-30,2022-12-31
