FAILDATE,CERT,RESTYPE,NAME,ID
9/28/1984,16148.0,ASSISTANCE,ORANGE SAVINGS BANK,921
9/21/1984,2304.0,FAILURE,SECURITY STATE BANK,919
9/21/1984,27781.0,ASSISTANCE,CONTINENTAL FS&LA,920
9/20/1984,22369.0,FAILURE,CENTURY NATIONAL BANK,918
9/19/1984,16531.0,FAILURE,BANK OF VERDIGRE & TRUST COMPANY,917
9/14/1984,19119.0,FAILURE,COMMUNITY BK & TR CO.,916
9/7/1984,233.0,FAILURE,OAKLAND SAVINGS BANK,914
9/7/1984,29456.0,ASSISTANCE,UNION FS&LA,915
9/6/1984,13256.0,FAILURE,DAVID CITY BANK,913
9/1/1984,29892.0,ASSISTANCE,RHODE ISLAND FS&LA,912
8/31/1984,22485.0,FAILURE,BANK OF THE NORTHWEST,911
8/28/1984,28418.0,ASSISTANCE,FIDELITY FS&LA,909
8/28/1984,31284.0,ASSISTANCE,AMERICAN HERITAGE SAVINGS FA,910
8/24/1984,9219.0,FAILURE,HEREFORD STATE BANK,908
8/22/1984,4780.0,FAILURE,THE FIRST STATE BANK,907
8/16/1984,14422.0,FAILURE,AMERICAN NAT BK IN MCLEAN,905
8/16/1984,23765.0,FAILURE,GIROD TRUST COMPANY,906
8/10/1984,10480.0,FAILURE,PEOPLES STATE BANK OF CLAY COUNTY,902
8/10/1984,14796.0,FAILURE,THE TINGLEY STATE SAVINGS BANK,903
8/10/1984,28546.0,ASSISTANCE,CENTURY FS&LA,904
8/9/1984,3895.0,FAILURE,JACKSON COUNTY NATIONAL BANK,901
8/1/1984,31414.0,ASSISTANCE,MITCHELL HOME S&LA,900
7/24/1984,10699.0,FAILURE,COALMONT SAVINGS BANK,898
7/24/1984,31392.0,ASSISTANCE,"QUEEN CITY S&LA, WA",899
7/19/1984,18510.0,FAILURE,THE GUARANTY BK OF SAINT PAUL,897
7/18/1984,29182.0,ASSISTANCE,WINDOM FS&LA,896
7/12/1984,3782.0,FAILURE,THE COFFEEN NATIONAL BANK,895
6/29/1984,16654.0,FAILURE,EAST TEXAS BK & TR CO.,894
6/27/1984,9175.0,FAILURE,AMERICAN BANK,893
6/21/1984,4424.0,FAILURE,THE FARMERS NAT BK OF AURELIA,892
6/18/1984,12213.0,FAILURE,REPUBLIC BK OF KANSAS CITY,891
6/15/1984,5631.0,FAILURE,THE CORNING BANK,888
6/15/1984,9009.0,FAILURE,FARMERS STATE BANK,889
6/15/1984,20188.0,FAILURE,THE LAWRENCE COUNTY BANK,890
6/8/1984,23362.0,FAILURE,STEWARDSHIP BANK OF OREGON,886
6/8/1984,31644.0,ASSISTANCE,AMERICAN S&LA,887
6/5/1984,9054.0,FAILURE,CHEROKEE COUNTY BANK,885
6/1/1984,22848.0,FAILURE,GARDEN GROVE COMMUNITY BANK,884
5/24/1984,24098.0,FAILURE,FIRST NAT BK OF PRIOR LAKE,883
5/18/1984,11791.0,FAILURE,PLANTERS TRUST & SAVINGS BANK OF OPELOUSAS,879
5/18/1984,21410.0,FAILURE,BANK OF IRVINE,880
5/18/1984,21891.0,FAILURE,BLEDSOE COUNTY BANK,881
5/18/1984,22568.0,FAILURE,WASHINGTON NAT BK OF CHICAGO,882
5/17/1984,3622.0,ASSISTANCE,CONTINENTAL ILLINOIS NAT BK & TR,878
5/16/1984,31636.0,ASSISTANCE,INVESTORS S&LA,877
5/11/1984,17036.0,FAILURE,THE MISSISSIPPI BANK,875
5/11/1984,18112.0,FAILURE,FIRST CONTINENTAL BANK & TRUST COMPANY OF,876
5/8/1984,23358.0,FAILURE,THE NAT BK OF CARMEL,874
5/4/1984,5239.0,FAILURE,THE FIRST NAT BK OF RUSHFORD,870
5/4/1984,19091.0,FAILURE,WESTERN NATIONAL BK OF CASPER,871
5/4/1984,22861.0,FAILURE,STATE BANK OF MILLS,872
5/4/1984,23335.0,FAILURE,FIRST NATIONAL BANK,873
4/27/1984,1472.0,FAILURE,CITIZENS BK OF MONROE COUNTY,868
4/27/1984,22744.0,FAILURE,WEST COAST BANK,869
4/26/1984,18527.0,FAILURE,UNITED OF AMERICA BANK,867
4/19/1984,4380.0,FAILURE,THE SHELBY NAT BK OF SHELBYVILLE,865
4/19/1984,9312.0,FAILURE,GAMALIEL BANK,866
4/13/1984,18961.0,FAILURE,SECURITY NATIONAL BK OF LUBBOCK,864
4/6/1984,20227.0,FAILURE,FIRST SECURITY BANK,862
4/6/1984,22210.0,FAILURE,WATAUGA VALLEY BANK,863
4/3/1984,31836.0,FAILURE,AMERICAN S&LA,861
4/2/1984,29184.0,ASSISTANCE,FIRST FS AND LA OF GRAND FORKS AND MINOT,860
4/1/1984,30911.0,ASSISTANCE,SCANDIA S&LA,859
3/16/1984,15783.0,FAILURE,SEMINOLE STATE NATIONAL BANK,857
3/16/1984,22093.0,FAILURE,HERITAGE BANK,858
3/14/1984,31716.0,FAILURE,EMPIRE S&LA,856
3/9/1984,14598.0,FAILURE,NATIONAL BANK AND TRUST COMPANY OF TRAVERS,855
3/2/1984,22784.0,FAILURE,UNITED BANK OF OREGON,853
3/2/1984,22922.0,FAILURE,ALL AMERICAN NATIONAL BANK,854
3/1/1984,30102.0,ASSISTANCE,HOME S&LA,852
2/17/1984,1177.0,FAILURE,BROWNFIELD STATE BK & TR CO.,851
2/10/1984,19282.0,FAILURE,WEST OLYMPIA BANK,850
2/8/1984,10466.0,FAILURE,HERITAGE BANK OF BUREAU COUNTY,849
2/3/1984,843.0,FAILURE,THE TUCKER COUNTY BANK,847
2/3/1984,22929.0,FAILURE,EMERALD EMPIRE BANKING CO.,848
1/27/1984,20567.0,FAILURE,INDIAN SPRINGS STATE BANK,845
1/27/1984,31584.0,FAILURE,UNION MUTUAL S&LA,846
1/20/1984,9960.0,FAILURE,CITY & COUNTY BK OF JEFFERSON CT,844
1/6/1984,4971.0,FAILURE,FARMERS BK & TR CO.,843
12/30/1983,31558.0,ASSISTANCE,FIRST FS&LA OF MONROEVILLE,842
12/27/1983,27882.0,ASSISTANCE,CITIZENS S&LA,841
12/16/1983,431.0,FAILURE,THE BANK OF RED OAK,840
12/13/1983,1731.0,FAILURE,BANK OF HACKLEBURG,839
12/9/1983,23674.0,FAILURE,UNION TRUST COMPANY,838
12/2/1983,31114.0,FAILURE,METRO FS&LA,837
12/1/1983,30478.0,ASSISTANCE,BOHEMIAN S&LA,836
11/25/1983,11692.0,FAILURE,ATKINSON TRUST & SAVINGS BANK,835
11/14/1983,28768.0,ASSISTANCE,FIRST FS&LA OF FT. WAYNE,831
11/14/1983,29453.0,ASSISTANCE,SOUTH BEND FS&LA,832
11/14/1983,31275.0,ASSISTANCE,AMERICAN FS&LA,833
11/14/1983,31557.0,ASSISTANCE,FT. WAYNE FS&LA,834
11/11/1983,2166.0,FAILURE,FIRST NAT BK OF BROWNING,830
11/3/1983,31281.0,FAILURE,"STATE OF CLOVIS, SA",829
10/28/1983,30642.0,FAILURE,CLEVELAND COMMUNITY SAVINGS CO.,828
10/14/1983,3343.0,FAILURE,THE FIRST NAT BK OF MIDLAND,826
10/14/1983,30396.0,ASSISTANCE,FIRST CAROLINA FS&LA,827
10/7/1983,22807.0,FAILURE,THE DESCHUTES BANK,825
10/1/1983,15955.0,ASSISTANCE,AUBURN SAVINGS BANK,824
9/30/1983,17957.0,FAILURE,NATIONAL BK OF ODESSA,820
9/30/1983,19609.0,FAILURE,DOMINION BK OF DENVER,821
9/30/1983,28181.0,ASSISTANCE,BASTROP FS&LA,822
9/30/1983,31178.0,ASSISTANCE,SECURITY S&LA,823
9/16/1983,20736.0,FAILURE,WARREN COUNTY BANK,819
9/2/1983,16614.0,FAILURE,THE DOUGLASS STATE BANK,818
9/1/1983,28365.0,ASSISTANCE,CITIZENS FS&LA OF MARYSVILLE,817
8/31/1983,28881.0,ASSISTANCE,SUBURBAN S&LA,812
8/31/1983,29255.0,ASSISTANCE,1ST FS&LA OF E. CHICAGO,813
8/31/1983,29651.0,ASSISTANCE,GARY FS&LA,814
8/31/1983,30170.0,ASSISTANCE,WASHINGTON FS&LA,815
8/31/1983,30932.0,ASSISTANCE,COMMUNITY FS&LA,816
8/26/1983,22577.0,FAILURE,UNITED SOUTHERN BANK OF CLARKSVILLE,811
8/12/1983,17815.0,FAILURE,FIRST COMMERCE BK OF HAWKINS CTY,809
8/12/1983,30861.0,ASSISTANCE,GIBRALTAR S&LA,810
8/5/1983,3643.0,FAILURE,THE FIRST NAT BK OF DANVERS,804
8/5/1983,9572.0,ASSISTANCE,OREGON MUTUAL SAVINGS BANK,805
8/5/1983,28457.0,ASSISTANCE,FIRST FLORIDA S&LA,806
8/5/1983,31603.0,ASSISTANCE,MIDDLE PNSLA NRTH. NECK FS&LA,807
8/5/1983,31885.0,ASSISTANCE,MT. VERNON S&LA,808
7/29/1983,8429.0,FAILURE,FIRST PEOPLES BANK OF WASHINGTON COUNTY,802
7/29/1983,22765.0,FAILURE,METRO BANK,803
7/22/1983,30484.0,ASSISTANCE,GUARANTY FS&LA,801
7/8/1983,4963.0,FAILURE,THE FIRST CENTRAL BANK,797
7/8/1983,13189.0,FAILURE,BANK OF NIOBRARA,798
7/8/1983,16946.0,FAILURE,UNION NAT BK OF CHICAGO,799
7/8/1983,31172.0,FAILURE,ANTIOCH S&LA,800
7/5/1983,29843.0,ASSISTANCE,PROVIDENT S&LA,796
7/1/1983,27620.0,ASSISTANCE,MUTUAL FS&LA OF MASON CITY,795
6/30/1983,23501.0,FAILURE,MINERAL BK OF NEVADA,794
6/24/1983,19261.0,FAILURE,WESTERN NAT BK OF LOVELL,791
6/24/1983,28255.0,ASSISTANCE,NORTHERN FS&LA,792
6/24/1983,31288.0,ASSISTANCE,COLONIAL SA,793
6/17/1983,6066.0,FAILURE,COMMUNITY BANK,790
6/10/1983,30549.0,ASSISTANCE,FIRST FS&LA OF SIOUX FALLS,788
6/10/1983,31475.0,ASSISTANCE,FIRST DAKOTA HOME S&LA,789
6/6/1983,31640.0,ASSISTANCE,JACKSON FS&LA,787
6/3/1983,29489.0,ASSISTANCE,WOMEN'S FS&LA,786
6/2/1983,31207.0,ASSISTANCE,FIRST FS&LA OF WALWORTH COUNTY,785
5/31/1983,27994.0,ASSISTANCE,CONTINENTAL S&LA,784
5/27/1983,1473.0,FAILURE,CITY & COUNTY BK OF ROANE CTY,778
5/27/1983,4925.0,FAILURE,CITY & COUNTY BK OF ANDERSON CTY,779
5/27/1983,20332.0,FAILURE,UNITED AMERICAN BANK IN HAMILTON COUNTY,780
5/27/1983,20494.0,FAILURE,CITY & COUNTY BK OF KNOX COUNTY,781
5/27/1983,21030.0,FAILURE,UNITED SOUTHERN BK OF NASHVILLE,782
5/27/1983,21364.0,FAILURE,THE COMMERCIAL BK OF CALIFORNIA,783
5/6/1983,1483.0,FAILURE,SMITH COUNTY BANK,777
4/29/1983,18550.0,FAILURE,FIRST NAT BK OF OAK LAWN,775
4/29/1983,22808.0,FAILURE,HERITAGE BANK,776
4/28/1983,27784.0,ASSISTANCE,GUARANTY S&LA,774
4/15/1983,15301.0,FAILURE,SPARTA-SANDERS STATE BANK,773
4/11/1983,30354.0,ASSISTANCE,NORTHWESTERN S&LA,772
4/8/1983,1810.0,FAILURE,THE INA STATE BANK,770
4/8/1983,23143.0,FAILURE,BANK OF SAN MARINO,771
4/6/1983,30841.0,ASSISTANCE,BISCAYNE FS&LA,769
4/1/1983,31863.0,ASSISTANCE,NORTH MISSISSIPPI S&LA,768
3/25/1983,23043.0,FAILURE,BEAR CREEK VALLEY BANK,767
3/24/1983,16290.0,FAILURE,PRAIRIE COUNTY BANK,766
3/21/1983,31338.0,ASSISTANCE,TWIN PINES FS&LA,765
3/18/1983,20461.0,FAILURE,PAN AMERICAN NATIONAL BANK,763
3/18/1983,22310.0,FAILURE,COLUMBIA PACIFIC BK & TR CO.,764
3/11/1983,23085.0,FAILURE,NEWPORT HARBOUR NATIONAL BANK,762
3/5/1983,31258.0,ASSISTANCE,FIRST FS&LA OF NEWPORT NEWS,760
3/5/1983,31306.0,ASSISTANCE,PENINSULA FS&LA,761
3/4/1983,29964.0,ASSISTANCE,LEADER S&LA,759
3/1/1983,27823.0,ASSISTANCE,GEM FS&LA,757
3/1/1983,28324.0,ASSISTANCE,UNITED S&LA,758
2/28/1983,28333.0,ASSISTANCE,FIRST FS&LA OF MOBERLY,755
2/28/1983,30814.0,ASSISTANCE,CARONDELET S&LA ALSO CASE 115,756
2/25/1983,19020.0,FAILURE,AMERICAN CITY BANK,754
2/18/1983,23035.0,FAILURE,MERCHANTS & FARMERS STATE BANK,753
2/14/1983,4943.0,ASSISTANCE,UNITED AMERICAN BK IN KNOXVILLE,752
2/12/1983,22880.0,FAILURE,AMERICAN STATE BANK,750
2/12/1983,30558.0,ASSISTANCE,METROPOLITAN SA,751
2/9/1983,15748.0,FAILURE,STATE BANK OF BARNUM,748
2/9/1983,16065.0,ASSISTANCE,DRY DOCK SAVINGS BANK,749
2/3/1983,30092.0,FAILURE,MANNING S&LA,747
1/21/1983,8593.0,FAILURE,THE MADISON COUNTY BANK,746
1/14/1983,31620.0,FAILURE,VALLEY FIRST FS&LA,745
1/6/1983,29586.0,ASSISTANCE,LANSING FS&LA,744
12/20/1982,28872.0,ASSISTANCE,CLAY COUNTY FS&LA,735
12/20/1982,29117.0,ASSISTANCE,SOUTH EAST FS&LA,736
12/20/1982,29159.0,ASSISTANCE,FIRST FS&LA OF CRISP COUNTY,737
12/20/1982,29229.0,ASSISTANCE,MID-CITY FS&LA,738
12/20/1982,29736.0,ASSISTANCE,GARFIELD FS&LA,739
12/20/1982,29969.0,ASSISTANCE,FIRST HOME FS&LA,740
12/20/1982,30366.0,ASSISTANCE,PEACHTREE FS&LA,741
12/20/1982,31439.0,ASSISTANCE,SECURITY FS&LA,742
12/20/1982,31574.0,ASSISTANCE,HOME TRUST S&LA,743
12/17/1982,30018.0,ASSISTANCE,CHICAGOLAND FS&LA,734
12/16/1982,9874.0,FAILURE,THE SECURITY STATE BANK,733
12/10/1982,8287.0,FAILURE,BOLLINGER COUNTY BANK,732
11/19/1982,3334.0,FAILURE,RANCHLANDER NATIONAL BANK,730
11/19/1982,30729.0,FAILURE,NORTH KANSAS SA,731
11/15/1982,28076.0,ASSISTANCE,ISLAND S&LA,728
11/15/1982,29218.0,ASSISTANCE,SOUTH SHORE FS&LA,729
11/12/1982,12527.0,FAILURE,BANK OF QUITMAN,727
11/5/1982,6799.0,FAILURE,THE FIRST NATIONAL BANK OF SOUTH CHARLESTO,725
11/5/1982,22364.0,FAILURE,TEXAS BK OF AMARILLO,726
11/2/1982,9053.0,FAILURE,CEDAR BLUFF BANK,724
10/22/1982,28987.0,ASSISTANCE,CORSICANA FS&LA,722
10/22/1982,31651.0,ASSISTANCE,MODERN S&LA,723
10/15/1982,15931.0,ASSISTANCE,MECHANICS SAVINGS BANK,721
10/12/1982,28203.0,ASSISTANCE,FREEDOM FS&LA,719
10/12/1982,28297.0,ASSISTANCE,FIRST FS&LA,720
10/8/1982,18505.0,FAILURE,TRI-STATE BANK,718
10/3/1982,4168.0,ASSISTANCE,OKLAHOMA NATIONAL BK & TR CO.,717
10/1/1982,29326.0,ASSISTANCE,DIXIE FS&LA,712
10/1/1982,30216.0,ASSISTANCE,BARTON S&LA,713
10/1/1982,30472.0,ASSISTANCE,1ST OF DELRAY BEACH S&LA,714
10/1/1982,31301.0,ASSISTANCE,UNION FS&LA,715
10/1/1982,31365.0,ASSISTANCE,HERITAGE FS&LA,716
9/24/1982,15937.0,ASSISTANCE,UNITED MUTUAL SAVINGS BANK,711
9/21/1982,31527.0,ASSISTANCE,FIRST FS&LA,710
9/20/1982,28941.0,ASSISTANCE,FIRST FS&LA OF NEW YORK,705
9/20/1982,30549.0,ASSISTANCE,FIRST FS&LA OF SIOUX FALLS,706
9/20/1982,31475.0,ASSISTANCE,FIRST DAKOTA HOME S&LA,707
9/20/1982,31895.0,ASSISTANCE,FIRST FS&LA OF ACADIA,708
9/20/1982,31942.0,ASSISTANCE,REPUBLIC FS&LA,709
9/10/1982,30769.0,ASSISTANCE,INVESTORS S&LA,702
9/10/1982,30958.0,ASSISTANCE,UNION FS&LA OF NEW YORK,703
9/10/1982,31337.0,ASSISTANCE,VANDALIA CITIZENS S&LA,704
9/3/1982,10692.0,FAILURE,HOHENWALD NATIONAL BANK,701
9/1/1982,28108.0,ASSISTANCE,FIRST FS&LA,698
9/1/1982,28822.0,ASSISTANCE,UNION OF COOK COUNTY,699
9/1/1982,29948.0,ASSISTANCE,HAVRE FS&LA,700
8/27/1982,1758.0,FAILURE,FIRST SECURITY BANK OF NORTH ARKANSAS,694
8/27/1982,3774.0,FAILURE,SECURITY BK & TR COMPANY,695
8/27/1982,23308.0,FAILURE,WESTERN NATIONAL BANK,696
8/27/1982,31609.0,ASSISTANCE,CORONADO S&LA,697
8/6/1982,16558.0,FAILURE,MOUNT PLEASANT BK & TR COMPANY,691
8/6/1982,19019.0,ASSISTANCE,ABILENE NATIONAL BANK,692
8/6/1982,30796.0,ASSISTANCE,FIRST FS&LA OF SUFFOLK,693
8/2/1982,28099.0,ASSISTANCE,MUTUAL S&LA OF EL PASO,688
8/2/1982,29976.0,ASSISTANCE,RIVER EDGE S&LA,689
8/2/1982,30500.0,ASSISTANCE,GUARDIAN FS&LA,690
7/31/1982,27679.0,ASSISTANCE,FIRST FS&LA OF BURLINGTON CTY,685
7/31/1982,28584.0,ASSISTANCE,PRINCETON S&LA,686
7/31/1982,31034.0,ASSISTANCE,ALLIED FS&LA,687
7/30/1982,19831.0,FAILURE,UNITY BK & TR COMPANY,680
7/30/1982,27906.0,ASSISTANCE,HARRIS COUNTY FS&LA,681
7/30/1982,29308.0,ASSISTANCE,FIRST OF MID FLORIDA,682
7/30/1982,30321.0,ASSISTANCE,AMERICAN FS&LA,683
7/30/1982,30967.0,ASSISTANCE,UNITED FS&LA OF PUERTO RICO,684
7/27/1982,12767.0,FAILURE,GUARANTY BOND STATE BANK,678
7/27/1982,17716.0,FAILURE,THE BOWIE COUNTY STATE BANK,679
7/16/1982,29452.0,ASSISTANCE,FIRST FS&LA OF PITTSTON,677
7/15/1982,31683.0,ASSISTANCE,TRI-LAKES FS&LA,676
7/5/1982,18153.0,FAILURE,"PENN SQUARE BANK, N.A.",675
7/2/1982,13586.0,FAILURE,THE BELLE-BLAND BANK,674
6/25/1982,10454.0,FAILURE,FARMERS STATE BK OF LEWISTON,673
6/23/1982,15933.0,FAILURE,CITIZENS BANK,672
6/12/1982,22321.0,FAILURE,BANCO REGIONAL,671
6/10/1982,27899.0,ASSISTANCE,FIDELITY FS&LA,670
6/1/1982,31798.0,ASSISTANCE,MONTEBELLO FS&LA,669
5/31/1982,30975.0,ASSISTANCE,UNITED FS&LA,668
5/15/1982,20794.0,FAILURE,COMMUNITY BK OF WASHTENAW,667
5/1/1982,18299.0,FAILURE,COLES COUNTY NATIONAL BANK OF CHARLESTON,666
4/30/1982,21569.0,FAILURE,CARROLL COUNTY BANK,665
4/29/1982,20988.0,FAILURE,PACIFIC COAST BANK,664
4/16/1982,22103.0,FAILURE,NATIONAL SECURITY BANK,663
4/15/1982,29037.0,ASSISTANCE,SUFFOLK COUNTY FS&LA,661
4/15/1982,29935.0,ASSISTANCE,COUNTY FS&LA,662
4/3/1982,21068.0,FAILURE,AQUIA BK & TR COMPANY,658
4/3/1982,28820.0,ASSISTANCE,FIRST FS&LA OF CHICAGO,659
4/3/1982,31193.0,ASSISTANCE,"FIRST FINANCIAL, S&LA",660
4/2/1982,4467.0,FAILURE,THE FIRST NATIONAL BK IN HUMBOLD,656
4/2/1982,15698.0,ASSISTANCE,THE WESTERN SAVING FUND SOCIETY OF PHILADE,657
4/1/1982,28251.0,ASSISTANCE,FIDELITY S&LA,655
3/26/1982,15901.0,ASSISTANCE,THE NEW YORK BK FOR SAVINGS,654
3/15/1982,29290.0,ASSISTANCE,HARTFORD FS&LA,653
3/11/1982,12015.0,ASSISTANCE,"UNITED STATES BK OF NEWARK, N.J.",651
3/11/1982,19776.0,ASSISTANCE,FIDELITY MUTUAL SAVINGS BANK,652
3/9/1982,29409.0,ASSISTANCE,NINTH FEDERAL SAVINGS,649
3/9/1982,29727.0,ASSISTANCE,KNICKERBOCKER FS&LA,650
3/8/1982,30711.0,ASSISTANCE,MORGAN PARK S&LA,648
3/1/1982,15088.0,FAILURE,THE BANK OF WOODSON,647
2/20/1982,2376.0,FAILURE,BANK OF YORKVILLE,641
2/20/1982,12008.0,ASSISTANCE,FARMERS & MECHANICS SAVINGS BANK OF MINNEA,642
2/20/1982,27828.0,ASSISTANCE,"NORTH WEST, FS&LA",643
2/20/1982,28244.0,FAILURE,"TALMAN HOME, FS&LA",644
2/20/1982,29938.0,ASSISTANCE,"ALLIANCE, S&LA",645
2/20/1982,31035.0,ASSISTANCE,"UNITY, SA",646
2/12/1982,21623.0,FAILURE,METROPOLITAN BK & TR COMPANY,640
2/6/1982,3751.0,FAILURE,THE FIRST NATIONAL BANK AND TRUST COMPANY,639
2/5/1982,30407.0,ASSISTANCE,GUARANTY FS&LA,634
2/5/1982,30702.0,ASSISTANCE,CENTRAL ILLINOIS B&HA,635
2/5/1982,30913.0,ASSISTANCE,PEACH STATE FS&LA,636
2/5/1982,31379.0,ASSISTANCE,FIRST FS&LA OF SYLVANIA,637
2/5/1982,31481.0,ASSISTANCE,UNITED FS&LA OF BROWARD COUNTY,638
2/1/1982,31996.0,ASSISTANCE,INGLEWOOD FS&LA,633
1/25/1982,29737.0,ASSISTANCE,FIRST S&LA OF NEW BRUNSWICK,632
1/15/1982,15997.0,ASSISTANCE,THE WESTERN NEW YORK SAVINGS BK,625
1/15/1982,30777.0,ASSISTANCE,REPUBLIC OF TEXAS SA,626
1/15/1982,31056.0,ASSISTANCE,ROYAL FS&LA,627
1/15/1982,31268.0,ASSISTANCE,HYDE PARK FS&LA,628
1/15/1982,31426.0,ASSISTANCE,BUFFALO S&LA,629
1/15/1982,31534.0,ASSISTANCE,CIVIC S&LA,630
1/15/1982,31668.0,ASSISTANCE,EL CENTRO FS&LA,631
12/18/1981,16051.0,ASSISTANCE,UNION DIME SAVINGS BANK,624
12/17/1981,27851.0,ASSISTANCE,HAMILTONIAN FS&LA,621
12/17/1981,30938.0,ASSISTANCE,SECURITY FS&LA OF SIKESTON,622
12/17/1981,31200.0,ASSISTANCE,SOUTHERN FS&LA OF BROWARD COUNTY,623
12/9/1981,28337.0,ASSISTANCE,MOHAWK S&LA,619
12/9/1981,31519.0,ASSISTANCE,BOCA RATON FS&LA,620
12/5/1981,31138.0,ASSISTANCE,PALOS S&LA,618
12/4/1981,16064.0,ASSISTANCE,CENTRAL SAVINGS BANK,617
11/30/1981,28675.0,ASSISTANCE,EMPIRE STATE FS&LA,615
11/30/1981,30964.0,ASSISTANCE,GUARANTY FS&LA,616
11/20/1981,30387.0,ASSISTANCE,FIRST FS&LA OF PUERTO RICO,613
11/20/1981,31773.0,ASSISTANCE,"PAN AMERICAN, FS&LA",614
11/19/1981,28967.0,ASSISTANCE,FIRST FS&LA OF BROWARD COUNTY,612
11/4/1981,16067.0,ASSISTANCE,GREENWICH SAVINGS BANK,611
10/30/1981,19379.0,FAILURE,MIDTOWN NATIONAL BANK,610
10/23/1981,22975.0,FAILURE,HIGH LAKES COMMUNITY BANK,609
10/7/1981,30703.0,ASSISTANCE,RESERVE S&LA,608
10/2/1981,28604.0,ASSISTANCE,LAFAYETTE FS&LA,607
9/25/1981,20778.0,FAILURE,SOUTHWESTERN BANK,606
9/15/1981,31506.0,ASSISTANCE,PERPETUAL S&LA,605
9/8/1981,28630.0,ASSISTANCE,WEST SIDE FS&LA,601
9/8/1981,28678.0,FAILURE,FIRST FS&LA OF ROCHESTER,602
9/8/1981,30496.0,ASSISTANCE,FRANKLIN SOCIETY FS&LA,603
9/8/1981,30603.0,ASSISTANCE,WASHINGTON FS&LA,604
8/9/1981,30875.0,ASSISTANCE,COUNTY FS&LA,600
7/10/1981,31754.0,ASSISTANCE,FIRST FINANCIAL FS&LA,599
7/1/1981,30272.0,ASSISTANCE,FIRST FS&LA OF NEW BERN,598
6/21/1981,31705.0,ASSISTANCE,COMMUNITY FS&LA,597
6/19/1981,22640.0,FAILURE,NORTHWEST COMMERCE BANK,596
6/1/1981,28190.0,ASSISTANCE,FINANCIAL SECURITY S&LA,595
5/31/1981,29270.0,ASSISTANCE,NY & SUBURBAN FS&LA,594
5/18/1981,30480.0,FAILURE,ECONOMY S&LA,593
5/9/1981,31017.0,ASSISTANCE,ARCTIC FS&LA,592
4/30/1981,29525.0,ASSISTANCE,GUARDIAN FSB,591
3/17/1981,16556.0,FAILURE,PEOPLES BANKING COMPANY,590
3/14/1981,18373.0,FAILURE,THE DES PLAINES BANK,588
3/14/1981,20688.0,FAILURE,SOUTH SIDE BANK,589
2/9/1981,31010.0,ASSISTANCE,FRANKLIN SA,586
2/9/1981,31721.0,ASSISTANCE,SECURITY OF STATESVILLE,587
1/18/1981,28693.0,ASSISTANCE,HOME SA,585
12/31/1980,40.0,FAILURE,EAST GADSDEN BANK,584
11/21/1980,15559.0,FAILURE,CITIZENS STATE BK OF GALENA,583
11/1/1980,30901.0,ASSISTANCE,SIOUX CITY FS&LA,582
10/14/1980,29504.0,ASSISTANCE,FIRST OF NILES FS&LA,581
10/11/1980,17762.0,FAILURE,THE ROCHELLE BK & TR CO.,580
9/12/1980,19611.0,FAILURE,"THE METRO BK OF HUNTINGTON, INC.",579
9/1/1980,31312.0,ASSISTANCE,SECURITY S&LA,578
8/8/1980,1368.0,FAILURE,THE MISSION STATE BK & TR CO.,577
8/1/1980,31014.0,ASSISTANCE,UNIVERSITY FS&LA,576
7/1/1980,31289.0,ASSISTANCE,MAYFLOWER FS&LA,575
6/28/1980,4939.0,FAILURE,CITY & COUNTY BK OF CAMPBELL CTY,574
6/4/1980,17615.0,FAILURE,THE CITIZENS STATE BANK,572
6/4/1980,30015.0,ASSISTANCE,FIRST CALUMET CITY SAVINGS,573
5/1/1980,29607.0,ASSISTANCE,CARLSBAD S&LA,569
5/1/1980,29900.0,ASSISTANCE,TELEGRAPH S&LA,570
5/1/1980,31221.0,ASSISTANCE,CONTINENTAL S&LA,571
4/28/1980,719.0,ASSISTANCE,"FIRST PENNSYLVANIA BK, N.A.",568
3/1/1980,30928.0,ASSISTANCE,WASHINGTON FS&LA,567
2/16/1980,21751.0,FAILURE,MOHAWK BK & TR CO.,566
2/12/1980,19177.0,FAILURE,FIRST NATIONAL BK OF CARRINGTON,565
2/1/1980,31431.0,ASSISTANCE,FIRST S&LA,564
1/11/1980,21291.0,FAILURE,BANK OF LAKE HELEN,563
10/12/1979,20237.0,FAILURE,AMERICAN NATIONAL BANK,559
10/12/1979,21816.0,FAILURE,LIVINGSTON STATE BANK,560
9/28/1979,8249.0,FAILURE,FIDELITY BANK,553
9/21/1979,17377.0,FAILURE,THE FARMERS STATE BANK,557
7/14/1979,16403.0,FAILURE,THE GUARANTY BANK & TRUST COMPANY,556
7/14/1979,17710.0,FAILURE,GATEWAY NATIONAL BANK,558
6/16/1979,9195.0,FAILURE,BANK OF ENVILLE,554
6/14/1979,22102.0,FAILURE,SOUTHERN NATIONAL BANK,561
1/26/1979,22110.0,FAILURE,VILLAGE BANK,562
1/5/1979,16294.0,FAILURE,TONEY BROTHERS BANK,555
12/16/1978,20315.0,FAILURE,NORTH POINT STATE BANK,552
9/5/1978,19575.0,FAILURE,BANCO DE AHORRO DE PUERTO RICO,551
7/21/1978,856.0,FAILURE,WATKINS BANKING COMPANY,546
3/31/1978,16875.0,FAILURE,BANCO CREDITO Y DE AHORRO PONCENO,550
3/1/1978,1726.0,FAILURE,WILCOX COUNTY BANK,547
